event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Leinster Open Championships - 2025,2025-08-16,male - YTH M 65,Rory O'DONOGHUE,63.0,58.0,61.0,63.0,68.0,71.0,75.0,63.0,75.0,138.0
Leinster Open Championships - 2025,2025-08-16,male - YTH M 71,James SCANNELL,70.9,-50.0,50.0,52.0,60.0,63.0,66.0,52.0,66.0,118.0
Leinster Open Championships - 2025,2025-08-16,male - M 60,Harrison TORRICES,59.05,54.0,-56.0,-56.0,65.0,-68.0,-68.0,54.0,65.0,119.0
Leinster Open Championships - 2025,2025-08-16,male - M 71,Stewart GILBERT,70.3,108.0,116.0,-120.0,145.0,-150.0,-150.0,116.0,145.0,261.0
Leinster Open Championships - 2025,2025-08-16,male - M 71,Sean CHAN,69.5,78.0,81.0,84.0,-100.0,100.0,-105.0,84.0,100.0,184.0
Leinster Open Championships - 2025,2025-08-16,male - M 79,Lorcan O'DONOVAN,72.3,94.0,97.0,100.0,123.0,-127.0,130.0,100.0,130.0,230.0
Leinster Open Championships - 2025,2025-08-16,male - M 79,Daithí JOYCE,76.7,80.0,83.0,86.0,103.0,107.0,110.0,86.0,110.0,196.0
Leinster Open Championships - 2025,2025-08-16,male - M 79,Hasan SINANOVIC,78.2,79.0,83.0,-85.0,107.0,110.0,-114.0,83.0,110.0,193.0
Leinster Open Championships - 2025,2025-08-16,male - M 79,Nathan GINNIFER,75.0,-70.0,70.0,75.0,-87.0,-91.0,91.0,75.0,91.0,166.0
Leinster Open Championships - 2025,2025-08-16,male - M 79,Mike STANTON,73.7,70.0,-75.0,-75.0,90.0,94.0,-98.0,70.0,94.0,164.0
Leinster Open Championships - 2025,2025-08-16,male - M 79,Stephen CAHILL,72.6,-68.0,68.0,70.0,85.0,88.0,-90.0,70.0,88.0,158.0
Leinster Open Championships - 2025,2025-08-16,male - M 79,Akshkumar PATEL,77.7,70.0,75.0,-80.0,80.0,-85.0,-85.0,75.0,80.0,155.0
