event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Dublin Open - 2025,2025-12-13,female - U15 F 77,Laura NOVAK,69.55,66.0,68.0,70.0,82.0,85.0,88.0,70.0,88.0,158.0
Dublin Open - 2025,2025-12-13,female - F 53,Gladys Kate PASCUAL,52.1,52.0,54.0,56.0,64.0,66.0,68.0,56.0,68.0,124.0
Dublin Open - 2025,2025-12-13,female - F 63,Niamh MURRAY,62.4,67.0,-70.0,-70.0,-88.0,89.0,-92.0,67.0,89.0,156.0
Dublin Open - 2025,2025-12-13,female - F 63,Nigera ZYLYFTARI,62.7,55.0,-58.0,58.0,70.0,75.0,78.0,58.0,78.0,136.0
Dublin Open - 2025,2025-12-13,female - F 63,Caroline POOVELIL,60.6,50.0,-53.0,-55.0,65.0,-69.0,-69.0,50.0,65.0,115.0
Dublin Open - 2025,2025-12-13,female - F 63,Edel ZELLER,60.5,44.0,46.0,-48.0,-56.0,56.0,59.0,46.0,59.0,105.0
Dublin Open - 2025,2025-12-13,female - F 63,Sinead BROWNE,61.8,43.0,-45.0,45.0,-52.0,53.0,59.0,45.0,59.0,104.0
Dublin Open - 2025,2025-12-13,female - F 69,Aoife O'MOORE,68.55,73.0,-75.0,76.0,99.0,102.0,105.0,76.0,105.0,181.0
Dublin Open - 2025,2025-12-13,female - F 69,Molly Coffey O'CONNOR,67.2,73.0,-76.0,-78.0,-90.0,-90.0,90.0,73.0,90.0,163.0
Dublin Open - 2025,2025-12-13,female - F 69,Maria COSTACHE,67.6,50.0,53.0,56.0,69.0,72.0,75.0,56.0,75.0,131.0
Dublin Open - 2025,2025-12-13,female - F 69,Leah HALPENNY,67.2,37.0,39.0,-41.0,55.0,58.0,-62.0,39.0,58.0,97.0
Dublin Open - 2025,2025-12-13,female - F 77,Roberta TABONE,69.55,82.0,85.0,87.0,106.0,109.0,112.0,87.0,112.0,199.0
Dublin Open - 2025,2025-12-13,female - F 77,Eileen LAUTENBACH,74.1,62.0,66.0,70.0,84.0,87.0,90.0,70.0,90.0,160.0
Dublin Open - 2025,2025-12-13,female - F 77,Natalie GUIMARÃES,75.3,50.0,-53.0,54.0,63.0,66.0,70.0,54.0,70.0,124.0
Dublin Open - 2025,2025-12-13,female - F 77,Jasmin EICHHORN,69.1,55.0,58.0,-61.0,65.0,-68.0,-68.0,58.0,65.0,123.0
Dublin Open - 2025,2025-12-13,female - F 77,Yvonne NEVIN,75.2,45.0,48.0,-51.0,65.0,68.0,-70.0,48.0,68.0,116.0
Dublin Open - 2025,2025-12-13,female - F 77,Philippa DALY,75.0,40.0,43.0,45.0,55.0,59.0,-63.0,45.0,59.0,104.0
Dublin Open - 2025,2025-12-13,female - F 77,Sabine BONUS,74.2,40.0,42.0,-44.0,-59.0,59.0,-63.0,42.0,59.0,101.0
Dublin Open - 2025,2025-12-13,female - F 77,Silvia BARGAGLI,70.1,35.0,38.0,41.0,-55.0,-55.0,55.0,41.0,55.0,96.0
Dublin Open - 2025,2025-12-13,female - F 77,Sara Hauso SANDVEN,72.0,33.0,36.0,-39.0,42.0,45.0,-48.0,36.0,45.0,81.0
Dublin Open - 2025,2025-12-13,female - F 86,Alanna CUDDY,77.05,-60.0,60.0,63.0,79.0,-82.0,-83.0,63.0,79.0,142.0
Dublin Open - 2025,2025-12-13,female - F 86,Sharon KEEGAN,82.0,46.0,49.0,52.0,-67.0,67.0,-70.0,52.0,67.0,119.0
Dublin Open - 2025,2025-12-13,female - F 86,Noreen PLUNKETT,83.05,-50.0,50.0,-53.0,67.0,-71.0,-71.0,50.0,67.0,117.0
Dublin Open - 2025,2025-12-13,female - F 86,Rebecca CLINTON,82.0,30.0,32.0,-34.0,39.0,41.0,-43.0,32.0,41.0,73.0
Dublin Open - 2025,2025-12-13,female - F 86,Stephanie Clinton COYNE,79.1,26.0,28.0,30.0,39.0,-41.0,-41.0,30.0,39.0,69.0
Dublin Open - 2025,2025-12-13,female - F 86,Dineka MAGUIRE,78.0,36.0,39.0,42.0,51.0,-53.0,53.0,42.0,53.0,95.0
Dublin Open - 2025,2025-12-13,female - F 86+,Caitriona MILLS,101.9,53.0,56.0,58.0,70.0,73.0,-76.0,58.0,73.0,131.0
Dublin Open - 2025,2025-12-13,female - F 86+,Cody BEHAN,88.1,49.0,-51.0,-53.0,-67.0,67.0,-70.0,49.0,67.0,116.0
Dublin Open - 2025,2025-12-13,female - F 86+,Regan SMITH,86.6,-40.0,40.0,43.0,57.0,60.0,64.0,43.0,64.0,107.0
Dublin Open - 2025,2025-12-13,female - F 86+,Maria Eleonora ROSSI,88.5,40.0,-43.0,43.0,60.0,63.0,-67.0,43.0,63.0,106.0
Dublin Open - 2025,2025-12-13,female - F 86+,Niamh WHELAN,93.65,45.0,-48.0,-50.0,60.0,-65.0,-65.0,45.0,60.0,105.0
Dublin Open - 2025,2025-12-13,female - F 86+,Becky MANGAN,95.7,28.0,30.0,32.0,39.0,42.0,45.0,32.0,45.0,77.0
Dublin Open - 2025,2025-12-13,female - F 86+,Susan QUIRKE,102.0,28.0,31.0,-33.0,0.0,0.0,0.0,31.0,0.0,0.0
