event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
The Celtic Nations Championships 2025,2025-10-18,female - F 69,Laura NOVAK,68.0,-64.0,64.0,66.0,80.0,82.0,84.0,66.0,84.0,150.0
The Celtic Nations Championships 2025,2025-10-18,female - F 53,Darcey NEWELL,49.95,0.0,51.0,53.0,-67.0,-67.0,67.0,53.0,67.0,120.0
The Celtic Nations Championships 2025,2025-10-18,female - F 69,Anna MCLARNON,67.4,-54.0,54.0,56.0,65.0,68.0,71.0,56.0,71.0,127.0
The Celtic Nations Championships 2025,2025-10-18,male - M 79,Brody NEELY,72.95,87.0,90.0,93.0,106.0,111.0,115.0,93.0,115.0,208.0
The Celtic Nations Championships 2025,2025-10-18,male - M 65,Ben BRENNAN,64.65,108.0,-112.0,-112.0,138.0,142.0,145.0,108.0,145.0,253.0
The Celtic Nations Championships 2025,2025-10-18,male - M 71,Harrison MCGROGAN,66.05,-109.0,109.0,114.0,140.0,146.0,150.0,114.0,150.0,264.0
The Celtic Nations Championships 2025,2025-10-18,female - F 63,Sinéad BOWERS,61.0,47.0,49.0,52.0,60.0,63.0,-65.0,52.0,63.0,115.0
The Celtic Nations Championships 2025,2025-10-18,female - F 63,Megan STEVENSON,60.95,67.0,70.0,-73.0,88.0,91.0,93.0,70.0,93.0,163.0
The Celtic Nations Championships 2025,2025-10-18,female - F 63,Zara MCGINN,61.75,47.0,-50.0,-50.0,-65.0,65.0,-70.0,47.0,65.0,112.0
The Celtic Nations Championships 2025,2025-10-18,male - M 88,Zak TAGGART,84.5,114.0,-118.0,118.0,145.0,150.0,153.0,118.0,153.0,271.0
The Celtic Nations Championships 2025,2025-10-18,male - M 88,Bobby QUINN,87.75,111.0,115.0,-118.0,145.0,150.0,-153.0,115.0,150.0,265.0
The Celtic Nations Championships 2025,2025-10-18,male - M 94,Jack KEARNEY,93.25,108.0,-112.0,113.0,140.0,145.0,149.0,113.0,149.0,262.0
The Celtic Nations Championships 2025,2025-10-18,female - F 77,Abby MEENAN,76.6,-78.0,78.0,-81.0,98.0,102.0,105.0,78.0,105.0,183.0
The Celtic Nations Championships 2025,2025-10-18,female - F 77,Keilin COLEMAN,76.3,92.0,95.0,-97.0,118.0,-122.0,-122.0,95.0,118.0,213.0
The Celtic Nations Championships 2025,2025-10-18,female - F 69,Hannah CRYMBLE,64.05,84.0,86.0,88.0,104.0,107.0,-110.0,88.0,107.0,195.0
The Celtic Nations Championships 2025,2025-10-18,female - F 63,Niamh MURRAY,62.1,63.0,66.0,70.0,-84.0,84.0,88.0,70.0,88.0,158.0
The Celtic Nations Championships 2025,2025-10-18,male - M 110,Finn CONROY,95.35,122.0,126.0,130.0,140.0,145.0,150.0,130.0,150.0,280.0
The Celtic Nations Championships 2025,2025-10-18,male - M 110,Shane ROCHE,101.75,133.0,-137.0,137.0,-167.0,167.0,171.0,137.0,171.0,308.0
The Celtic Nations Championships 2025,2025-10-18,male - M 110,James O'CONNOR,105.65,141.0,-145.0,-147.0,-178.0,-179.0,-179.0,141.0,0.0,0.0
The Celtic Nations Championships 2025,2025-10-18,male - M 88,Seán BROWN,86.85,130.0,135.0,-139.0,162.0,167.0,171.0,135.0,171.0,306.0
