event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Connacht Open Championships - 2025,2025-05-17,female - F 48,Rebecca COPELAND,47.6,60.0,-62.0,64.0,75.0,78.0,80.0,64.0,80.0,144.0
Connacht Open Championships - 2025,2025-05-17,female - F 53,Gladys Kate PASCUAL,51.9,54.0,57.0,59.0,71.0,-73.0,-73.0,59.0,71.0,130.0
Connacht Open Championships - 2025,2025-05-17,female - F 53,Sharon O'SULLIVAN,51.4,50.0,-53.0,-54.0,63.0,66.0,69.0,50.0,69.0,119.0
Connacht Open Championships - 2025,2025-05-17,female - F 53,Astrid ROBERSON,49.9,55.0,-60.0,-60.0,72.0,76.0,80.0,55.0,80.0,135.0
Connacht Open Championships - 2025,2025-05-17,female - F 53,Olivia BLOODWORTH,52.7,-69.0,-69.0,-71.0,-87.0,-87.0,87.0,0.0,87.0,0.0
Connacht Open Championships - 2025,2025-05-17,female - F 58,Eithne HARTE,57.5,58.0,60.0,62.0,79.0,82.0,84.0,62.0,84.0,146.0
Connacht Open Championships - 2025,2025-05-17,female - F 58,Karla KELLY,56.1,52.0,54.0,-56.0,71.0,-74.0,74.0,54.0,74.0,128.0
Connacht Open Championships - 2025,2025-05-17,female - F 58,Emma CUDDY,57.8,42.0,44.0,46.0,56.0,59.0,-61.0,46.0,59.0,105.0
Connacht Open Championships - 2025,2025-05-17,female - F 58,Phil BROWN,54.7,32.0,34.0,-36.0,41.0,43.0,45.0,34.0,45.0,79.0
Connacht Open Championships - 2025,2025-05-17,female - F 58,Alex THOM,56.6,-53.0,-53.0,-54.0,60.0,65.0,68.0,0.0,68.0,0.0
Connacht Open Championships - 2025,2025-05-17,female - F 63,Hannah CRYMBLE,62.4,84.0,-87.0,-87.0,100.0,104.0,106.0,84.0,106.0,190.0
Connacht Open Championships - 2025,2025-05-17,female - F 63,Cassi REILLY,61.7,63.0,65.0,-67.0,80.0,83.0,-85.0,65.0,83.0,148.0
Connacht Open Championships - 2025,2025-05-17,female - F 63,Ciara FITZSIMONS,60.4,57.0,60.0,62.0,69.0,73.0,76.0,62.0,76.0,138.0
Connacht Open Championships - 2025,2025-05-17,female - F 63,Megan TEAGUE,61.4,55.0,58.0,-61.0,72.0,-75.0,75.0,58.0,75.0,133.0
Connacht Open Championships - 2025,2025-05-17,female - F 63,Liane VAUGHAN,62.9,-55.0,55.0,58.0,69.0,72.0,-75.0,58.0,72.0,130.0
Connacht Open Championships - 2025,2025-05-17,female - F 63,Zara MCGINN,61.1,40.0,43.0,46.0,60.0,64.0,69.0,46.0,69.0,115.0
Connacht Open Championships - 2025,2025-05-17,female - F 63,Sinead BOWERS,59.0,40.0,42.0,44.0,55.0,57.0,59.0,44.0,59.0,103.0
Connacht Open Championships - 2025,2025-05-17,female - F 63,Sinead BROWNE,61.9,40.0,-42.0,42.0,52.0,55.0,58.0,42.0,58.0,100.0
Connacht Open Championships - 2025,2025-05-17,female - F 63,Caroline POOVELIL,58.3,-47.0,-47.0,48.0,66.0,-70.0,-72.0,48.0,66.0,114.0
Connacht Open Championships - 2025,2025-05-17,female - F 69,Molly Coffey O'CONNOR,64.0,70.0,73.0,-75.0,90.0,93.0,-95.0,73.0,93.0,166.0
Connacht Open Championships - 2025,2025-05-17,female - F 69,Casey KEENAGHAN,67.8,65.0,-69.0,-70.0,75.0,78.0,81.0,65.0,81.0,146.0
Connacht Open Championships - 2025,2025-05-17,female - F 69,Nadine HAYES,68.8,60.0,-63.0,-63.0,-82.0,86.0,-90.0,60.0,86.0,146.0
Connacht Open Championships - 2025,2025-05-17,female - F 69,Molly CANNING,68.9,-60.0,-60.0,60.0,79.0,-82.0,82.0,60.0,82.0,142.0
Connacht Open Championships - 2025,2025-05-17,female - F 69,Megan COYLE,64.7,-59.0,-59.0,59.0,82.0,-86.0,-88.0,59.0,82.0,141.0
Connacht Open Championships - 2025,2025-05-17,female - F 69,Lexie ROWNTREE,66.3,53.0,56.0,59.0,62.0,65.0,67.0,59.0,67.0,126.0
Connacht Open Championships - 2025,2025-05-17,female - F 69,Claire RYDER,68.1,-52.0,-52.0,52.0,60.0,-64.0,-67.0,52.0,60.0,112.0
Connacht Open Championships - 2025,2025-05-17,female - F 69,Mairead MCMAHON,67.9,50.0,-53.0,-53.0,-57.0,57.0,59.0,50.0,59.0,109.0
Connacht Open Championships - 2025,2025-05-17,female - F 69,Elizabeth SCHMIDT,66.4,39.0,-40.0,41.0,-56.0,56.0,-60.0,41.0,56.0,97.0
Connacht Open Championships - 2025,2025-05-17,female - F 69,Maeve MCCARTHY,68.4,38.0,-40.0,-41.0,-45.0,50.0,-55.0,38.0,50.0,88.0
