event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
National Age-Grade Championships - 2025,2025-07-12,male - U13 M 52,Neil MURPHY,32.15,16.0,-18.0,18.0,21.0,23.0,26.0,18.0,26.0,44.0
National Age-Grade Championships - 2025,2025-07-12,male - U13 M 52,AJ CLANCY,49.95,11.0,13.0,15.0,16.0,18.0,-20.0,15.0,18.0,33.0
National Age-Grade Championships - 2025,2025-07-12,male - U13 M >88,Konrad CAMPION,93.25,50.0,53.0,-56.0,60.0,-63.0,64.0,53.0,64.0,117.0
National Age-Grade Championships - 2025,2025-07-12,male - U15 M 60,Luca CHRISTOFIDES,59.35,42.0,45.0,48.0,50.0,53.0,58.0,48.0,58.0,106.0
National Age-Grade Championships - 2025,2025-07-12,male - U15 M 71,Brody NEELY,69.55,85.0,88.0,-91.0,100.0,104.0,108.0,88.0,108.0,196.0
National Age-Grade Championships - 2025,2025-07-12,male - U15 M 88,C.J DENNEHY,86.35,58.0,60.0,-62.0,70.0,75.0,80.0,60.0,80.0,140.0
National Age-Grade Championships - 2025,2025-07-12,male - YTH M 65,Ben BRENNAN,61.75,103.0,107.0,-110.0,134.0,137.0,-140.0,107.0,137.0,244.0
National Age-Grade Championships - 2025,2025-07-12,male - YTH M 88,Philip WALSH,80.3,-85.0,88.0,90.0,105.0,-110.0,110.0,90.0,110.0,200.0
National Age-Grade Championships - 2025,2025-07-12,male - YTH M 88,Thomas O'REGAN,86.3,54.0,57.0,60.0,74.0,77.0,-80.0,60.0,77.0,137.0
National Age-Grade Championships - 2025,2025-07-12,male - YTH M 94,Callum QUINN,92.65,115.0,-119.0,-119.0,135.0,-139.0,140.0,115.0,140.0,255.0
National Age-Grade Championships - 2025,2025-07-12,male - JR M 79,Rian MCCULLOUGH,71.65,86.0,89.0,92.0,102.0,-105.0,106.0,92.0,106.0,198.0
National Age-Grade Championships - 2025,2025-07-12,male - JR M 110,Ivan PEBREDO,99.4,-75.0,75.0,80.0,-103.0,103.0,110.0,80.0,110.0,190.0
National Age-Grade Championships - 2025,2025-07-12,male - U23 M 88,Sean GALVIN,80.65,93.0,97.0,100.0,110.0,114.0,-118.0,100.0,114.0,214.0
National Age-Grade Championships - 2025,2025-07-12,male - U23 M 110,Shane ROCHE,96.9,132.0,-136.0,-136.0,155.0,160.0,163.0,132.0,163.0,295.0
