event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
National Masters Championships - 2025,2025-07-12,female - W35 53,Sharon O'SULLIVAN,50.5,52.0,-55.0,55.0,63.0,66.0,69.0,55.0,69.0,124.0
National Masters Championships - 2025,2025-07-12,female - W35 58,Karla DEVINE,56.7,52.0,55.0,57.0,70.0,74.0,77.0,57.0,77.0,134.0
National Masters Championships - 2025,2025-07-12,female - W35 58,Karla KELLY,56.8,54.0,56.0,58.0,72.0,75.0,-77.0,58.0,75.0,133.0
National Masters Championships - 2025,2025-07-12,female - W35 69,Michaela MCKAY,65.5,52.0,54.0,56.0,65.0,68.0,-71.0,56.0,68.0,124.0
National Masters Championships - 2025,2025-07-12,female - W35 69,Jessica DRUMM,67.5,55.0,-60.0,-60.0,65.0,-68.0,-70.0,55.0,65.0,120.0
National Masters Championships - 2025,2025-07-12,female - W35 69,Cathy MCMANUS,67.1,46.0,-48.0,48.0,60.0,-62.0,-62.0,48.0,60.0,108.0
National Masters Championships - 2025,2025-07-12,female - W35 69,Liane VAUGHAN,65.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
National Masters Championships - 2025,2025-07-12,female - W35 77,Ide HEALY,75.2,56.0,59.0,-62.0,70.0,73.0,76.0,59.0,76.0,135.0
National Masters Championships - 2025,2025-07-12,female - W35 77,Rebecca MCQUILLAN,71.3,52.0,55.0,58.0,59.0,62.0,65.0,58.0,65.0,123.0
National Masters Championships - 2025,2025-07-12,female - W35 77,Sabine BONUS,76.4,38.0,40.0,-42.0,-58.0,-58.0,60.0,40.0,60.0,100.0
National Masters Championships - 2025,2025-07-12,female - W35 77,Charlene CADDEN,76.7,40.0,43.0,-45.0,51.0,54.0,57.0,43.0,57.0,100.0
National Masters Championships - 2025,2025-07-12,female - W35 77,Anja TETZNER,69.9,41.0,44.0,-48.0,60.0,-64.0,-64.0,44.0,60.0,104.0
National Masters Championships - 2025,2025-07-12,female - W35 77,Lisa DONNEGAN,69.3,41.0,43.0,45.0,51.0,53.0,55.0,45.0,55.0,100.0
National Masters Championships - 2025,2025-07-12,female - W35 77,Edwina DOOLEY,77.0,50.0,-52.0,-52.0,-66.0,-66.0,-66.0,50.0,0.0,0.0
National Masters Championships - 2025,2025-07-12,female - W35 86,Jessica CHARLTON,82.6,34.0,36.0,-38.0,42.0,45.0,48.0,36.0,48.0,84.0
National Masters Championships - 2025,2025-07-12,female - W35 >86,Marian WALSH,86.7,50.0,-53.0,-53.0,60.0,-63.0,63.0,50.0,63.0,113.0
National Masters Championships - 2025,2025-07-12,female - W40 58,Lynda Jayne PARKHILL,53.9,39.0,42.0,-44.0,58.0,61.0,-63.0,42.0,61.0,103.0
National Masters Championships - 2025,2025-07-12,female - W40 58,Clare MCENTEE,57.0,38.0,41.0,-43.0,49.0,52.0,-54.0,41.0,52.0,93.0
National Masters Championships - 2025,2025-07-12,female - W40 63,Nigera ZYLYFTARI,62.6,58.0,61.0,-65.0,73.0,78.0,-81.0,61.0,78.0,139.0
