event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
VII MEDITERRANEAN CUP,2013-01-26,56 kg Men,KRAYDI Faouzi,54.79,80,85,90,100,105,-110,90,105,195
VII MEDITERRANEAN CUP,2013-01-26,62 kg Men,OUERTANI Marouan,61.07,95,103,110,130,135,-140,110,135,245
VII MEDITERRANEAN CUP,2013-01-26,69 kg Men,SANCHEZ LOPEZ David,67.76,105,110,113,135,140,-143,113,140,253
VII MEDITERRANEAN CUP,2013-01-26,69 kg Men,SOFTA Fatih,65.35,105,-108,-108,125,-130,130,105,130,235
VII MEDITERRANEAN CUP,2013-01-26,69 kg Men,DRUSKIC Benjamin,68.21,95,-100,-100,115,-120,-120,95,115,210
VII MEDITERRANEAN CUP,2013-01-26,69 kg Men,TOCCACELI Rossano,65.30,65,-70,-70,85,90,-95,65,90,155
VII MEDITERRANEAN CUP,2013-01-26,69 kg Men,KHEZEIQ Adham S A,64.45,80,87,-95,105,-112,114,0,0,0
VII MEDITERRANEAN CUP,2013-01-26,77 kg Men,ETTEIB Abdelilah,74.75,110,115,-120,140,-145,-145,115,140,255
VII MEDITERRANEAN CUP,2013-01-26,77 kg Men,KARACA Husnu,75.24,115,-120,-125,145,-150,-150,115,145,260
VII MEDITERRANEAN CUP,2013-01-26,77 kg Men,CORDELLA Gianluca,71.31,95,100,105,120,125,130,105,130,235
VII MEDITERRANEAN CUP,2013-01-26,77 kg Men,ELAFATI Mehdi,74.84,98,-103,105,127,-131,131,105,131,236
VII MEDITERRANEAN CUP,2013-01-26,77 kg Men,PULIS Rodmar,76.72,-95,95,100,123,128,130,100,130,230
VII MEDITERRANEAN CUP,2013-01-26,77 kg Men,KULAS Stefan,74.85,95,-100,-100,-118,120,123,95,123,218
VII MEDITERRANEAN CUP,2013-01-26,85 kg Men,PIZZOLATO Antonino,83.48,120,125,129,160,-170,-170,129,160,289
VII MEDITERRANEAN CUP,2013-01-26,85 kg Men,CHERTKOV Daniel,78.14,115,120,125,135,145,152,125,152,277
VII MEDITERRANEAN CUP,2013-01-26,85 kg Men,CHAVRY Dylan,82.07,114,-119,-119,135,-140,-143,114,135,249
VII MEDITERRANEAN CUP,2013-01-26,85 kg Men,BECAREVIC Eldin,82.00,105,110,112,125,-130,132,112,132,244
VII MEDITERRANEAN CUP,2013-01-26,85 kg Men,SEDERINO Andrea,77.50,110,-115,-115,131,140,-145,110,140,250
VII MEDITERRANEAN CUP,2013-01-26,85 kg Men,MUSCAT Matthew John,78.17,-93,93,-100,110,-117,-117,93,110,203
VII MEDITERRANEAN CUP,2013-01-26,85 kg Men,RELJIC Jovan,83.55,85,90,93,107,110,116,93,116,209
