event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,OM Yun Chol,55.89,122,129,0,155,165,-172,129,165,294
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,GARCIA BRITO Luis Alberto,55.97,115,-119,119,144,-151,-151,119,144,263
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,CHONTEY Arli,55.90,115,-120,-120,135,140,143,115,143,258
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,PURKON Muhamad,55.90,110,-115,-117,135,141,-149,110,141,251
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,KIM Yongwook,56.00,104,108,-111,136,-141,-145,108,136,244
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,BARNES Darren Lamar,55.97,102,107,-110,125,-130,-130,107,125,232
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,CHANG Hao-Yu,55.66,102,-105,-105,130,132,-134,102,132,234
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,GUEMEZ CEL Jefreey Jose,55.82,95,99,102,-122,122,-126,102,122,224
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,KRASNOV Aleksandr,55.03,95,100,-105,115,120,123,100,123,223
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,SENOO Yuya,55.85,97,100,-103,-133,133,135,100,135,235
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,TAN Chi-Chung,55.88,-100,100,-103,-125,125,130,100,130,230
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,CHEUNG Andrew Gar,55.66,95,99,-102,120,-125,125,99,125,224
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,TODKAR Shubham Tanaji,55.70,-95,95,-103,120,130,-134,95,130,225
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,CUICO Clark,53.91,85,-90,90,-120,120,-125,90,120,210
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,CHENG Peng,55.59,-90,-90,90,95,100,105,90,105,195
29th SUMMER UNIVERSIADE,2017-08-19,56 kg Men,SENARATHNA Milinda C.,55.07,-68,68,72,85,90,-94,72,90,162
29th SUMMER UNIVERSIADE,2017-08-19,62 kg Men,SIN Chol Bom,61.93,127,132,-135,166,171,-173,132,171,303
29th SUMMER UNIVERSIADE,2017-08-19,62 kg Men,KAO Chan-Hung,61.75,125,128,131,155,158,-160,131,158,289
29th SUMMER UNIVERSIADE,2017-08-19,62 kg Men,KHARKI Farkhad,61.86,122,-126,127,-160,-160,0,127,0,0
29th SUMMER UNIVERSIADE,2017-08-19,62 kg Men,VAZQUEZ MENDEZ Antonio,61.94,118,122,125,160,165,-172,125,165,290
29th SUMMER UNIVERSIADE,2017-08-19,62 kg Men,ATAK Hursit,61.95,-123,-123,123,155,-163,-163,123,155,278
29th SUMMER UNIVERSIADE,2017-08-19,62 kg Men,ZABOLOTNYI Yaroslav,61.51,113,116,120,135,140,-144,120,140,260
29th SUMMER UNIVERSIADE,2017-08-19,62 kg Men,SUKHOTSKYI Dmytro,61.83,110,114,117,132,135,-140,117,135,252
29th SUMMER UNIVERSIADE,2017-08-19,62 kg Men,MAMMADLI Mahammad,61.87,112,116,-120,-140,-140,140,116,140,256
