event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
29th SEA GAMES,2017-08-28,56 kg Men,THACH Kim Tuan,55.80,120,-125,-130,146,149,-153,120,149,269
29th SEA GAMES,2017-08-28,56 kg Men,WIJOYO Surahmat Bin Suwoto,55.75,110,115,119,140,145,148,119,148,267
29th SEA GAMES,2017-08-28,56 kg Men,MUHAMMAD Azroy Hazalwafie,55.80,111,115,-118,137,141,143,115,143,258
29th SEA GAMES,2017-08-28,56 kg Men,COLONIA Nestor,55.85,-110,110,113,140,-146,-146,113,140,253
29th SEA GAMES,2017-08-28,56 kg Men,PYAE Phyo,55.65,-105,-105,105,120,125,0,105,125,230
29th SEA GAMES,2017-08-28,56 kg Men,MINGMOON Witoon,56.00,108,110,-112,147,149,-160,0,0,0
29th SEA GAMES,2017-08-28,62 kg Men,IRAWAN Eko Yuli,62.00,135,138,140,162,166,-169,140,166,306
29th SEA GAMES,2017-08-28,62 kg Men,TRINH Van Vinh,61.90,130,135,-138,162,172,0,135,172,307
29th SEA GAMES,2017-08-28,62 kg Men,MYINT Kyi,61.25,125,129,-132,-155,155,-160,129,155,284
29th SEA GAMES,2017-08-28,62 kg Men,MUHAMAD Aznil Bin Bidin,61.95,120,-126,-126,155,-159,159,120,159,279
29th SEA GAMES,2017-08-28,62 kg Men,NONDARA Pongsakorn,61.85,110,-115,115,-140,140,145,115,145,260
29th SEA GAMES,2017-08-28,69 kg Men,DENI,68.35,135,-141,142,170,-175,-182,142,170,312
29th SEA GAMES,2017-08-28,69 kg Men,BUNSUK Tairat,68.80,135,140,-142,165,-170,170,140,170,310
29th SEA GAMES,2017-08-28,69 kg Men,PHAM Tuan Anh,68.75,135,-140,-140,166,-171,171,135,171,306
29th SEA GAMES,2017-08-28,69 kg Men,KYAW Moe Win,68.80,135,-140,-140,-170,-170,-170,135,0,0
29th SEA GAMES,2017-08-28,69 kg Men,MUHAMMAD Erry Hidayat,68.85,120,125,-130,145,150,156,125,156,281
29th SEA GAMES,2017-08-28,69 kg Men,GILTON Fatima Gusterres Da Costa,64.60,70,-80,-80,90,-100,0,70,90,160
29th SEA GAMES,2017-08-28,77 kg Men,ARIANA I Ketut,73.90,-143,143,147,171,175,178,147,178,325
29th SEA GAMES,2017-08-28,77 kg Men,CHINNAWONG Chatuphum,76.50,145,-150,-150,0,0,0,145,0,0
29th SEA GAMES,2017-08-28,77 kg Men,NGUYEN Hong Ngoc,76.70,135,-140,140,167,-183,-186,140,167,307
29th SEA GAMES,2017-08-28,77 kg Men,LORO Wellkinson Peuji,77.00,-135,-135,135,160,-167,-167,135,160,295
29th SEA GAMES,2017-08-28,77 kg Men,EDELIJO Mesquita,74.75,-70,-70,70,90,95,-100,70,95,165
29th SEA GAMES,2017-08-28,85 kg Men,LOBSI Pornchai,78.95,141,144,146,178,181,191,146,191,337
29th SEA GAMES,2017-08-28,85 kg Men,HOANG Tan Tai,84.85,135,141,145,172,-177,177,145,177,322
29th SEA GAMES,2017-08-28,85 kg Men,KURNIAWAN Edi,77.30,141,-145,-145,171,176,-182,141,176,317
29th SEA GAMES,2017-08-28,85 kg Men,MOHAMAD Fazrul Azrie Bin Mohdad,82.75,-141,-141,141,175,-182,182,141,182,323
29th SEA GAMES,2017-08-28,85 kg Men,SA Than Htike Win,83.70,-130,130,-140,160,165,-170,130,165,295
