event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,56 kg Men,JAYASOORIYA ARACHCHILAGE Chathuranga L,55.93,107,-111,111,125,129,-131,111,129,240
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,56 kg Men,MUHAMMAD Azroy Hazalwafie,55.84,-107,107,110,-132,132,-135,110,132,242
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,56 kg Men,EGODAWATTE ARACHCHIGE DON Kamal D E,55.86,104,-108,108,128,-132,-132,108,128,236
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,56 kg Men,DEY Sukhen,56.00,103,106,108,136,-141,-141,108,136,244
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,56 kg Men,DERU Jimjang,55.68,100,104,107,135,-140,-140,107,135,242
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,56 kg Men,TULO Manueli,55.67,103,-107,-107,128,-133,133,103,133,236
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,56 kg Men,BRECHTEFELD Elson Edward,55.70,95,-100,100,125,-128,-128,100,125,225
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,56 kg Men,PHILLIPS Anrich Morico,55.87,98,-103,-103,120,125,-130,98,125,223
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,56 kg Men,HENDERSON Samuel,55.55,-83,83,86,95,-97,0,86,95,181
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,56 kg Men,CHRISTIANS Enrique Nicolai,49.50,-62,62,66,85,90,93,66,93,159
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,62 kg Men,DEEPAK Lather,61.99,-115,115,120,137,-141,141,120,141,261
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,62 kg Men,PALANGASINGHE D. K. T. W. K.,61.75,110,-113,113,135,-139,141,113,141,254
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,62 kg Men,MUHAMAD Aznil Bin Bidin,61.11,-111,-111,111,140,146,-150,111,146,257
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,62 kg Men,ELVIANDER Ruth John,61.72,-110,110,-115,130,-135,135,110,135,245
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,62 kg Men,CONFIANCE Rick Yves,61.47,100,-106,108,-127,-127,127,108,127,235
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,62 kg Men,WIJESURYA C.S.S.P.,61.66,105,-110,-110,135,-140,-143,105,135,240
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,62 kg Men,BELLA Mostain,61.78,90,-95,-95,115,120,-124,90,120,210
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,69 kg Men,MOHD Hafifi Bin Mansor,68.76,129,132,-135,167,171,-176,132,171,303
2015 COMMONWEALTH CHAMPIONSHIPS,2015-10-11,69 kg Men,DISSANAYAKE MUDIYANSELAGE Indika C D,68.91,128,132,-135,158,-161,-161,132,158,290
