event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,62 kg Men,VLADISAVLJEV Stevan,60.80,100,105,-110,130,135,-140,105,135,240
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,62 kg Men,FERNANDEZ INFANTE Jaime,59.50,75,80,-83,-90,90,95,80,95,175
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,69 kg Men,MILJUS Bosko,64.40,90,-94,94,125,130,-133,94,130,224
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,69 kg Men,MARANU Ion Alin,62.40,-90,90,-98,110,118,-126,90,118,208
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,77 kg Men,GABRITCHIDZE Irakli,76.90,130,135,-140,160,165,-170,135,165,300
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,77 kg Men,BOYANOV Kristian,77.00,110,117,123,143,150,155,123,155,278
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,77 kg Men,FIRANJ Antun,76.10,113,117,121,143,-148,148,121,148,269
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,77 kg Men,SUIUGAN Darius Stefan,70.80,95,-102,106,116,126,-140,106,126,232
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,77 kg Men,MARANU Lucian,70.40,90,97,103,115,123,-128,103,123,226
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,94 kg Men,KAKABADZE Nodari,85.40,145,150,155,180,186,-190,155,186,341
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,94 kg Men,BALDACCHINO Vlad,91.60,-128,-128,128,150,154,158,128,158,286
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,94 kg Men,KOSMAC Anze,87.30,120,-125,125,145,-151,151,125,151,276
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,+105 kg Men,KUZIC Nenad,105.50,140,150,-155,170,180,-185,150,180,330
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,+105 kg Men,NUMIC Mak,117.40,95,-100,100,135,-140,-145,100,135,235
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,58 kg Women,GARCIA SUAREZ Noelia,54.80,70,-73,73,80,83,85,73,85,158
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,63 kg Women,STESL Nastasja,59.10,70,-73,75,89,93,-95,75,93,168
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,63 kg Women,RAZIC Elvira,60.60,60,62,-63,75,78,-80,62,78,140
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,69 kg Women,SHATOVA Galya Anetova,63.40,80,-84,84,97,100,-103,84,100,184
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,69 kg Women,ILIC Ana,67.50,63,66,-68,-78,-78,78,66,78,144
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,75 kg Women,ZAMMIT STEVENS Yasmin,69.70,77,-80,80,95,-99,99,80,99,179
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,90 kg Women,DUSANIC Verica,78.10,75,79,-84,93,-96,-96,79,93,172
"XI INTERNATIONAL TOURNAMENT ""VLADAN MIHAJLOVIC""",2018-05-19,90 kg Women,SCICLUNA Elisia,82.20,72,-74,-75,89,92,-95,72,92,164
