event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,WU Jingbiao,55.93,-135,135,139,160,163,-166,139,163,302
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,CHONTEY Arli,55.54,127,-131,132,-150,-150,-150,132,0,0
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,OM Yun Chol,55.78,127,131,-133,165,171,-175,131,171,302
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,THACH Kim Tuan,55.91,-130,130,-133,151,153,157,130,157,287
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,COLONIA Nestor,55.95,120,-124,124,152,157,158,124,158,282
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,BRACHI GARCIA Josue,55.74,115,118,120,138,140,-143,120,140,260
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,KRUAITHONG Sinphet,55.75,120,-123,-123,141,-145,145,120,145,265
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,RADA RODRIGUEZ Sergio Armando,55.85,115,-118,118,145,150,-151,118,150,268
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,DE LAS SALAS DE LA ROSA Habib,55.87,-113,113,117,145,-151,-153,117,145,262
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,PURKON Muhamad,55.47,115,-119,-119,135,140,143,115,143,258
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,SCARANTINO Mirco,55.76,-115,-115,115,142,-147,-147,115,142,257
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,NGUYEN Tran Anh Tuan,55.82,110,115,-117,-140,140,-146,115,140,255
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,ALGUL Ismet,55.73,111,114,-116,-130,130,-135,114,130,244
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,GOEGEBUER Tom Richard,55.78,-108,109,113,-128,-130,130,113,130,243
2015 IWF WORLD CHAMPIONSHIPS,2015-11-20,56 kg Men,WIJOYO Surahmat Bin Suwoto,55.63,-112,112,-116,140,145,149,112,149,261
