event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
II International Naim Suleymanoglu Tournament,2022-11-15,61 kg Men,KARA Ramazan,60.52,105,110,115,128,137,-141,115,137,252
II International Naim Suleymanoglu Tournament,2022-11-15,61 kg Men,MULLISI Antonimo,60.74,75,85,-92,90,-100,-104,85,90,175
II International Naim Suleymanoglu Tournament,2022-11-15,67 kg Men,KAHRIMAN Kaan,66.96,130,-135,136,150,-157,157,136,157,293
II International Naim Suleymanoglu Tournament,2022-11-15,67 kg Men,MAMMADOV Tehran,65.82,116,121,126,135,143,147,126,147,273
II International Naim Suleymanoglu Tournament,2022-11-15,67 kg Men,HARDAL Ferdi,65.70,125,-130,-130,150,157,-161,125,157,282
II International Naim Suleymanoglu Tournament,2022-11-15,67 kg Men,YAGMYROV Hydyrberdi,66.00,120,125,-127,145,-149,149,125,149,274
II International Naim Suleymanoglu Tournament,2022-11-15,67 kg Men,RRASA Samoel,65.42,100,106,110,120,-127,-131,110,120,230
II International Naim Suleymanoglu Tournament,2022-11-15,67 kg Men,CHRISTOPHEL Valentin,66.46,105,-108,-110,122,-126,128,105,128,233
II International Naim Suleymanoglu Tournament,2022-11-15,67 kg Men,PASIC Amar,66.90,-98,-99,99,-113,113,-116,99,113,212
II International Naim Suleymanoglu Tournament,2022-11-15,67 kg Men,ZWEVERINK Jesset,66.60,96,-100,-100,119,125,0,96,125,221
II International Naim Suleymanoglu Tournament,2022-11-15,73 kg Men,GENC Yusuf Fehmi,70.62,133,137,139,168,175,180,139,180,319
II International Naim Suleymanoglu Tournament,2022-11-15,73 kg Men,JAVADOV Omar,72.74,-131,132,138,145,155,0,138,155,293
II International Naim Suleymanoglu Tournament,2022-11-15,73 kg Men,ERGASHEV Adkhamjon,70.96,131,-136,-139,166,170,176,131,176,307
II International Naim Suleymanoglu Tournament,2022-11-15,73 kg Men,KINGUE MATAM Bernardin,72.40,130,-134,-134,167,-174,-178,130,167,297
II International Naim Suleymanoglu Tournament,2022-11-15,73 kg Men,RUSTAMOV Isa,69.22,125,-130,130,155,-164,-165,130,155,285
II International Naim Suleymanoglu Tournament,2022-11-15,73 kg Men,SCHMITT Riccardo,72.86,112,116,120,153,160,165,120,165,285
II International Naim Suleymanoglu Tournament,2022-11-15,73 kg Men,LAGJA Sajmir,72.06,103,106,-108,-130,-130,130,106,130,236
II International Naim Suleymanoglu Tournament,2022-11-15,81 kg Men,TOSHTEMIROV Mukhammadkodir,80.76,146,153,0,173,184,0,153,184,337
II International Naim Suleymanoglu Tournament,2022-11-15,81 kg Men,ERDOGDU Celil,80.50,142,145,-151,172,183,-185,145,183,328
II International Naim Suleymanoglu Tournament,2022-11-15,81 kg Men,KOFSHA Ertjan,80.48,141,144,-147,166,-171,171,144,171,315
II International Naim Suleymanoglu Tournament,2022-11-15,81 kg Men,BAGHDADI BARHDADI Mountasser,78.18,133,139,142,155,163,-167,142,163,305
II International Naim Suleymanoglu Tournament,2022-11-15,81 kg Men,GONZALEZ Javier,80.94,-136,136,140,165,171,176,140,176,316
II International Naim Suleymanoglu Tournament,2022-11-15,81 kg Men,KHATHIRI Omar,80.74,118,-124,125,-145,151,0,125,151,276
II International Naim Suleymanoglu Tournament,2022-11-15,81 kg Men,NACHAWATI Tarek,80.76,103,-109,-109,-125,125,-135,103,125,228
II International Naim Suleymanoglu Tournament,2022-11-15,81 kg Men,CAKAJ Drin,79.78,80,85,-90,-100,100,-105,85,100,185
II International Naim Suleymanoglu Tournament,2022-11-15,96 kg Men,FRIEDRICH Raphael,89.24,153,158,161,185,193,-200,161,193,354
II International Naim Suleymanoglu Tournament,2022-11-15,96 kg Men,SANCHEZ LOPEZ Manuel,91.56,142,146,-150,-165,166,171,146,171,317
II International Naim Suleymanoglu Tournament,2022-11-15,96 kg Men,DARVILLE Simon,95.42,136,141,145,166,173,180,145,180,325
II International Naim Suleymanoglu Tournament,2022-11-15,96 kg Men,CHATRAEI Masoud,88.62,-125,136,142,172,-178,178,142,178,320
II International Naim Suleymanoglu Tournament,2022-11-15,96 kg Men,VAUTARD Brandon,95.14,135,140,-145,186,194,-201,140,194,334
II International Naim Suleymanoglu Tournament,2022-11-15,96 kg Men,ALEID Nawaf Bader H,86.52,130,-137,137,140,0,0,137,140,277
II International Naim Suleymanoglu Tournament,2022-11-15,109 kg Men,ARAT Ibrahim,98.16,160,164,167,200,208,-213,167,208,375
II International Naim Suleymanoglu Tournament,2022-11-15,109 kg Men,BAGHERI Emad,108.90,155,163,-166,185,-196,0,163,185,348
II International Naim Suleymanoglu Tournament,2022-11-15,109 kg Men,GUNTHER Bjorn,108.56,156,161,-165,185,-193,-196,161,185,346
II International Naim Suleymanoglu Tournament,2022-11-15,109 kg Men,SKEDELJ Jure,107.90,132,137,-141,165,-170,-172,137,165,302
