event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
3rd AFRICAN YOUTH GAMES,2018-07-19,56 kg Men,MADANAMOOTHOO Jack Dorian,54.85,80,84,-85,100,105,-110,84,105,189
3rd AFRICAN YOUTH GAMES,2018-07-19,56 kg Men,AJAYI James Eche,55.55,72,80,83,-100,100,103,83,103,186
3rd AFRICAN YOUTH GAMES,2018-07-19,56 kg Men,ROUMAILI Mohamed,55.00,77,81,-85,97,101,104,81,104,185
3rd AFRICAN YOUTH GAMES,2018-07-19,56 kg Men,ABU HAMED Abdelmalek Ali Abdullah,55.40,-75,76,-81,92,-98,-100,76,92,168
3rd AFRICAN YOUTH GAMES,2018-07-19,56 kg Men,SAIDANI Jasser,55.75,71,75,-80,93,-98,-101,75,93,168
3rd AFRICAN YOUTH GAMES,2018-07-19,56 kg Men,LUTAAYA Hamdan Sserwanga,55.30,55,58,-90,72,0.0,-77,58,77,135
3rd AFRICAN YOUTH GAMES,2018-07-19,56 kg Men,RAMMONENG Paballo,54.95,-50,50,-60,65,70,-76,50,70,120
3rd AFRICAN YOUTH GAMES,2018-07-19,56 kg Men,NIZAM Maoulida,55.65,36,38,40,-40,-40,-42,40,0,0
3rd AFRICAN YOUTH GAMES,2018-07-19,62 kg Men,BIN SAEID Salih Mihriz Salih,60.10,86,91,94,107,111,115,94,115,209
3rd AFRICAN YOUTH GAMES,2018-07-19,62 kg Men,MOULABBI Mohamed,60.90,83,90,95,105,110,114,95,114,209
3rd AFRICAN YOUTH GAMES,2018-07-19,62 kg Men,KAMARA Lamin,58.55,70,-75,75,-95,95,-105,75,95,170
3rd AFRICAN YOUTH GAMES,2018-07-19,62 kg Men,BEN HADJ Mohamed Aziz,61.30,-87,88,-92,106,-109,111,88,111,199
3rd AFRICAN YOUTH GAMES,2018-07-19,62 kg Men,ABDELLAH Awney Ahmed Abdelsamee,60.65,100,107,-111,126,136,-137,107,136,243
3rd AFRICAN YOUTH GAMES,2018-07-19,62 kg Men,UMOAFIA Edidiong Joseph,61.85,105,110,112,125,130,-135,112,130,242
3rd AFRICAN YOUTH GAMES,2018-07-19,69 kg Men,AQEEL Mohammed Fouzi Salim,65.10,80,85,-91,93,100,105,85,105,190
3rd AFRICAN YOUTH GAMES,2018-07-19,69 kg Men,CHEKHCHOUKH Ahmed,66.65,-101,101,106,-132,133,137,106,137,243
3rd AFRICAN YOUTH GAMES,2018-07-19,69 kg Men,PANDOO Dinesh Jevin,68.40,102,-107,107,-133,-133,-133,107,0,0
3rd AFRICAN YOUTH GAMES,2018-07-19,69 kg Men,OPADEJI Adedapo Adeleke,66.35,105,110,112,132,135,138,112,138,250
3rd AFRICAN YOUTH GAMES,2018-07-19,77 kg Men,MOSTAFA Abdalla Galal Mohamed,76.55,125,132,-136,155,163,-170,132,163,295
3rd AFRICAN YOUTH GAMES,2018-07-19,77 kg Men,NGAINA II Hermann Junior,75.80,100,110,115,126,-140,145,115,145,260
3rd AFRICAN YOUTH GAMES,2018-07-19,77 kg Men,FALTAKH Muhanad Mousay Mohammed,69.80,68,-76,76,82,90,-95,76,90,166
3rd AFRICAN YOUTH GAMES,2018-07-19,85 kg Men,NTEP TJECK Steeve Loic,79.25,105,110,119,125,136,-143,119,136,255
3rd AFRICAN YOUTH GAMES,2018-07-19,85 kg Men,HELAL Ismail Helal Abdelfattah S,83.50,125,135,140,150,-164,-165,140,150,290
3rd AFRICAN YOUTH GAMES,2018-07-19,85 kg Men,BOUHI Soufiane,83.05,110,118,120,130,137,144,120,144,264
3rd AFRICAN YOUTH GAMES,2018-07-19,85 kg Men,BAHROUN Mahmoud Abdulrraziq Ali,83.30,85,-90,-90,100,-105,105,85,105,190
3rd AFRICAN YOUTH GAMES,2018-07-19,+85 kg Men,IRWAYSAT Mahmoud Mustafa Alfijri,132.25,90,93,-100,114,123,-130,93,123,216
3rd AFRICAN YOUTH GAMES,2018-07-19,+85 kg Men,EZZOHARI Badreddine,92.30,-90,92,102,112,122,-129,102,122,224
3rd AFRICAN YOUTH GAMES,2018-07-19,+85 kg Men,SAADI Farid,99.60,121,130,-136,141,151,160,130,160,290
3rd AFRICAN YOUTH GAMES,2018-07-19,44 kg Women,RAVAKINIAINA Berthine,43.55,35,40,-44,45,50,-55,40,50,90
3rd AFRICAN YOUTH GAMES,2018-07-19,44 kg Women,FOLARIN Morufa Ajoke,42.95,50,51,-52,62,64,65,51,65,116
3rd AFRICAN YOUTH GAMES,2018-07-19,44 kg Women,FAJRESLAM Maha,43.05,35,40,44,52,57,60,44,60,104
3rd AFRICAN YOUTH GAMES,2018-07-19,44 kg Women,MOKHELE Relebohile,40.75,30,-35,-40,35,40,-45,30,40,70
3rd AFRICAN YOUTH GAMES,2018-07-19,48 kg Women,AGBA Ebelechukwu,45.00,-60,60,61,72,-74,74,61,74,135
3rd AFRICAN YOUTH GAMES,2018-07-19,48 kg Women,SABRI Nour El Houda,47.80,49,52,53,66,69,70,53,70,123
3rd AFRICAN YOUTH GAMES,2018-07-19,48 kg Women,BEN ISSA Yossra,45.85,47,50,52,60,64,68,52,68,120
3rd AFRICAN YOUTH GAMES,2018-07-19,48 kg Women,SABIHI Maryem,47.50,45,-50,51,60,65,69,51,69,120
3rd AFRICAN YOUTH GAMES,2018-07-19,53 kg Women,HYENG Renee Manuela,52.90,50,55,-62,-63,63,-70,55,63,118
3rd AFRICAN YOUTH GAMES,2018-07-19,53 kg Women,SEBAPADI Nicole Etsanang,50.80,35,-37,37,35,40,45,37,45,82
3rd AFRICAN YOUTH GAMES,2018-07-19,53 kg Women,MESSOUK Khadija,51.90,52,55,58,65,70,74,58,74,132
3rd AFRICAN YOUTH GAMES,2018-07-19,53 kg Women,BELOUNIS Nihad,52.50,53,57,-60,67,72,-76,57,72,129
3rd AFRICAN YOUTH GAMES,2018-07-19,53 kg Women,MOUSSA Amal Mohamed Tawfik,50.35,60,65,68,77,-86,-86,68,77,145
3rd AFRICAN YOUTH GAMES,2018-07-19,58 kg Women,RAHMOUNI Chaima,57.25,73,-77,78,-93,93,97,78,97,175
3rd AFRICAN YOUTH GAMES,2018-07-19,58 kg Women,YUSUF Islamiyat Adebukdu,56.85,75,-78,79,95,96,-98,79,96,175
3rd AFRICAN YOUTH GAMES,2018-07-19,58 kg Women,MOYENGWA Magdeline,56.00,45,55,58,55,62,65,58,65,123
3rd AFRICAN YOUTH GAMES,2018-07-19,63 kg Women,SAID Neama Said Fahmi,59.30,80,86,90,100,107,-110,90,107,197
3rd AFRICAN YOUTH GAMES,2018-07-19,63 kg Women,LENT Ketty,61.60,67,76,-80,87,95,-97,76,95,171
3rd AFRICAN YOUTH GAMES,2018-07-19,+63 kg Women,ROSE Chakira Mary,75.85,-51,51,55,65,70,-75,55,70,125
