event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,50 kg Men,MCTAGGART Cameron David,49.47,64,67,70,75,78,81,70,81,151
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,50 kg Men,MOSS Cameron,48.39,53,56,58,69,72,75,58,75,133
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,50 kg Men,DELANEY James Joseph,49.34,51,54,56,70,-74,-74,56,70,126
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,50 kg Men,KATOATAU Ruben,49.86,45,-55,55,65,-71,-71,55,65,120
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,56 kg Men,DAU Isikeli,54.90,-75,75,80,95,102,107,80,107,187
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,56 kg Men,OALA Fred Karoho,55.31,-75,75,80,102,107,108,80,108,188
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,56 kg Men,NORMAN James Sahutta,55.60,64,68,72,90,95,100,72,100,172
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,56 kg Men,POURTOOSSI Martin,54.45,70,-74,-74,88,-92,92,70,92,162
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,56 kg Men,WU Joshua Luke James Vain Kyang,55.57,63,67,70,85,-90,90,70,90,160
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,56 kg Men,ENOCH Peter,54.40,65,66,-67,89,-90,90,66,90,156
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,62 kg Men,RANGIDIMI Chris Akarba,61.47,65,75,81,-100,100,110,81,110,191
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,62 kg Men,FUKUYAMA Fusakichi Adam,61.43,-75,75,80,-107,-107,107,80,107,187
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,62 kg Men,ELESIN Boris,60.57,70,75,-80,85,90,95,75,95,170
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,62 kg Men,RANA Bassel Amjad,59.73,72,-77,-77,95,98,-101,72,98,170
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,69 kg Men,PALANITE Ofatonga,67.52,82,-85,85,103,106,110,85,110,195
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,69 kg Men,WAIBEIYA Tom-Jaye,67.53,70,83,-87,100,110,117,83,117,200
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,69 kg Men,MILNE Micah,67.18,71,-75,75,91,96,-100,75,96,171
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,69 kg Men,HAWKEN Ethan,66.35,65,-70,70,83,88,90,70,90,160
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,69 kg Men,FANOLUA Pita Junior,66.65,55,-60,60,65,72,80,60,80,140
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,77 kg Men,DANIELS Jakob David,75.50,80,85,90,100,107,111,90,111,201
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,85 kg Men,NAUER Norman,82.28,75,80,85,100,105,110,85,110,195
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,85 kg Men,LEUTU Junior,83.96,75,80,-82,100,105,-110,80,105,185
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,85 kg Men,SATILA James Tupea,83.42,65,-77,-77,75,80,90,65,90,155
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,94 kg Men,FALEVALU Kevin Valleliano,91.50,55,60,62,70,75,-78,62,75,137
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,+94 kg Men,SALIMU Lauititi,105.87,80,88,92,-105,105,110,92,110,202
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,48 kg Women,MOSS Charlotte Louise,47.19,35,38,41,48,-52,52,41,52,93
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,58 kg Women,ROBERT Mathlynn,55.60,-50,-50,50,65,70,71,50,71,121
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,58 kg Women,TAUWAI Teresia Ella Kula,56.41,45,50,-55,60,65,70,50,70,120
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,58 kg Women,COWEN Sophie,57.33,-42,42,45,54,57,60,45,60,105
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,63 kg Women,TIMI Julia Ana,61.26,55,-65,65,75,81,-87,65,81,146
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,63 kg Women,TUIPULOTI Fakaola,61.98,62,-65,65,82,-85,-85,65,82,147
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,63 kg Women,GOODMAN Rachel Anne,62.82,52,56,58,70,74,78,58,78,136
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,69 kg Women,PILKINGTON Ella,63.78,47,50,52,60,-63,63,52,63,115
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,+69 kg Women,HARRY Lorraine Henao,79.92,65,70,-75,85,-90,-92,70,85,155
YOUTH OCEANIA CHAMPIONSHIPS,2012-06-04,+69 kg Women,PAGE Courtney,98.83,-55,55,58,75,-79,-79,58,75,133
