event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2019 African Junior Championships,2019-09-06,55 kg Men,EMILE Willem Gwendal,49.00,66,76,-81,85,91,-101,76,91,167
2019 African Junior Championships,2019-09-06,55 kg Men,NIYOYITA Davis,54.96,75,80,-81,95,100,103,80,103,183
2019 African Junior Championships,2019-09-06,55 kg Men,CHEKHCHOUKH Akram,54.95,70,76,-81,92,97,101,76,101,177
2019 African Junior Championships,2019-09-06,61 kg Men,RAMIARIMANANA Jean Elariont Ricardo,57.10,90,-100,-102,-115,115,-123,90,115,205
2019 African Junior Championships,2019-09-06,61 kg Men,VAN DER WALT Slade,58.94,72,76,-80,92,95,-98,76,95,171
2019 African Junior Championships,2019-09-06,61 kg Men,LUTAAYA Hamdan Sserwanga,59.12,65,70,-73,85,91,92,70,92,162
2019 African Junior Championships,2019-09-06,67 kg Men,ELTAMADI Ahmed Abdelghani Said,66.93,125,-131,-132,155,160,-166,125,160,285
2019 African Junior Championships,2019-09-06,67 kg Men,MADANAMOOTHOO Jack Dorian,65.75,90,100,-108,115,125,-136,100,125,225
2019 African Junior Championships,2019-09-06,67 kg Men,SSEKITOLEKO Julius,63.39,95,-100,-104,116,-121,121,95,121,216
2019 African Junior Championships,2019-09-06,73 kg Men,ABDELMALEK Abdelhak,69.36,105,-110,-112,126,130,140,105,140,245
2019 African Junior Championships,2019-09-06,73 kg Men,MIRA Daoud,70.65,92,96,100,115,123,127,100,127,227
2019 African Junior Championships,2019-09-06,73 kg Men,NKUUTU Lawrence,68.26,-91,92,-95,112,-114,-114,92,112,204
2019 African Junior Championships,2019-09-06,73 kg Men,BUKENYA Robert,71.22,80,85,-88,105,-110,-111,85,105,190
2019 African Junior Championships,2019-09-06,81 kg Men,TOUAIRI Faris,78.61,140,-146,-147,170,-177,-180,140,170,310
2019 African Junior Championships,2019-09-06,81 kg Men,MEGALY Ahmed Ali Mohamed,80.00,130,135,-141,157,167,-173,135,167,302
2019 African Junior Championships,2019-09-06,81 kg Men,PRETORIUS Jayden Dylon,75.45,-110,110,120,140,145,-151,120,145,265
2019 African Junior Championships,2019-09-06,89 kg Men,AMOAH Christian,87.90,135,140,-145,165,170,175,140,175,315
2019 African Junior Championships,2019-09-06,89 kg Men,FELICITE Jeremy Andy,81.26,100,110,-115,120,130,-140,110,130,240
2019 African Junior Championships,2019-09-06,89 kg Men,GAMEDZE Zwelethu Sonkhe,86.76,80,-85,-90,90,96,100,80,100,180
2019 African Junior Championships,2019-09-06,96 kg Men,HOUNET Abderrahmane,90.70,120,130,135,160,-165,-170,135,160,295
2019 African Junior Championships,2019-09-06,102 kg Men,SAADI Farid,101.70,130,140,150,-160,162,170,150,170,320
2019 African Junior Championships,2019-09-06,109 kg Men,JUBOO Khelwin,107.43,110,-132,-132,140,161,-170,110,161,271
2019 African Junior Championships,2019-09-06,45 kg Women,KATBI Nadia,44.53,35,40,43,45,50,55,43,55,98
2019 African Junior Championships,2019-09-06,49 kg Women,RANDAFIARISON Rosina,45.43,65,70,72,80,85,-90,72,85,157
2019 African Junior Championships,2019-09-06,55 kg Women,SABRI Nour El Houda,54.05,50,55,59,70,75,-80,59,75,134
2019 African Junior Championships,2019-09-06,59 kg Women,MOYENGWA Magdeline,57.75,60,65,-71,80,85,-88,65,85,150
2019 African Junior Championships,2019-09-06,64 kg Women,BELOUNIS Nihad,62.26,55,60,63,70,-80,82,63,82,145
2019 African Junior Championships,2019-09-06,71 kg Women,LENT Ketty,66.36,65,80,83,85,100,-108,83,100,183
2019 African Junior Championships,2019-09-06,76 kg Women,EYENGA MBOOSI Jeanne Gaelle,75.45,82,-86,87,103,106,112,87,112,199
2019 African Junior Championships,2019-09-06,76 kg Women,AHMED Fatma Mohamed Sadek,73.50,80,84,86,100,104,-112,86,104,190
2019 African Junior Championships,2019-09-06,76 kg Women,COLOMA Joelita,75.14,55,-60,-60,70,-75,-75,55,70,125
2019 African Junior Championships,2019-09-06,81 kg Women,SUNEE Marie Alison Leroy,77.42,70,80,87,90,100,-108,87,100,187
2019 African Junior Championships,2019-09-06,81 kg Women,VALMONT Anisha,79.57,55,60,-63,-80,82,-85,60,82,142
2019 African Junior Championships,2019-09-06,87 kg Women,ROSE Chakira Mary,77.42,50,-60,60,65,-72,72,60,72,132
