event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,50 kg Men,BALLENA VIDAURRE James Paul,49.34,73,78,80,94,100,103,80,103,183
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,56 kg Men,GASTELO CARRERA George Ulises,53.95,85,90,95,105,110,115,95,115,210
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,62 kg Men,GARRIDO BUENAIRE Victor Jesus,57.86,106,110,-114,-127,-127,-127,110,0,0
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,62 kg Men,BARTRA PAREDES Jhosting Abel,60.89,83,87,90,110,115,-118,90,115,205
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,62 kg Men,BAZAN ALLENDE Andres Eduardo,60.19,78,82,85,95,100,105,85,105,190
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,69 kg Men,TERRONES MIRANDA Oscar Adrian,67.94,113,117,-120,145,150,-154,117,150,267
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,69 kg Men,DE SENA FERNANDES Renan,68.45,108,113,-120,130,140,-150,113,140,253
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,69 kg Men,ZOMER BORNEO Victor Vinicius,68.49,-105,-105,105,130,-135,-136,105,130,235
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,77 kg Men,YOHAMONA LEON Pedro Luis,69.79,105,-110,110,135,140,143,110,143,253
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,77 kg Men,ORTIZ PARRA Miguel Angel Andres,75.68,100,105,-110,125,130,133,105,133,238
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,77 kg Men,LESCANO GUERRERO Miguel Angel,71.27,96,100,103,124,128,132,103,132,235
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,85 kg Men,FLORES CONCHA Cesar Fabrizzio,80.05,100,105,108,120,125,-130,108,125,233
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,94 kg Men,NAVARRETE VARGAS Juan Antonio,91.79,95,102,-107,125,132,138,102,138,240
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,+94 kg Men,MORALES GONZALEZ Brandon Alexander,94.98,95,108,-118,125,-130,134,108,134,242
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,+94 kg Men,SENI UMPIERREZ Emanuel Matias,106.38,65,74,-80,90,100,-105,74,100,174
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,44 kg Women,LAHUANAMPA CASTILLO Lourdes Mercedes,43.59,44,47,50,57,-61,61,50,61,111
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,48 kg Women,DE SOUZA FACCIOLLA FERREIRA Aline,47.94,74,77,-80,89,92,-95,77,92,169
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,48 kg Women,OLIVEIRA MADEIRA Luana,47.56,-75,75,-78,-88,-88,-89,75,0,0
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,48 kg Women,CARRERO ASPAJO Jeidy,47.37,57,60,62,70,75,-77,62,75,137
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,48 kg Women,DE CANDIDO Abril,47.93,-55,55,-60,68,71,-75,55,71,126
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,48 kg Women,ARAVENA VASQUEZ Allianni M.D.L.A.,47.16,45,50,-53,55,-60,-60,50,55,105
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,53 kg Women,ROSA FIGUEIREDO Emily,49.46,65,70,-73,85,-90,-93,70,85,155
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,53 kg Women,PAREDES VASQUEZ Eldi Jhasmin,52.52,62,66,68,82,86,89,68,89,157
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,58 kg Women,MEGO CONTRERAS Shoely Mabel,55.41,67,-70,70,88,92,95,70,95,165
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,58 kg Women,RAMOS PEREZ Millaray Scarleth,57.11,52,56,60,65,70,-75,60,70,130
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,58 kg Women,PALOMINO SOTO Cris Andrea,53.85,52,56,58,70,74,77,58,77,135
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,63 kg Women,CAJAS QUIROZ Yomara Esther,61.82,70,74,77,90,-95,-95,77,90,167
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,63 kg Women,RIOS RODRIGUES Vitoria Lucia,62.84,60,-65,65,85,-90,90,65,90,155
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,69 kg Women,DA SILVA FIGUEIREDO Thainara Aparecida,68.85,-70,71,-80,90,92,-96,71,92,163
SOUTH-AMERICAN YOUTH CHAMPIONSHIPS,2015-12-09,+69 kg Women,UBIDIA VALDIVIA Hilda Karla,91.05,47,52,55,62,66,-75,55,66,121
