event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,50 kg Men,PANRAK Krongrat,49.90,88,92,-95,108,-113,113,92,113,205
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,50 kg Men,EKANAYAKE E.M.S.S.,49.40,83,87,-91,107,-113,113,87,113,200
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,50 kg Men,ASLANOV Ruzimurod,49.60,83,86,-88,103,107,-109,86,107,193
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,50 kg Men,PAK Jong Ju,49.85,-83,-84,84,-107,108,-113,84,108,192
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,50 kg Men,SAN A Cam,48.90,80,-83,83,95,100,103,83,103,186
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,50 kg Men,LAI Yung-En,49.60,75,78,-80,95,-100,100,78,100,178
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,50 kg Men,MOHAMMED Saleh,49.90,-74,74,-79,90,-97,-97,74,90,164
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,56 kg Men,KWON Yong Gwang,55.90,93,97,-101,-122,122,-127,97,122,219
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,56 kg Men,AL-ZUBAIDI Mohammed Ali Wahhab,55.00,95,-100,-100,120,-124,-124,95,120,215
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,56 kg Men,SANTA Aruna,55.90,92,95,-98,-121,121,126,95,126,221
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,56 kg Men,HAMDAYI Sajjad Abbas Yaseen,55.55,-93,93,-98,116,119,-123,93,119,212
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,56 kg Men,NGUYEN Tran Anh Tuan,54.80,92,-95,-96,115,-120,-120,92,115,207
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,56 kg Men,KHASSAROV Timur,54.60,85,90,-93,100,105,-110,90,105,195
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,56 kg Men,MIN Min,55.00,-90,90,-97,110,116,121,90,121,211
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,56 kg Men,GULYAN David,55.85,81,-86,86,101,-106,106,86,106,192
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,56 kg Men,HSIEH Shang-Cheng,55.45,-85,85,-88,108,113,-116,85,113,198
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,56 kg Men,BOZOROV Jonibek,55.75,85,-89,-89,102,106,110,85,110,195
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,62 kg Men,YOKUBOV Doston,61.75,105,-110,-110,140,145,-150,105,145,250
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,62 kg Men,HONDA Daichi,61.55,98,100,103,130,140,-145,103,140,243
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,62 kg Men,CALLIXTUS Daunis,60.75,95,100,-104,115,120,-125,100,120,220
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,62 kg Men,HSIEH Shu-Yin,61.95,92,96,100,122,125,128,100,128,228
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,62 kg Men,THET Lwin Oo,61.20,-85,-85,85,110,120,123,85,123,208
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,62 kg Men,YUK Gunho,59.50,80,-85,-85,100,105,-107,80,105,185
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,69 kg Men,MOHAMMED KADHUM Karrar M. J. M. K.,68.85,130,140,144,162,168,-174,144,168,312
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,69 kg Men,YOUN Yeowon,64.15,111,120,125,145,155,-161,125,155,280
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,69 kg Men,KANG Gilbeom,68.45,106,110,-116,131,137,0,110,137,247
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,69 kg Men,ORAI Hisato,65.05,-105,-105,105,130,136,-142,105,136,241
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,69 kg Men,JAAFAR Sadeq Abdull Abbas,68.80,96,-101,101,122,-127,127,101,127,228
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,69 kg Men,JOSHUA Dinglasa,67.70,95,-100,-100,118,121,-125,95,121,216
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,69 kg Men,HO Chia Hao,68.30,-95,95,-100,120,126,133,95,133,228
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,77 kg Men,RAGALA Venkat Rahul,76.05,125,0,0,155,0,0,125,155,280
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,77 kg Men,NABIEV Fayzullo,73.25,115,119,-125,145,150,-153,119,150,269
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,77 kg Men,JUNG Man A.,76.25,-117,-117,117,145,150,-153,117,150,267
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,77 kg Men,WANG Nien Chu,76.50,-115,115,-120,148,153,155,115,155,270
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,77 kg Men,AL-KHALIDI Sajjad Hussein Ali M.,75.75,111,-117,-118,135,-141,141,111,141,252
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,77 kg Men,YUSUPOV Abdulaziz,74.70,105,-110,-111,135,140,-147,105,140,245
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,77 kg Men,MEREDOV Izzatbek,75.70,-116,-116,-116,0,0,0,0,0,0
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,85 kg Men,CHEN Riqiang,84.35,135,140,145,161,170,0,145,170,315
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,85 kg Men,SOYUNOV Kuvvat,83.40,121,-126,-126,140,-145,-145,121,140,261
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,85 kg Men,KO Po Chen,83.45,120,-124,-124,142,147,-149,120,147,267
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,85 kg Men,SHIVAM Saini,84.05,107,112,115,135,-139,-139,115,135,250
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,85 kg Men,SAIF Jassas Al-Sarray,78.30,-110,-110,110,-125,125,-135,110,125,235
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,85 kg Men,MOHAMMED Aljawad Ahmed,80.85,-110,110,-116,130,136,141,110,141,251
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,85 kg Men,ASHUTOSH Singh,83.90,-110,110,-115,136,140,148,110,148,258
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,85 kg Men,MURODOV Nodirjon,81.80,-118,-118,-118,-137,-137,0,0,0,0
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,85 kg Men,LINDER Semen,80.55,-125,125,130,150,155,-160,0,0,0
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,94 kg Men,ICHIRO Yara,86.25,120,125,-128,145,150,153,125,153,278
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,94 kg Men,TU Kai Chun,92.95,-115,115,117,138,143,146,117,146,263
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,94 kg Men,HA Myeongchan,90.70,-116,-116,116,-150,151,-155,116,151,267
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,94 kg Men,MAMEDAMANOV Khaytbay,89.70,110,115,-118,140,143,-146,115,143,258
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,94 kg Men,SIRIPATHUL DEWAGE Isuru Upeka Senadeera,86.15,100,105,-110,125,-132,-135,105,125,230
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,+94 kg Men,CHINEN Kosuke,126.20,135,145,148,165,171,-178,148,171,319
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,+94 kg Men,MURAKAMI Eishiro,114.35,136,143,147,165,172,178,147,178,325
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,+94 kg Men,KANRAWANGCHAI Tinnaphop,105.50,137,143,146,170,175,179,146,179,325
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,+94 kg Men,KENJAEV Davron,102.60,130,135,145,150,-155,0,145,150,295
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,+94 kg Men,WANG Yu Hsiang,106.10,118,-121,-121,-156,156,162,118,162,280
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,+94 kg Men,LEE Jong-Hyuk,102.50,110,115,-120,145,-150,-150,115,145,260
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,+94 kg Men,ZAW Htet Aung,106.60,95,-100,100,115,120,-125,100,120,220
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,44 kg Women,RI Su Yon,43.90,58,62,-65,79,-83,-83,62,79,141
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,44 kg Women,TARAFDAR Chandrika,44.00,50,53,56,70,74,-78,56,74,130
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,44 kg Women,LEE Wen-Kuan,43.75,47,50,-52,58,61,-64,50,61,111
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,44 kg Women,ZIN May Oo,43.90,47,50,-53,57,61,-64,50,61,111
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,44 kg Women,ALYMBEKOVA Nazik,44.00,35,-40,40,45,50,-52,40,50,90
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,48 kg Women,FENG Linmei,47.35,72,75,78,-92,-92,92,78,92,170
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,48 kg Women,LEE Seulki,47.70,65,69,71,83,87,-90,71,87,158
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,48 kg Women,KHINE Khine,45.90,65,68,70,85,88,91,70,91,161
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,48 kg Women,WANROEK On-Uma,47.00,63,66,68,83,-86,87,68,87,155
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,48 kg Women,KIM Yun Me,47.80,-65,65,-70,85,89,-92,65,89,154
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,48 kg Women,MAL Joti,48.00,59,62,-65,75,79,81,62,81,143
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,48 kg Women,SONOWAL Manalisha,47.90,54,58,61,72,-76,76,61,76,137
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,48 kg Women,KERIMOVA Melike,47.95,50,54,56,55,60,-65,56,60,116
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,48 kg Women,ABEYSEKARA D. D. D.,46.75,-58,-58,-58,-70,0,0,0,0,0
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,53 kg Women,WU Lu Ting,52.65,74,77,80,92,96,100,80,100,180
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,53 kg Women,TRAN Thi My Dung,52.15,70,-72,72,-82,82,-84,72,82,154
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,53 kg Women,STOLYARENKO Yekaterina,52.10,65,70,-72,80,84,85,70,85,155
ASIAN YOUTH CHAMPIONSHIPS,2012-11-08,53 kg Women,MAY Phyo Moe,52.45,67,70,-73,85,87,91,70,91,161
