event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Oceania Junior & Youth Championships,2022-05-21,female,Celine Huynh,44.94,48,52,-55,58,61,-65,52,61,113
Oceania Junior & Youth Championships,2022-05-21,female,Idau Vagi,44.50,45,-50,-50,55,62,65,45,65,110
Oceania Junior & Youth Championships,2022-05-21,female,Chloe Santos,49.00,45,48,51,60,63,-65,51,63,114
Oceania Junior & Youth Championships,2022-05-21,female,Rowena Donga,48.60,-55,55,-60,-75,-78,-78,55,0,55
Oceania Junior & Youth Championships,2022-05-21,female,My-Only Stephen,54.80,67,-72,72,85,90,-93,72,90,162
Oceania Junior & Youth Championships,2022-05-21,female,Ateca Vira,53.90,45,53,-60,65,-76,-76,53,65,118
Oceania Junior & Youth Championships,2022-05-21,female,Grace Tjerkstra,55.30,70,-73,-73,85,89,92,70,92,162
Oceania Junior & Youth Championships,2022-05-21,female,Aluwesi Aditaroleva,58.00,60,65,-71,-80,82,-85,65,82,147
Oceania Junior & Youth Championships,2022-05-21,female,Bernice Detudamo,58.35,-65,65,-68,80,-85,-85,65,80,145
Oceania Junior & Youth Championships,2022-05-21,female,Manaia Kainuku,55.70,61,63,65,71,-75,75,65,75,140
Oceania Junior & Youth Championships,2022-05-21,female,Betty Waneasi,57.96,57,60,-64,72,-78,-78,60,72,132
Oceania Junior & Youth Championships,2022-05-21,female,Jo-Beth Deireragea,56.60,52,53,58,66,70,72,58,72,130
Oceania Junior & Youth Championships,2022-05-21,female,Paulini Bamasi,57.75,45,50,-57,65,70,-75,50,70,120
Oceania Junior & Youth Championships,2022-05-21,female,Marian Vira,55.30,40,45,-50,60,65,-70,45,65,110
Oceania Junior & Youth Championships,2022-05-21,female,Femily-Crystie Notte,63.85,73,-77,77,91,96,-100,77,96,173
Oceania Junior & Youth Championships,2022-05-21,female,Tanaya Quinsee,63.65,-70,70,75,82,86,89,75,89,164
Oceania Junior & Youth Championships,2022-05-21,female,Nya Hayman,63.94,65,69,72,83,88,90,72,90,162
Oceania Junior & Youth Championships,2022-05-21,female,Roxima Agigo,63.75,67,72,-75,83,87,89,72,89,161
Oceania Junior & Youth Championships,2022-05-21,female,Layla Bloom,63.60,58,61,64,80,85,-90,64,85,149
Oceania Junior & Youth Championships,2022-05-21,female,Mere Tokalau,63.35,40,50,55,65,-70,-70,55,65,120
Oceania Junior & Youth Championships,2022-05-21,female,Olivia Selemaia,66.20,80,85,-87,100,106,-108,85,106,191
