event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Bianca Fitzpatrick,58.64,45,-47,48,64,-67,67,48,67,115
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Jennifer Carter,63.70,54,-57,-57,74,-78,-78,54,74,128
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Madeline Bennett,63.18,52,-55,-55,66,69,71,52,71,123
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Melissa Hanson,60.24,-50,50,-53,65,-67,-67,50,65,115
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Emily Hudson,62.24,43,46,49,53,56,59,49,59,108
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Jessica Fiddymont,64.44,45,48,51,58,62,-66,51,62,113
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Adeline-Jane Richardson,69.56,41,43,46,52,55,57,46,57,103
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Lotus Blossom,66.44,-45,-45,45,52,56,-60,45,56,101
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Charlotte Howard,66.06,35,38,40,44,48,51,40,51,91
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Elizabeth Knox,65.94,30,31,-32,40,-42,42,31,42,73
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Olivia Nugent,73.94,55,58,63,72,-76,76,63,76,139
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Emily Drysdale,72.54,55,58,-61,65,69,71,58,71,129
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Mya Venn,74.36,52,55,-58,64,69,-72,55,69,124
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Jorja Love,71.08,45,48,51,63,-67,-67,51,63,114
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Beth Isaac,72.74,34,36,-38,46,48,50,36,50,86
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Angie Arnold,76.54,73,-76,76,85,-90,-90,76,85,161
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Chloe Harris,77.98,49,52,55,71,75,80,55,80,135
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Tegan Knee,78.44,-60,60,-62,-67,67,70,60,70,130
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Laura Windfeld-Petersen,79.02,37,39,-42,47,50,-53,39,50,89
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Jacqueline Saward,85.52,74,-77,-77,92,95,98,74,98,172
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Nicole Carrick,81.86,51,-54,54,70,74,-76,54,74,128
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Jacinta Keating,85.68,45,48,-51,56,-61,62,48,62,110
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Annaliese Owen,100.52,62,64,66,78,81,-83,66,81,147
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Jewel Banks,105.12,49,52,-55,62,-66,66,52,66,118
WTI Cliff Joyce Memorial & PC5,2021-09-25,female,Amanda Woods,88.90,39,-41,41,-56,-56,-56,41,0,0
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Caden Harper,75.28,42,45,48,52,57,60,48,60,108
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Tony Hagar,76.70,37,-40,40,-50,50,-55,40,50,90
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Brandon Zinenko,88.12,103,-106,106,-138,140,-147,106,140,246
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Zac Fiddymont,85.66,78,81,84,97,102,-106,84,102,186
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Thomas Young,83.46,44,48,52,55,60,67,52,67,119
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Nathan Mcfall,94.92,80,85,90,108,-112,112,90,112,202
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Joshua Fletcher,91.94,-83,83,-90,-110,110,-115,83,110,193
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,James Rakich,92.42,62,-66,-68,85,90,-95,62,90,152
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Jeff Towns,93.28,43,46,48,62,66,70,48,70,118
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Richard Titmarsh,92.06,30,32,-34,-40,40,43,32,43,75
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Joey Mcgechaen,98.48,105,109,112,136,142,150,112,150,262
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Onno Holling,101.26,60,65,68,80,-85,-86,68,80,148
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Damian Liddell,97.64,60,-65,65,70,75,82,65,82,147
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Jordan Cripps,105.56,105,107,110,135,140,145,110,145,255
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Ryan Dudman,103.14,100,-106,-106,120,127,132,100,132,232
WTI Cliff Joyce Memorial & PC5,2021-09-25,male,Ky Wittich,104.44,-87,87,91,110,115,120,91,120,211
