event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA April Open,2016-04-09,female,Tegan Napper,52.90,63,-66,66,76,80,-83,66,80,146
SAWLA April Open,2016-04-09,female,Claire Wilson,59.94,45,-48,-48,-60,60,-65,45,60,105
SAWLA April Open,2016-04-09,female,Stephanie Combs,74.92,53,57,-61,65,70,-72,57,70,127
SAWLA April Open,2016-04-09,female,Waina Mackay,78.24,37,42,47,55,-61,61,47,61,108
SAWLA April Open,2016-04-09,female,Carly Allen,90.82,-55,-55,-55,60,70,75,0,75,0
SAWLA April Open,2016-04-09,female,Linda Kyritsis,55.50,38,40,-46,50,53,55,40,55,95
SAWLA April Open,2016-04-09,female,Sharon Mccauley,59.12,48,53,56,67,72,76,56,76,132
SAWLA April Open,2016-04-09,female,Emma Hissey,68.66,63,67,69,80,84,-87,69,84,153
SAWLA April Open,2016-04-09,female,Tamra Murphy,69.00,30,-34,-34,45,50,-52,30,50,80
SAWLA April Open,2016-04-09,female,Anthea Childs,66.72,25,27,30,-30,35,40,30,40,70
SAWLA April Open,2016-04-09,female,Christine Kolar,69.00,25,30,32,30,-35,-35,32,30,62
SAWLA April Open,2016-04-09,female,Jade Carlaw,75.56,40,45,-50,60,65,-70,45,65,110
SAWLA April Open,2016-04-09,female,Jennifer Zeven,98.60,45,50,55,77,81,-85,55,81,136
SAWLA April Open,2016-04-09,male,Frank Elliott,76.74,123,127,-132,-148,-148,148,127,148,275
SAWLA April Open,2016-04-09,male,Huang-I Liao,72.58,75,80,-84,85,-90,90,80,90,170
SAWLA April Open,2016-04-09,male,Steven Dodson,74.90,65,-70,-70,97,-101,-101,65,97,162
SAWLA April Open,2016-04-09,male,Mitchell Gustafsson,84.14,105,-110,110,124,-128,-128,110,124,234
SAWLA April Open,2016-04-09,male,Jason Jenkins,83.76,100,105,-110,120,-125,-129,105,120,225
SAWLA April Open,2016-04-09,male,Richard Baker,111.08,115,120,-123,145,150,155,120,155,275
SAWLA April Open,2016-04-09,male,Ian Macdonald,68.84,-75,75,-80,85,93,100,75,100,175
SAWLA April Open,2016-04-09,male,Matthew Thompson,77.80,50,55,60,80,-85,-85,60,80,140
SAWLA April Open,2016-04-09,male,Arjun Tokhi,82.20,61,62,63,81,82,83,63,83,146
SAWLA April Open,2016-04-09,male,John Humphrys,90.46,38,-40,-40,48,50,-51,38,50,88
SAWLA April Open,2016-04-09,male,George Katsambis,123.60,60,70,72,85,95,-100,72,95,167
