event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Australia Day Team Competition,2014-01-26,female,Jennifer Francis,54.74,40,43,-45,55,-57,57,43,57,100
NTWA Australia Day Team Competition,2014-01-26,female,Renee Smith,56.76,32,34,36,50,53,56,36,56,92
NTWA Australia Day Team Competition,2014-01-26,female,Lisa Menchetti,62.55,62,66,70,75,78,81,70,81,151
NTWA Australia Day Team Competition,2014-01-26,female,Naomi Rodriquez,62.80,47,52,56,57,62,67,56,67,123
NTWA Australia Day Team Competition,2014-01-26,female,Kelly Giblin,58.36,45,-48,48,61,64,67,48,67,115
NTWA Australia Day Team Competition,2014-01-26,female,Marnie Becker,65.60,65,68,71,80,83,-86,71,83,154
NTWA Australia Day Team Competition,2014-01-26,female,Julia Janus,63.90,30,32,-35,30,32,35,32,35,67
NTWA Australia Day Team Competition,2014-01-26,female,May Dunlop,70.85,45,-50,-52,55,60,65,45,65,110
NTWA Australia Day Team Competition,2014-01-26,female,Samantha Drescher,78.05,-72,72,75,65,0,0,75,65,140
NTWA Australia Day Team Competition,2014-01-26,male,Jason Archer,57.42,40,43,45,50,55,58,45,58,103
NTWA Australia Day Team Competition,2014-01-26,male,Graham Walker,63.65,65,70,-75,80,90,95,70,95,165
NTWA Australia Day Team Competition,2014-01-26,male,Terrence Munro,64.15,40,45,-50,50,55,-61,45,55,100
NTWA Australia Day Team Competition,2014-01-26,male,Khyal Schopfer,63.20,30,35,43,40,50,55,43,55,98
NTWA Australia Day Team Competition,2014-01-26,male,Sayd Metcalfe,62.65,25,30,35,40,45,50,35,50,85
NTWA Australia Day Team Competition,2014-01-26,male,Adriel Mangohig,80.05,95,100,103,120,125,131,103,131,234
NTWA Australia Day Team Competition,2014-01-26,male,Aaron Griggs,78.00,-90,90,-98,105,110,-112,90,110,200
NTWA Australia Day Team Competition,2014-01-26,male,Michael Tanna,79.15,72,77,81,103,-107,-107,81,103,184
NTWA Australia Day Team Competition,2014-01-26,male,Dane Houghton,77.90,70,75,80,95,-98,-101,80,95,175
NTWA Australia Day Team Competition,2014-01-26,male,Dylan Norris,81.80,65,70,-75,85,90,95,70,95,165
NTWA Australia Day Team Competition,2014-01-26,male,Rhys Hailes,82.25,65,70,75,75,-80,80,75,80,155
NTWA Australia Day Team Competition,2014-01-26,male,Michael Jones,85.30,75,-80,83,105,110,114,83,114,197
NTWA Australia Day Team Competition,2014-01-26,male,Tom Hewitt-Jones,91.15,50,55,60,70,75,80,60,80,140
NTWA Australia Day Team Competition,2014-01-26,male,Chris Medcraft,95.40,-95,95,100,120,125,-131,100,125,225
NTWA Australia Day Team Competition,2014-01-26,male,Joshua Nisbet,99.85,57,60,-63,82,85,90,60,90,150
