event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WACT Open Club Competition,2023-02-05,female,Yen-Chii Wong,57.45,40,-44,46,50,55,-60,46,55,101
WACT Open Club Competition,2023-02-05,female,Christine Human,56.15,25,27,-29,32,35,-38,27,35,62
WACT Open Club Competition,2023-02-05,female,Elleny Zontanos,66.45,25,26,-28,35,-37,-37,26,35,61
WACT Open Club Competition,2023-02-05,female,Tracy Oliver,73.30,25,28,31,35,38,41,31,41,72
WACT Open Club Competition,2023-02-05,female,Annie Viccars,77.35,50,53,55,60,65,68,55,68,123
WACT Open Club Competition,2023-02-05,female,Brooke Michalowski,79.95,50,-53,-54,65,-68,-69,50,65,115
WACT Open Club Competition,2023-02-05,female,Shannon Stevens,105.10,59,62,-65,80,83,-86,62,83,145
WACT Open Club Competition,2023-02-05,female,Jessica Nesbitt,110.25,48,50,-53,63,66,69,50,69,119
WACT Open Club Competition,2023-02-05,female,Georgia Gotts,89.15,44,47,50,55,58,-61,50,58,108
WACT Open Club Competition,2023-02-05,female,Kristy Besestri,92.50,-25,25,30,45,50,55,30,55,85
WACT Open Club Competition,2023-02-05,male,Troy Roughley,71.60,60,65,70,80,85,91,70,91,161
WACT Open Club Competition,2023-02-05,male,Hrach Hovasapian,69.20,30,32,34,38,40,42,34,42,76
WACT Open Club Competition,2023-02-05,male,Tiago Hallen,75.40,68,72,76,-96,96,100,76,100,176
WACT Open Club Competition,2023-02-05,male,James Elwin,88.25,93,97,-101,122,126,131,97,131,228
WACT Open Club Competition,2023-02-05,male,Benjamin Brockhurst Leacock,88.40,85,89,93,105,110,115,93,115,208
WACT Open Club Competition,2023-02-05,male,Jimmy Kael,82.35,57,61,64,80,85,91,64,91,155
WACT Open Club Competition,2023-02-05,male,Craig Woolham,88.00,65,-70,-75,80,85,-92,65,85,150
WACT Open Club Competition,2023-02-05,male,Gerard Viccars,96.00,95,100,105,115,120,125,105,125,230
WACT Open Club Competition,2023-02-05,male,Nicolas Warren,101.50,105,112,-118,127,135,141,112,141,253
WACT Open Club Competition,2023-02-05,male,Matthew Ryan,101.50,75,80,-86,96,101,-106,80,101,181
WACT Open Club Competition,2023-02-05,male,Ricci Miller,112.25,78,82,-85,95,100,106,82,106,188
WACT Open Club Competition,2023-02-05,male,Andrew Brown,112.80,65,-69,69,75,85,-91,69,85,154
