event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
QWA Grand Final,2012-11-24,female,Madeline Wu,46.95,32,36,39,46,51,-55,39,51,90
QWA Grand Final,2012-11-24,female,Tegan Napper,53.00,-54,-54,54,70,-74,-74,54,70,124
QWA Grand Final,2012-11-24,female,Melissa Robinson,62.25,68,-71,-71,88,-91,-95,68,88,156
QWA Grand Final,2012-11-24,female,Julie Davis,52.75,26,-27,-28,37,38,40,26,40,66
QWA Grand Final,2012-11-24,female,Coral Quinell,57.15,44,46,47,54,56,57,47,57,104
QWA Grand Final,2012-11-24,female,Diana Loy,59.40,44,-50,53,67,-72,-78,53,67,120
QWA Grand Final,2012-11-24,female,Sue Cox,68.20,38,40,42,48,50,51,42,51,93
QWA Grand Final,2012-11-24,female,Leandra Miscamble,68.65,28,29,30,42,43,44,30,44,74
QWA Grand Final,2012-11-24,female,Bronwyn Hitchener,74.30,54,-57,-60,69,71,-73,54,71,125
QWA Grand Final,2012-11-24,male,David Hockins,61.85,81,85,88,105,110,-113,88,110,198
QWA Grand Final,2012-11-24,male,Joshua Wu,59.90,65,70,75,95,100,105,75,105,180
QWA Grand Final,2012-11-24,male,Jonathan Pakchung,76.40,90,-95,100,110,120,-130,100,120,220
QWA Grand Final,2012-11-24,male,Norman Hanna,76.35,74,77,-79,105,-108,110,77,110,187
QWA Grand Final,2012-11-24,male,Matt Wakeham,86.75,64,66,69,85,88,-90,69,88,157
QWA Grand Final,2012-11-24,male,Luke Gardner,104.75,118,121,124,155,162,163,124,163,287
QWA Grand Final,2012-11-24,male,Linzey Beister,104.45,110,115,120,135,140,142,120,142,262
QWA Grand Final,2012-11-24,male,Thomas Rech,97.95,90,95,-97,110,115,122,95,122,217
QWA Grand Final,2012-11-24,male,Barry Harden,92.95,70,75,80,95,100,105,80,105,185
QWA Grand Final,2012-11-24,male,John Hanlon,91.85,60,63,-66,85,-90,-90,63,85,148
QWA Grand Final,2012-11-24,male,Tim Steele,100.45,81,85,88,100,-105,105,88,105,193
QWA Grand Final,2012-11-24,male,Martin Walton,101.30,49,51,53,68,-70,71,53,71,124
QWA Grand Final,2012-11-24,male,Andrew Russell,105.85,88,93,95,115,120,-125,95,120,215
QWA Grand Final,2012-11-24,male,Peter Foster,114.80,103,-110,-110,0,0,0,103,0,0
