event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
TWA Club Competition,2018-12-01,female,Lisa Souter,48.60,35,37,-39,-45,45,-46,37,45,82
TWA Club Competition,2018-12-01,female,Leah Fesuk,66.00,38,-40,40,50,52,55,40,55,95
TWA Club Competition,2018-12-01,female,Rebecca Gowland,79.70,45,47,-49,58,60,-62,47,60,107
TWA Club Competition,2018-12-01,female,Chloe Kerwick,92.60,68,-71,-71,-93,93,-97,68,93,161
TWA Club Competition,2018-12-01,female,Emily Maher,95.80,49,52,55,60,64,-67,55,64,119
TWA Club Competition,2018-12-01,male,Leo Lark,79.00,113,117,120,143,147,150,120,150,270
TWA Club Competition,2018-12-01,male,Leo Cooper-Arday,74.10,42,-45,-45,-64,66,-70,42,66,108
TWA Club Competition,2018-12-01,male,Max Anderson,75.30,-67,-67,-67,80,-85,85,0,85,0
TWA Club Competition,2018-12-01,male,Joshua Stenhouse,87.20,68,72,76,95,100,105,76,105,181
TWA Club Competition,2018-12-01,male,Simon Till,87.30,45,50,52,65,-70,70,52,70,122
TWA Club Competition,2018-12-01,male,Brent Vaughan,91.00,80,85,-90,105,110,-116,85,110,195
TWA Club Competition,2018-12-01,male,Lawson Dingle,113.70,122,127,-133,142,147,153,127,153,280
