event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA May Open,2019-05-25,female,Celine Huynh,40.00,27,30,-34,25,33,37,30,37,67
SAWLA May Open,2019-05-25,female,Candy Huynh,58.70,51,55,57,72,75,-80,57,75,132
SAWLA May Open,2019-05-25,female,Isabella Jordan,56.20,32,37,41,43,48,-51,41,48,89
SAWLA May Open,2019-05-25,female,Zali Simes,62.40,42,47,-50,55,62,-68,47,62,109
SAWLA May Open,2019-05-25,female,Karoline Wulf,87.20,37,-40,42,47,52,58,42,58,100
SAWLA May Open,2019-05-25,male,Vinh Huynh,73.00,-65,65,-71,75,80,-83,65,80,145
SAWLA May Open,2019-05-25,male,Nicholas Kho Jing Chun,81.00,90,94,96,112,-120,-120,96,112,208
SAWLA May Open,2019-05-25,male,Arjun Tokhi,76.30,60,65,70,80,85,90,70,90,160
SAWLA May Open,2019-05-25,male,Dylan Aistrope,92.30,85,-90,-91,110,-115,-115,85,110,195
SAWLA May Open,2019-05-25,male,Amin Ariaee,109.00,88,-93,-93,105,110,113,88,113,201
