event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WTI U15/U17 Championships & PC5,2019-07-27,female,Rosie Porter,40.72,24,26,27,28,30,32,27,32,59
WTI U15/U17 Championships & PC5,2019-07-27,female,Charlee Adams,39.62,20,22,24,30,-33,33,24,33,57
WTI U15/U17 Championships & PC5,2019-07-27,female,Ava Pickrell,33.18,14,16,17,18,20,22,17,22,39
WTI U15/U17 Championships & PC5,2019-07-27,female,Hannah Pickrell,54.18,42,45,48,52,55,58,48,58,106
WTI U15/U17 Championships & PC5,2019-07-27,female,Katie Stanton,56.22,38,41,43,52,55,58,43,58,101
WTI U15/U17 Championships & PC5,2019-07-27,female,Monique Brooks,62.48,40,43,46,58,60,62,46,62,108
WTI U15/U17 Championships & PC5,2019-07-27,female,Jessica Cramp,59.40,40,43,45,50,55,60,45,60,105
WTI U15/U17 Championships & PC5,2019-07-27,female,Adeline Richardson,63.38,32,35,37,42,45,47,37,47,84
WTI U15/U17 Championships & PC5,2019-07-27,female,Jennifer Carter,65.18,53,55,-57,75,78,-80,55,78,133
WTI U15/U17 Championships & PC5,2019-07-27,female,Monique Booth,64.82,44,46,48,54,57,60,48,60,108
WTI U15/U17 Championships & PC5,2019-07-27,female,Mya Venn,67.42,43,46,48,54,57,-61,48,57,105
WTI U15/U17 Championships & PC5,2019-07-27,female,Gaylene Pickrell,66.50,40,43,45,54,57,60,45,60,105
WTI U15/U17 Championships & PC5,2019-07-27,female,Jorja Love,73.36,36,39,-41,55,58,-61,39,58,97
WTI U15/U17 Championships & PC5,2019-07-27,female,Emily Kirkpatrick,76.30,41,43,46,51,55,59,46,59,105
WTI U15/U17 Championships & PC5,2019-07-27,female,Ebony Cooper,78.88,21,23,-25,26,28,30,23,30,53
WTI U15/U17 Championships & PC5,2019-07-27,female,Jewel Banks,84.08,46,49,51,55,-59,59,51,59,110
WTI U15/U17 Championships & PC5,2019-07-27,female,Annaliese Owen,88.62,57,60,-62,70,73,75,60,75,135
WTI U15/U17 Championships & PC5,2019-07-27,female,Abbey Boon,92.30,57,60,63,65,68,70,63,70,133
WTI U15/U17 Championships & PC5,2019-07-27,female,Danica Holloway,93.02,47,50,52,62,66,70,52,70,122
WTI U15/U17 Championships & PC5,2019-07-27,male,Phoenix Calvert,36.02,15,17,18,18,-20,20,18,20,38
WTI U15/U17 Championships & PC5,2019-07-27,male,Lionel Isaac,66.20,47,50,53,65,70,73,53,73,126
WTI U15/U17 Championships & PC5,2019-07-27,male,Francois Fourie,80.42,72,75,-79,100,105,110,75,110,185
WTI U15/U17 Championships & PC5,2019-07-27,male,Caleb Lucas,80.18,65,70,-74,95,100,104,70,104,174
WTI U15/U17 Championships & PC5,2019-07-27,male,Shannon Manson,78.56,68,73,78,90,95,-100,78,95,173
WTI U15/U17 Championships & PC5,2019-07-27,male,Zac Morrisby,79.48,63,67,70,82,86,-90,70,86,156
WTI U15/U17 Championships & PC5,2019-07-27,male,Phil Diamantis,77.04,45,48,51,68,72,76,51,76,127
WTI U15/U17 Championships & PC5,2019-07-27,male,Tony Hagar,78.02,32,35,-38,38,42,46,35,46,81
WTI U15/U17 Championships & PC5,2019-07-27,male,Benjamin Spinks,83.80,85,88,92,113,118,122,92,122,214
WTI U15/U17 Championships & PC5,2019-07-27,male,Warren Seen,85.42,-76,76,81,96,101,104,81,104,185
WTI U15/U17 Championships & PC5,2019-07-27,male,Kenneth Stanton,81.28,43,46,-48,55,59,63,46,63,109
WTI U15/U17 Championships & PC5,2019-07-27,male,Micah Wade,95.52,70,76,81,-117,117,120,81,120,201
WTI U15/U17 Championships & PC5,2019-07-27,male,Thomas Elder,91.60,-71,71,76,94,97,-101,76,97,173
WTI U15/U17 Championships & PC5,2019-07-27,male,Ryan Dudman,107.88,97,102,105,136,141,-143,105,141,246
WTI U15/U17 Championships & PC5,2019-07-27,male,Andrew Bailey,120.84,62,67,-70,80,85,0,67,85,152
WTI U15/U17 Championships & PC5,2019-07-27,male,Robert Gotts,116.90,60,64,0,85,88,0,64,88,152
