event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
VWA Open and Masters GP4,2013-09-21,female,Kirsten Wagstaff,50.65,20,22,-23,26,29,31,22,31,53
VWA Open and Masters GP4,2013-09-21,female,Seen Lee,60.15,82,-86,-86,100,105,-107,82,105,187
VWA Open and Masters GP4,2013-09-21,female,Jessica Partridge,62.70,-67,-67,-67,82,85,-88,0,85,0
VWA Open and Masters GP4,2013-09-21,female,Jacquie White,65.55,77,-80,-80,94,-97,-97,77,94,171
VWA Open and Masters GP4,2013-09-21,female,Prue Delalande,66.00,55,-58,58,64,68,-70,58,68,126
VWA Open and Masters GP4,2013-09-21,female,Abby Dolphin,65.90,-40,-40,40,50,-54,-56,40,50,90
VWA Open and Masters GP4,2013-09-21,female,Erin Gubatanga,72.55,39,42,-44,48,-51,52,42,52,94
VWA Open and Masters GP4,2013-09-21,female,Christine Wickham,71.30,33,38,40,46,50,-52,40,50,90
VWA Open and Masters GP4,2013-09-21,female,Belinda Van Tienen,77.85,80,-83,-83,-102,102,105,80,105,185
VWA Open and Masters GP4,2013-09-21,female,Beth Dodds,124.40,42,45,47,65,68,71,47,71,118
VWA Open and Masters GP4,2013-09-21,female,Vivian Lee,49.45,60,62,64,78,-82,82,64,82,146
VWA Open and Masters GP4,2013-09-21,male,James Delaney,57.30,75,80,-83,-95,-95,95,80,95,175
VWA Open and Masters GP4,2013-09-21,male,Tom Lengyel,68.85,90,95,100,115,-120,120,100,120,220
VWA Open and Masters GP4,2013-09-21,male,Jonathan Tran,68.90,82,87,-90,105,110,-112,87,110,197
VWA Open and Masters GP4,2013-09-21,male,Derik Tam,68.45,60,-68,68,80,85,-90,68,85,153
VWA Open and Masters GP4,2013-09-21,male,Francois Etoundi,75.55,-130,-130,130,160,-161,0,130,160,290
VWA Open and Masters GP4,2013-09-21,male,Paulo Magistrado,76.60,119,-123,-125,0,0,0,119,0,0
VWA Open and Masters GP4,2013-09-21,male,Nicholas Ryan,84.55,65,70,-75,85,90,95,70,95,165
VWA Open and Masters GP4,2013-09-21,male,Lewis Ronan,84.40,-70,-70,70,85,-90,92,70,92,162
VWA Open and Masters GP4,2013-09-21,male,Brendan Tuck,83.70,65,-70,70,85,90,-92,70,90,160
VWA Open and Masters GP4,2013-09-21,male,Scott Norman,91.00,-110,-110,110,130,-137,137,110,137,247
VWA Open and Masters GP4,2013-09-21,male,Rhys Almeroth,92.25,95,100,103,115,120,125,103,125,228
VWA Open and Masters GP4,2013-09-21,male,Damian Willis,89.95,62,67,-72,85,90,-95,67,90,157
VWA Open and Masters GP4,2013-09-21,male,Chris Alfredson,86.30,55,-63,65,80,88,-92,65,88,153
VWA Open and Masters GP4,2013-09-21,male,Beau Hiram,99.65,80,85,-90,105,110,-115,85,110,195
VWA Open and Masters GP4,2013-09-21,male,Alexander Rofe,98.70,82,87,-90,97,102,105,87,105,192
VWA Open and Masters GP4,2013-09-21,male,Stephen Cook,94.65,60,65,70,80,87,91,70,91,161
VWA Open and Masters GP4,2013-09-21,male,Julio Melo,108.50,95,-100,100,115,120,-122,100,120,220
VWA Open and Masters GP4,2013-09-21,male,Damien Hewish,59.75,70,75,78,85,-90,92,78,92,170
VWA Open and Masters GP4,2013-09-21,male,David Holt,71.15,55,62,67,75,85,-90,67,85,152
VWA Open and Masters GP4,2013-09-21,male,Chris Holt,76.90,45,50,-55,65,-70,-75,50,65,115
VWA Open and Masters GP4,2013-09-21,male,Armando Miotti,84.70,96,100,103,120,126,-130,103,126,229
VWA Open and Masters GP4,2013-09-21,male,Euan Warren,84.35,90,-94,96,117,-122,122,96,122,218
VWA Open and Masters GP4,2013-09-21,male,Bryan Leech,85.00,70,75,78,90,100,102,78,102,180
VWA Open and Masters GP4,2013-09-21,male,John Clow,87.85,65,70,0,88,-95,0,70,88,158
VWA Open and Masters GP4,2013-09-21,male,Frank Parsons,85.85,45,-50,0,-65,65,0,45,65,110
VWA Open and Masters GP4,2013-09-21,male,Ashley Kent,99.65,78,82,-85,98,102,105,82,105,187
