event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Phoenix Open 1,2023-02-25,female,Tahlia Martin,62.65,50,-54,-54,60,65,68,50,68,118
Phoenix Open 1,2023-02-25,female,Youlin Koh,61.90,45,48,-51,48,-51,51,48,51,99
Phoenix Open 1,2023-02-25,female,Arielle Van De Werdt-Holman,79.75,64,68,72,85,-89,89,72,89,161
Phoenix Open 1,2023-02-25,female,Tanesha Hosking-Mani,87.75,65,-68,-68,80,85,87,65,87,152
Phoenix Open 1,2023-02-25,male,Mark Sun,71.00,65,70,75,93,98,-103,75,98,173
Phoenix Open 1,2023-02-25,male,Milos Trnka,87.60,35,40,41,45,50,,41,50,91
Phoenix Open 1,2023-02-25,male,Marcus Tan,87.25,,,,,,,0,0,0
Phoenix Open 1,2023-02-25,male,Michael Censori,90.30,105,110,-114,140,145,149,110,149,259
Phoenix Open 1,2023-02-25,male,Alex Zhou,94.85,55,60,62,75,80,-82,62,80,142
Phoenix Open 1,2023-02-25,male,Mo Aivazipour,94.05,92,-97,-97,-120,-120,,92,0,0
Phoenix Open 1,2023-02-25,male,Dante Hosking-Mani,101.75,80,85,90,110,-115,-115,90,110,200
