event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Geelong Open & Geelong Youth GP4,2017-12-17,female,Denese Billings,43.95,32,34,-35,43,45,-46,34,45,79
Geelong Open & Geelong Youth GP4,2017-12-17,female,Alyssa Pigram,43.05,17,19,-20,20,22,24,19,24,43
Geelong Open & Geelong Youth GP4,2017-12-17,female,Ashlee Stones,52.30,63,67,70,78,81,-84,70,81,151
Geelong Open & Geelong Youth GP4,2017-12-17,female,Rachel Wilson,57.10,63,67,-70,84,-87,-87,67,84,151
Geelong Open & Geelong Youth GP4,2017-12-17,female,Nicolette Gencman,63.00,-30,-30,0,40,43,45,0,45,0
Geelong Open & Geelong Youth GP4,2017-12-17,female,Toni Lane,63.50,-56,-56,58,70,73,-75,58,73,131
Geelong Open & Geelong Youth GP4,2017-12-17,female,Miranda Hoare,65.10,-64,-65,-65,80,-83,0,0,80,0
Geelong Open & Geelong Youth GP4,2017-12-17,female,Villani Hiram,76.00,50,53,-55,64,67,68,53,68,121
Geelong Open & Geelong Youth GP4,2017-12-17,female,Alisha Lane,77.30,40,43,-45,49,53,55,43,55,98
Geelong Open & Geelong Youth GP4,2017-12-17,male,Joel Wood,37.34,23,-26,-27,30,33,35,23,35,58
Geelong Open & Geelong Youth GP4,2017-12-17,male,Jacob Meehan,56.00,18,21,-24,25,28,-30,21,28,49
Geelong Open & Geelong Youth GP4,2017-12-17,male,Joshua Meehan,56.70,23,25,26,26,29,31,26,31,57
Geelong Open & Geelong Youth GP4,2017-12-17,male,Matthew Damches,66.54,95,-99,-99,-115,-118,-118,95,0,0
Geelong Open & Geelong Youth GP4,2017-12-17,male,Benjamin Silva,68.48,68,72,-75,85,90,95,72,95,167
Geelong Open & Geelong Youth GP4,2017-12-17,male,Joe Hiram,75.46,80,-85,85,-105,105,110,85,110,195
Geelong Open & Geelong Youth GP4,2017-12-17,male,Sam Storer,80.25,97,101,-104,120,-130,-130,101,120,221
Geelong Open & Geelong Youth GP4,2017-12-17,male,Matthew Bellett,80.65,-70,70,77,90,95,100,77,100,177
Geelong Open & Geelong Youth GP4,2017-12-17,male,Alexander Mifsud,77.24,60,-63,-64,70,74,77,60,77,137
Geelong Open & Geelong Youth GP4,2017-12-17,male,Luke Starr,90.90,85,90,93,110,115,-120,93,115,208
Geelong Open & Geelong Youth GP4,2017-12-17,male,Ben Holt,98.52,55,58,-60,75,80,-81,58,80,138
