event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Phoenix Christmas Hitout Invitational,2023-12-16,female,Isabella Lowe King,48.50,-54,54,56,65,68,-70,56,68,124
Phoenix Christmas Hitout Invitational,2023-12-16,female,Mia Gainsmith,54.75,42,0,0,70,73,-76,42,73,115
Phoenix Christmas Hitout Invitational,2023-12-16,female,Bonnie Grylls-Graham,61.95,63,66,69,77,83,89,69,89,158
Phoenix Christmas Hitout Invitational,2023-12-16,female,Chamathi Kahingala,70.75,40,49,51,60,65,-76,51,65,116
Phoenix Christmas Hitout Invitational,2023-12-16,female,Tzu-Han Huang,67.15,45,47,50,55,60,-65,50,60,110
Phoenix Christmas Hitout Invitational,2023-12-16,female,Jessica Berry,75.25,-63,63,67,83,86,-89,67,86,153
Phoenix Christmas Hitout Invitational,2023-12-16,female,Kim (Thien) Nguyen,72.35,54,-57,-57,63,66,-68,54,66,120
Phoenix Christmas Hitout Invitational,2023-12-16,male,Ruwindu Gunatilake,70.25,70,75,-80,80,85,88,75,88,163
Phoenix Christmas Hitout Invitational,2023-12-16,male,Tom Rogers,72.55,57,60,-63,80,85,-88,60,85,145
Phoenix Christmas Hitout Invitational,2023-12-16,male,Thenuk Sadar,73.00,45,53,58,60,67,80,58,80,138
Phoenix Christmas Hitout Invitational,2023-12-16,male,Daniel Romano,71.75,40,45,46,60,65,70,46,70,116
Phoenix Christmas Hitout Invitational,2023-12-16,male,Leo Jaszewski,81.00,92,-97,97,112,-117,117,97,117,214
Phoenix Christmas Hitout Invitational,2023-12-16,male,Reza Pahlevi Mandala,80.55,-97,-97,-97,125,-130,-130,0,125,0
Phoenix Christmas Hitout Invitational,2023-12-16,male,Cheok Seng Lee,81.80,95,100,105,125,130,-133,105,130,235
Phoenix Christmas Hitout Invitational,2023-12-16,male,Marcus Tan (AUS),88.55,-95,-95,95,115,120,-125,95,120,215
Phoenix Christmas Hitout Invitational,2023-12-16,male,Jason Tang,86.90,75,80,85,106,111,116,85,116,201
Phoenix Christmas Hitout Invitational,2023-12-16,male,Kevin Gamage,87.90,-110,-115,-115,0,0,0,0,0,0
Phoenix Christmas Hitout Invitational,2023-12-16,male,Michael Censori,95.45,100,107,112,140,145,-150,112,145,257
Phoenix Christmas Hitout Invitational,2023-12-16,male,Andrew Kentish,95.35,105,-110,110,-125,125,-130,110,125,235
Phoenix Christmas Hitout Invitational,2023-12-16,male,Prabash Jayasuriya,94.05,80,-88,-90,110,120,125,80,125,205
Phoenix Christmas Hitout Invitational,2023-12-16,male,Mo Aivazipour,95.85,-90,90,-93,0,0,0,90,0,0
Phoenix Christmas Hitout Invitational,2023-12-16,male,Gian Carlo Arrabis Conde,96.70,70,75,80,87,92,97,80,97,177
Phoenix Christmas Hitout Invitational,2023-12-16,male,Gavrill Gourevitch,105.40,93,96,-99,113,120,-123,96,120,216
Phoenix Christmas Hitout Invitational,2023-12-16,male,Pudam Kahingala,116.30,70,-78,78,100,-110,-115,78,100,178
