event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Chugg Memorial,2017-02-04,female,Stephanie Pickrell,46.45,-48,50,-52,61,-65,-65,50,61,111
Chugg Memorial,2017-02-04,female,Nicolette Dunstone,53.05,43,46,-49,62,-65,65,46,65,111
Chugg Memorial,2017-02-04,female,Hannah Spinks,59.25,37,39,-41,50,55,-58,39,55,94
Chugg Memorial,2017-02-04,female,Camilla Fogagnolo,68.70,-82,82,-86,105,-112,-112,82,105,187
Chugg Memorial,2017-02-04,female,Beth Butt,70.80,-59,59,62,70,73,-76,62,73,135
Chugg Memorial,2017-02-04,female,Elizabeth Giglio,70.90,43,46,48,-64,64,66,48,66,114
Chugg Memorial,2017-02-04,female,Karen Bushell,75.95,29,30,31,40,42,43,31,43,74
Chugg Memorial,2017-02-04,female,Katie Marriner,84.15,40,43,46,57,-59,-59,46,57,103
Chugg Memorial,2017-02-04,female,Annaliese Owen,93.55,50,-54,-54,63,-67,-67,50,63,113
Chugg Memorial,2017-02-04,male,Lukas Taylor,67.10,50,53,-56,57,59,-61,53,59,112
Chugg Memorial,2017-02-04,male,Russell Kapper,71.85,-70,70,75,85,90,-95,75,90,165
Chugg Memorial,2017-02-04,male,Benjamin Spinks,69.40,60,64,68,85,89,-93,68,89,157
Chugg Memorial,2017-02-04,male,Daniel Katz,76.90,125,-130,-130,-150,150,-155,125,150,275
Chugg Memorial,2017-02-04,male,Sean Fitzgerald,76.70,-112,118,125,138,143,-150,125,143,268
Chugg Memorial,2017-02-04,male,Charles Price,75.85,-83,83,-88,-110,-110,-110,83,0,0
Chugg Memorial,2017-02-04,male,Alex Placogiannakis,80.95,-57,57,-60,80,85,88,57,88,145
Chugg Memorial,2017-02-04,male,Zac Millhouse,83.95,110,115,118,135,141,-146,118,141,259
Chugg Memorial,2017-02-04,male,Tim Sumpton,87.50,-75,75,79,95,-100,100,79,100,179
Chugg Memorial,2017-02-04,male,Warren Seen,88.95,70,74,78,92,-97,0,78,92,170
Chugg Memorial,2017-02-04,male,Lincoln Bowman,87.80,96,100,-104,125,130,135,100,135,235
Chugg Memorial,2017-02-04,male,Ben Castle,91.50,94,97,99,123,0,0,99,123,222
Chugg Memorial,2017-02-04,male,Jeff Towns,94.85,52,55,56,80,83,-85,56,83,139
Chugg Memorial,2017-02-04,male,Zac Grgurevic,104.85,-140,140,-148,170,-177,0,140,170,310
Chugg Memorial,2017-02-04,male,Mick Burton,104.15,83,-86,-86,116,121,-126,83,121,204
Chugg Memorial,2017-02-04,male,Stephen Kuhn,121.55,-67,67,-71,97,-101,101,67,101,168
