event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
HWC Championships - Coffa Cup Round 4,2023-12-09,female,Ellie Zalcman,44.10,36,39,41,46,50,-53,41,50,91
HWC Championships - Coffa Cup Round 4,2023-12-09,female,Michaela Warwick,54.75,-70,70,-72,80,83,-85,70,83,153
HWC Championships - Coffa Cup Round 4,2023-12-09,female,Isabella Lowe King,50.25,53,56,57,66,-69,69,57,69,126
HWC Championships - Coffa Cup Round 4,2023-12-09,female,Sherilyn Moffitt,54.80,35,-38,38,52,-56,-56,38,52,90
HWC Championships - Coffa Cup Round 4,2023-12-09,female,Essence Hunt,71.00,78,-82,-82,105,-109,-109,78,105,183
HWC Championships - Coffa Cup Round 4,2023-12-09,female,Lydia Mccloskey,65.20,60,65,70,-80,-80,80,70,80,150
HWC Championships - Coffa Cup Round 4,2023-12-09,female,Jessica Dudgeon,67.95,58,61,-64,-78,-78,78,61,78,139
HWC Championships - Coffa Cup Round 4,2023-12-09,female,Sharon Kramer,75.55,34,36,38,47,-50,-50,38,47,85
HWC Championships - Coffa Cup Round 4,2023-12-09,female,Eliza Brebner Griffin,110.75,73,77,80,100,105,0,80,105,185
HWC Championships - Coffa Cup Round 4,2023-12-09,male,Oliver Leng,72.50,91,-96,99,115,121,126,99,126,225
HWC Championships - Coffa Cup Round 4,2023-12-09,male,Elijah Kuriel,72.25,68,72,76,100,104,110,76,110,186
HWC Championships - Coffa Cup Round 4,2023-12-09,male,Mark Sun,71.80,76,80,-83,95,100,-104,80,100,180
HWC Championships - Coffa Cup Round 4,2023-12-09,male,Humza Albarki,73.00,68,72,75,101,-105,-105,75,101,176
HWC Championships - Coffa Cup Round 4,2023-12-09,male,Vlad Panoschi,79.30,-76,76,-80,95,100,104,76,104,180
HWC Championships - Coffa Cup Round 4,2023-12-09,male,Elliot Bolaffi,84.15,91,-96,-100,112,117,122,91,122,213
HWC Championships - Coffa Cup Round 4,2023-12-09,male,Hamish Duncan,84.75,85,-90,-90,105,110,-115,85,110,195
HWC Championships - Coffa Cup Round 4,2023-12-09,male,Jacob Fevreau,94.40,90,-94,96,112,116,120,96,120,216
