event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Body Express/Southside Storm Challenge,2024-03-31,female,Tia Murray,39.40,20,22,-24,25,28,30,22,30,52
Body Express/Southside Storm Challenge,2024-03-31,female,Esther Moir,63.60,34,-36,36,46,-49,50,36,50,86
Body Express/Southside Storm Challenge,2024-03-31,female,Valerie Silver,62.80,15,17,20,20,-22,22,20,22,42
Body Express/Southside Storm Challenge,2024-03-31,female,Christine Baber,70.60,45,47,50,58,60,63,50,63,113
Body Express/Southside Storm Challenge,2024-03-31,female,Camielle Honrade,64.60,-47,47,50,57,60,62,50,62,112
Body Express/Southside Storm Challenge,2024-03-31,female,Bonney Douglas,69.40,38,41,43,55,-58,-58,43,55,98
Body Express/Southside Storm Challenge,2024-03-31,female,Jasier Reehal,65.20,38,40,41,50,53,55,41,55,96
Body Express/Southside Storm Challenge,2024-03-31,female,Sharntahlia Ale,84.00,62,65,68,75,81,83,68,83,151
Body Express/Southside Storm Challenge,2024-03-31,female,Alissa Chant,89.50,-60,60,65,81,85,90,65,90,155
Body Express/Southside Storm Challenge,2024-03-31,female,Madison Douglas,125.00,20,23,25,30,33,35,25,35,60
Body Express/Southside Storm Challenge,2024-03-31,male,Liam Hanlon,66.10,55,57,63,-77,81,-87,63,81,144
Body Express/Southside Storm Challenge,2024-03-31,male,Minoru Yamasaki,62.80,40,43,45,50,55,-58,45,55,100
Body Express/Southside Storm Challenge,2024-03-31,male,Chris Chung,72.70,75,80,85,87,93,100,85,100,185
Body Express/Southside Storm Challenge,2024-03-31,male,Leo Johnston,81.00,70,-75,-75,-90,92,-98,70,92,162
Body Express/Southside Storm Challenge,2024-03-31,male,Min Soo Ha,83.00,83,87,90,105,-108,108,90,108,198
Body Express/Southside Storm Challenge,2024-03-31,male,Tinkham Vongphrachanh,82.60,35,40,-45,45,46,55,40,55,95
Body Express/Southside Storm Challenge,2024-03-31,male,Blayze Sherry,89.00,110,-115,117,-145,-145,-153,117,0,0
Body Express/Southside Storm Challenge,2024-03-31,male,Hayden Davie,89.30,95,105,110,130,140,-145,110,140,250
Body Express/Southside Storm Challenge,2024-03-31,male,John Hanlon,95.00,50,-53,-55,55,60,65,50,65,115
Body Express/Southside Storm Challenge,2024-03-31,male,Gerard Nelson,97.00,78,-80,80,98,-101,102,80,102,182
Body Express/Southside Storm Challenge,2024-03-31,male,Ignatius Papenga,104.00,102,-105,-111,129,136,-141,102,136,238
