event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Shred Barbell Open Competition,2019-03-03,female,Melissa Wu,48.00,35,38,40,45,47,-49,40,47,87
Shred Barbell Open Competition,2019-03-03,female,Hailee Jarrett,53.30,60,-64,64,75,80,-85,64,80,144
Shred Barbell Open Competition,2019-03-03,female,Leanne Xerri,54.50,30,-33,33,40,-45,-45,33,40,73
Shred Barbell Open Competition,2019-03-03,female,Pei Gan,52.80,25,27,30,31,35,-40,30,35,65
Shred Barbell Open Competition,2019-03-03,female,Lizzy Pugh,57.40,60,64,67,72,-76,76,67,76,143
Shred Barbell Open Competition,2019-03-03,female,Elena Macnamara,62.30,30,33,-35,40,45,-49,33,45,78
Shred Barbell Open Competition,2019-03-03,female,Jennifer Williams,65.10,48,53,-55,62,-67,67,53,67,120
Shred Barbell Open Competition,2019-03-03,female,Cristina Capratsis,67.20,35,38,40,45,-48,50,40,50,90
Shred Barbell Open Competition,2019-03-03,female,Sue Rennett,75.20,37,40,43,55,58,60,43,60,103
Shred Barbell Open Competition,2019-03-03,female,Lauren Mcmartin,77.00,32,35,-38,40,45,-50,35,45,80
Shred Barbell Open Competition,2019-03-03,female,Leah Poulton-Baric,85.30,51,56,60,70,75,80,60,80,140
Shred Barbell Open Competition,2019-03-03,female,Ashlee Robertson,86.50,55,58,-60,75,78,-80,58,78,136
Shred Barbell Open Competition,2019-03-03,female,Evarina Cook,84.80,40,44,46,50,54,-57,46,54,100
Shred Barbell Open Competition,2019-03-03,female,Stephanie Scigala,116.40,-58,58,-62,80,-85,85,58,85,143
Shred Barbell Open Competition,2019-03-03,female,Melissa Mariasson,103.10,27,31,-34,32,37,42,31,42,73
Shred Barbell Open Competition,2019-03-03,male,Nelson Cheng,53.20,35,39,43,47,52,55,43,55,98
Shred Barbell Open Competition,2019-03-03,male,Deacon Mercieca,42.30,35,38,41,45,50,53,41,53,94
Shred Barbell Open Competition,2019-03-03,male,Nicholas Viet,57.70,80,-85,-85,92,97,-100,80,97,177
Shred Barbell Open Competition,2019-03-03,male,Joshua Doyle,60.20,65,67,-70,-81,-82,-82,67,0,0
Shred Barbell Open Competition,2019-03-03,male,James Liu,64.00,42,46,50,50,54,60,50,60,110
Shred Barbell Open Competition,2019-03-03,male,Lawrence D'Mello,62.60,41,44,47,57,62,-65,47,62,109
Shred Barbell Open Competition,2019-03-03,male,Rick Saha,69.60,77,80,83,108,112,115,83,115,198
Shred Barbell Open Competition,2019-03-03,male,Bouachanh Thongvilu,72.60,70,-76,-78,80,84,-88,70,84,154
Shred Barbell Open Competition,2019-03-03,male,Alan Ji,67.30,40,45,48,66,71,-75,48,71,119
Shred Barbell Open Competition,2019-03-03,male,Alan Jessup,71.40,37,42,45,58,61,65,45,65,110
Shred Barbell Open Competition,2019-03-03,male,Shangwei Wang,73.10,37,-40,40,56,-60,-60,40,56,96
Shred Barbell Open Competition,2019-03-03,male,Zack Young,87.80,108,112,117,125,134,0,117,134,251
Shred Barbell Open Competition,2019-03-03,male,Mark Muir,87.80,92,95,-97,130,-135,-135,95,130,225
Shred Barbell Open Competition,2019-03-03,male,Brent Taylor,83.00,81,84,-87,108,112,116,84,116,200
Shred Barbell Open Competition,2019-03-03,male,Mihir Marathe,81.80,34,-38,38,50,54,-60,38,54,92
Shred Barbell Open Competition,2019-03-03,male,Matthew Henry,95.50,105,-110,-112,-126,126,-131,105,126,231
Shred Barbell Open Competition,2019-03-03,male,Mark King-Hazel,93.10,80,-90,-90,-110,110,-115,80,110,190
Shred Barbell Open Competition,2019-03-03,male,Matthew Crepaz,91.20,40,45,55,-50,50,60,55,60,115
Shred Barbell Open Competition,2019-03-03,male,Jackson Roberts-Young,107.60,-137,137,141,184,-190,190,141,190,331
Shred Barbell Open Competition,2019-03-03,male,Mathew Seeto,114.50,-80,80,83,90,96,101,83,101,184
