event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Qld All Schools Championships,2015-11-07,female,Emily Poles,38.70,16,18,-19,25,26,27,18,27,45
Qld All Schools Championships,2015-11-07,female,Anika Wilson,51.36,26,29,-32,28,31,33,29,33,62
Qld All Schools Championships,2015-11-07,female,Lillian Poles,51.05,24,26,28,28,30,32,28,32,60
Qld All Schools Championships,2015-11-07,female,Nicki Hickman,48.70,18,20,22,22,25,29,22,29,51
Qld All Schools Championships,2015-11-07,female,Chelsea Freier,55.65,-41,41,-43,-50,50,-54,41,50,91
Qld All Schools Championships,2015-11-07,female,Lily Wilson,57.65,37,40,-42,47,51,-54,40,51,91
Qld All Schools Championships,2015-11-07,female,Leah Hannant,57.50,28,30,-31,33,34,35,30,35,65
Qld All Schools Championships,2015-11-07,female,Tayla Teede-Miller,58.30,27,30,32,38,40,43,32,43,75
Qld All Schools Championships,2015-11-07,female,Aimee Dawes,59.30,15,-18,18,22,25,-29,18,25,43
Qld All Schools Championships,2015-11-07,female,Natalie Ferris,68.00,37,42,43,55,60,-64,43,60,103
Qld All Schools Championships,2015-11-07,female,Kylie Salisbury,67.00,25,27,29,30,35,38,29,38,67
Qld All Schools Championships,2015-11-07,female,Shannon Salisbury,63.90,25,27,-29,28,31,34,27,34,61
Qld All Schools Championships,2015-11-07,female,Saphire Abraham,84.70,52,56,60,71,75,78,60,78,138
Qld All Schools Championships,2015-11-07,female,Bronwyn Dunne,86.40,50,53,55,70,73,75,55,75,130
Qld All Schools Championships,2015-11-07,female,Mackenzie Coglan-Rochfort,102.05,46,50,53,-73,-73,73,53,73,126
Qld All Schools Championships,2015-11-07,female,Ripeka Kata,111.40,43,48,53,57,68,-74,53,68,121
Qld All Schools Championships,2015-11-07,female,Tamika Solofa,80.10,37,38,-44,47,50,53,38,53,91
Qld All Schools Championships,2015-11-07,female,Brianna Mcdonald,99.50,25,27,30,41,44,46,30,46,76
Qld All Schools Championships,2015-11-07,male,Cooper Wilson,54.65,50,55,60,70,75,80,60,80,140
Qld All Schools Championships,2015-11-07,male,Jett Gaffney,44.10,38,41,43,53,57,60,43,60,103
Qld All Schools Championships,2015-11-07,male,Peter Abraham,55.05,28,32,-35,-43,43,48,32,48,80
Qld All Schools Championships,2015-11-07,male,Royce Lambert,43.05,15,18,21,20,24,27,21,27,48
Qld All Schools Championships,2015-11-07,male,Lyall Nixon,38.95,17,19,21,22,25,-27,21,25,46
Qld All Schools Championships,2015-11-07,male,Balin Beister,43.90,17,18,-19,18,-20,20,18,20,38
Qld All Schools Championships,2015-11-07,male,Harrison Gaffney,59.70,72,77,82,92,97,102,82,102,184
Qld All Schools Championships,2015-11-07,male,Brighton Lake,57.05,-52,52,56,-70,70,-76,56,70,126
Qld All Schools Championships,2015-11-07,male,Mathew Laird,61.15,33,37,40,43,47,-50,40,47,87
Qld All Schools Championships,2015-11-07,male,William Pryde,57.55,-30,30,35,35,40,46,35,46,81
Qld All Schools Championships,2015-11-07,male,Finn Dargavel,57.25,28,30,33,43,46,-49,33,46,79
Qld All Schools Championships,2015-11-07,male,Benjamin Shaw,59.35,25,30,-35,-25,25,-35,30,25,55
Qld All Schools Championships,2015-11-07,male,Alexander Loft,57.75,15,17,19,17,20,24,19,24,43
Qld All Schools Championships,2015-11-07,male,Joshua Mak,68.50,75,80,85,102,-107,0,85,102,187
Qld All Schools Championships,2015-11-07,male,Corey Smith,68.25,73,-77,77,95,100,105,77,105,182
Qld All Schools Championships,2015-11-07,male,Tom Friedlander,66.30,65,69,-72,90,95,-100,69,95,164
Qld All Schools Championships,2015-11-07,male,Eamon Manning,67.95,60,65,-70,77,82,87,65,87,152
Qld All Schools Championships,2015-11-07,male,Andrew Wilson,67.00,55,58,60,75,80,82,60,82,142
Qld All Schools Championships,2015-11-07,male,Ruben Jacobs,66.30,55,-58,59,65,70,75,59,75,134
Qld All Schools Championships,2015-11-07,male,William Hale,63.05,48,51,-55,55,58,62,51,62,113
Qld All Schools Championships,2015-11-07,male,Michael Abraham,65.50,-32,32,36,46,49,52,36,52,88
Qld All Schools Championships,2015-11-07,male,Liam Turner,73.60,40,46,50,55,60,67,50,67,117
Qld All Schools Championships,2015-11-07,male,Ben Robinson,72.15,38,42,44,56,60,66,44,66,110
Qld All Schools Championships,2015-11-07,male,Bailey Dixon,71.75,40,42,45,48,52,56,45,56,101
Qld All Schools Championships,2015-11-07,male,Alex Broad,69.15,35,-40,40,40,45,50,40,50,90
Qld All Schools Championships,2015-11-07,male,Lachlan Power,83.50,50,55,60,60,65,70,60,70,130
Qld All Schools Championships,2015-11-07,male,Lincoln Clapham,89.05,48,53,58,70,75,80,58,80,138
Qld All Schools Championships,2015-11-07,male,Michael Whitaker,92.20,50,55,-60,60,65,-70,55,65,120
Qld All Schools Championships,2015-11-07,male,Angus Loft,97.70,27,31,35,45,49,53,35,53,88
Qld All Schools Championships,2015-11-07,male,Tashaun Solofa,55.30,27,29,31,38,41,43,31,43,74
