event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Denese Billings,43.60,32,34,35,42,44,-46,35,44,79
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Scarlett Hewkins,36.80,13,15,-17,17,20,22,15,22,37
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Ella Coppelia Mason,48.90,40,42,-44,52,55,57,42,57,99
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Monika Endres,52.85,54,57,-60,-68,68,-70,57,68,125
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Vanessa Robinson,53.90,40,43,45,55,58,61,45,61,106
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Sherilyn Moffitt,50.30,35,38,-41,42,45,-47,38,45,83
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Shona Whittington,51.30,25,27,30,32,35,-42,30,35,65
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Jenna Lenich,57.70,64,67,70,-80,80,84,70,84,154
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Bonnie Grylls-Graham,58.95,62,66,68,77,82,-85,68,82,150
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Toni Lane,58.10,55,58,60,73,76,80,60,80,140
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Amber Fielder,57.05,50,-53,53,62,66,-70,53,66,119
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Valerie Toh,56.35,45,48,-51,-55,55,58,48,58,106
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Leesa Langley,58.95,32,-35,35,40,45,50,35,50,85
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Melissa Spain,55.60,25,28,-30,35,38,40,28,40,68
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Lynda Edwards,62.85,-72,-72,72,86,89,-92,72,89,161
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Claire Coate,62.70,62,65,68,78,82,-85,68,82,150
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Sarah Florence,61.45,56,59,-62,65,-68,68,59,68,127
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Julie Lahausse,60.25,47,50,-53,62,-66,66,50,66,116
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Youlin Koh,59.45,48,52,-54,55,-60,60,52,60,112
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Taylah Boston,59.45,-33,-33,33,43,45,-48,33,45,78
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Kate Legge-Wilkinson,70.65,67,-70,-70,80,84,-88,67,84,151
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Lisa Fallon,68.80,52,54,-56,65,70,73,54,73,127
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Jessica Berry,67.60,68,-70,-70,-88,-90,-90,68,0,0
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Kelly Cameron,74.75,67,-70,70,88,91,93,70,93,163
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Sherri Stephen,75.60,55,57,60,75,79,-82,60,79,139
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Jordan Steicke,71.45,50,55,-62,67,70,73,55,73,128
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Brooke Morrison,74.90,43,45,-47,61,64,67,45,67,112
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Sally Fuller,72.60,38,40,-42,57,-60,60,40,60,100
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Amy Palmer,73.35,37,40,46,48,53,-57,46,53,99
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Leora Yates,79.50,75,79,82,93,-97,-100,82,93,175
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Sophie Popkiss,80.25,50,-54,54,60,64,66,54,66,120
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Carly Whalen,77.05,35,38,40,47,50,52,40,52,92
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Margaret Webb,80.05,51,54,-56,-54,-54,-54,54,0,0
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Meredith Hodder,84.50,-50,50,-52,55,57,60,50,60,110
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,female,Sarah Griffiths,81.60,28,31,33,40,43,-45,33,43,76
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,male,Jackson Baker,66.50,92,-97,-97,105,110,-116,92,110,202
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,male,Benjamin Silva,66.30,70,73,75,83,87,90,75,90,165
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,male,Peter Archimandritis,72.60,95,100,105,119,0,0,105,119,224
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,male,Jeremy Wolfe,72.00,75,82,88,95,-106,-106,88,95,183
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,male,Conor Donnelly,69.50,65,-72,-78,85,100,107,65,107,172
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,male,Bach Nguyen,71.05,0,0,0,0,0,0,0,0,0
Victorian Masters Championships/Masters GP1 & VWA Open,2019-02-16,male,Luke Anderson,78.40,-107,110,115,120,125,130,115,130,245
