event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Queensland Cup,2017-10-07,female,Robin Parr,46.95,38,42,44,54,57,59,44,59,103
Queensland Cup,2017-10-07,female,Chelsea Nicoll,47.20,42,45,-48,50,-55,-55,45,50,95
Queensland Cup,2017-10-07,female,Lauren Hastings,45.55,28,30,32,42,44,-46,32,44,76
Queensland Cup,2017-10-07,female,Mia Johnson,46.90,24,-27,-28,29,32,-35,24,32,56
Queensland Cup,2017-10-07,female,Stella Roberts,44.20,16,18,20,19,23,25,20,25,45
Queensland Cup,2017-10-07,female,Maddison Power,52.85,50,52,54,61,64,67,54,67,121
Queensland Cup,2017-10-07,female,Rachel Nicola,52.95,47,50,-52,70,72,74,50,74,124
Queensland Cup,2017-10-07,female,Erika Yamasaki,57.95,70,0,0,90,0,0,70,90,160
Queensland Cup,2017-10-07,female,Stefani Jenner,56.30,25,28,-31,33,37,41,28,41,69
Queensland Cup,2017-10-07,female,Jacinta Carroll,59.40,70,74,-78,-90,93,96,74,96,170
Queensland Cup,2017-10-07,female,Brittany Gibson,61.60,48,52,-55,62,67,71,52,71,123
Queensland Cup,2017-10-07,female,Tanya Eames,62.80,49,52,54,64,-68,68,54,68,122
Queensland Cup,2017-10-07,female,Tessa Milton,66.00,70,75,80,85,90,95,80,95,175
Queensland Cup,2017-10-07,female,Mikaela Dorge,66.60,55,58,-60,69,72,74,58,74,132
Queensland Cup,2017-10-07,female,Ilease Lorberg,70.45,-60,60,65,82,83,88,65,88,153
Queensland Cup,2017-10-07,female,Amie Cox,74.70,65,68,-70,79,-82,-82,68,79,147
Queensland Cup,2017-10-07,female,Maddie Joslin,71.20,40,47,52,62,66,70,52,70,122
Queensland Cup,2017-10-07,female,Rachael Robinson,73.85,60,64,-68,78,-82,82,64,82,146
Queensland Cup,2017-10-07,female,Angela Barnas,72.65,55,59,-63,75,-80,-80,59,75,134
Queensland Cup,2017-10-07,female,Cassie Todd,89.75,65,68,71,93,97,102,71,102,173
Queensland Cup,2017-10-07,female,Tise Jubilee Aaifou,87.00,63,68,71,79,84,87,71,87,158
Queensland Cup,2017-10-07,female,Amy Siebenhausen,88.50,62,66,70,80,-85,-85,70,80,150
Queensland Cup,2017-10-07,female,Sara Seagrave,79.10,57,-60,-60,-77,80,83,57,83,140
Queensland Cup,2017-10-07,female,Erica Hamilton,86.95,36,40,44,60,64,68,44,68,112
Queensland Cup,2017-10-07,male,Jett Gaffney,55.80,60,65,70,75,84,90,70,90,160
Queensland Cup,2017-10-07,male,Harper Manz,50.00,32,36,40,37,42,46,40,46,86
Queensland Cup,2017-10-07,male,Lewis Coote,46.30,22,25,27,33,37,-40,27,37,64
Queensland Cup,2017-10-07,male,Asher Manz,31.35,21,-23,25,28,30,33,25,33,58
Queensland Cup,2017-10-07,male,Xavier Cooper,34.60,20,23,25,30,32,33,25,33,58
