event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Hills Barbell Open Competition,2021-03-06,female,Charity Wightman-Beaven,45.55,15,17,20,-25,-25,25,20,25,45
Hills Barbell Open Competition,2021-03-06,female,Ailsa Seaton,53.10,50,53,55,66,68,71,55,71,126
Hills Barbell Open Competition,2021-03-06,female,Jess Sewastenko,58.45,65,69,71,84,88,92,71,92,163
Hills Barbell Open Competition,2021-03-06,female,Taneeka Bettenay,68.00,65,69,72,86,90,92,72,92,164
Hills Barbell Open Competition,2021-03-06,female,Vanessa Kerr,68.40,57,-60,-60,77,80,-83,57,80,137
Hills Barbell Open Competition,2021-03-06,female,Kitty Chao,69.55,44,47,49,63,66,69,49,69,118
Hills Barbell Open Competition,2021-03-06,female,Christelle Solivet,67.85,45,48,-50,55,58,-61,48,58,106
Hills Barbell Open Competition,2021-03-06,female,Claudia Duve,68.60,40,44,-46,50,54,-56,44,54,98
Hills Barbell Open Competition,2021-03-06,female,Annabelle Johnson,66.25,35,38,-41,47,51,-54,38,51,89
Hills Barbell Open Competition,2021-03-06,female,Ashlee Pottinger,73.75,51,54,56,65,-70,-70,56,65,121
Hills Barbell Open Competition,2021-03-06,male,Deacon Mercieca,59.70,65,69,72,-85,85,-90,72,85,157
Hills Barbell Open Competition,2021-03-06,male,Bouachanh Thongvilu,72.50,-73,73,-79,85,-90,-95,73,85,158
Hills Barbell Open Competition,2021-03-06,male,Fabian Garcia,78.65,75,79,-85,95,-100,-100,79,95,174
Hills Barbell Open Competition,2021-03-06,male,Luis Gamez,85.75,80,-85,85,100,105,-110,85,105,190
Hills Barbell Open Competition,2021-03-06,male,Matthew Nagel,91.10,108,114,120,138,-144,145,120,145,265
Hills Barbell Open Competition,2021-03-06,male,Brian Banez,95.25,75,80,-85,90,95,-100,80,95,175
Hills Barbell Open Competition,2021-03-06,male,Matthew Stenning,98.95,55,59,62,70,75,80,62,80,142
Hills Barbell Open Competition,2021-03-06,male,Mathew Seeto,118.10,95,100,-103,105,110,-115,100,110,210
Hills Barbell Open Competition,2021-03-06,male,Robert Milsom,154.00,65,69,-73,92,97,100,69,100,169
