event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NSW Masters Championships & Open Competition,2022-05-13,female,Alison Mcdonald,45.00,21,-22,22,23,-25,-26,22,23,45
NSW Masters Championships & Open Competition,2022-05-13,female,Mary Macken,48.64,33,35,37,40,43,46,37,46,83
NSW Masters Championships & Open Competition,2022-05-13,female,Sonia Iacobacci,52.32,-55,55,57,75,-78,-78,57,75,132
NSW Masters Championships & Open Competition,2022-05-13,female,Cary Huynh,53.92,43,45,47,60,65,70,47,70,117
NSW Masters Championships & Open Competition,2022-05-13,female,Tiffany Williams,53.48,35,39,41,52,-55,55,41,55,96
NSW Masters Championships & Open Competition,2022-05-13,female,Danielle Winning,53.50,30,-32,32,34,36,38,32,38,70
NSW Masters Championships & Open Competition,2022-05-13,female,Jun Yue,51.42,28,-30,-30,38,40,-42,28,40,68
NSW Masters Championships & Open Competition,2022-05-13,female,Jen Martin,57.66,47,51,-55,55,60,65,51,65,116
NSW Masters Championships & Open Competition,2022-05-13,female,Paula Figueiredo,58.46,40,44,46,54,-58,58,46,58,104
NSW Masters Championships & Open Competition,2022-05-13,female,Robyn Smith,61.82,60,-63,66,75,81,86,66,86,152
NSW Masters Championships & Open Competition,2022-05-13,female,Sarah Esteban,62.18,45,48,51,65,68,71,51,71,122
NSW Masters Championships & Open Competition,2022-05-13,female,Aleksandra Macznik,60.60,48,51,53,58,-62,62,53,62,115
NSW Masters Championships & Open Competition,2022-05-13,female,Rebekah Griffin,62.22,37,40,43,45,50,55,43,55,98
NSW Masters Championships & Open Competition,2022-05-13,female,Joy Briggs,59.80,32,35,38,49,52,0,38,52,90
NSW Masters Championships & Open Competition,2022-05-13,female,Leanne Xerri,60.04,35,37,-40,48,52,-55,37,52,89
NSW Masters Championships & Open Competition,2022-05-13,female,Katrina Gini,70.00,60,65,70,75,80,85,70,85,155
NSW Masters Championships & Open Competition,2022-05-13,female,Christie Dutra,69.88,58,62,65,73,80,-86,65,80,145
NSW Masters Championships & Open Competition,2022-05-13,female,Elizabeth Austin,69.16,54,59,63,70,76,-84,63,76,139
NSW Masters Championships & Open Competition,2022-05-13,female,Meenakshi Pradhan,68.02,45,50,-53,57,62,65,50,65,115
NSW Masters Championships & Open Competition,2022-05-13,female,Christine Baber,70.42,40,45,-48,58,-61,-61,45,58,103
NSW Masters Championships & Open Competition,2022-05-13,female,Cristina Capratsis,70.24,38,40,42,50,53,56,42,56,98
NSW Masters Championships & Open Competition,2022-05-13,female,Jana Truban,67.22,35,38,41,49,53,56,41,56,97
NSW Masters Championships & Open Competition,2022-05-13,female,Claudia Duve,68.82,40,-43,-43,51,53,-59,40,53,93
NSW Masters Championships & Open Competition,2022-05-13,female,Coral Fernandez,67.56,33,36,38,44,48,50,38,50,88
NSW Masters Championships & Open Competition,2022-05-13,female,Kathryn Mcpherson,68.82,24,26,-29,-28,29,-30,26,29,55
NSW Masters Championships & Open Competition,2022-05-13,female,Cathy Mason,69.74,21,-22,22,24,26,28,22,28,50
