event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
JME Qld Club Challenge Round 4 – North Brisbane,2015-10-31,female,Erin Dunyon,65.20,30,-35,35,50,53,55,35,55,90
JME Qld Club Challenge Round 4 – North Brisbane,2015-10-31,female,Annaleise Dennison,81.00,35,37,40,45,48,52,40,52,92
JME Qld Club Challenge Round 4 – North Brisbane,2015-10-31,female,Rebecca Smith,83.40,25,30,-35,36,41,46,30,46,76
JME Qld Club Challenge Round 4 – North Brisbane,2015-10-31,female,Julie Davis,54.80,26,-27,27,35,37,-39,27,37,64
JME Qld Club Challenge Round 4 – North Brisbane,2015-10-31,female,Colleen Duplock,58.30,25,26,-27,32,34,36,26,36,62
JME Qld Club Challenge Round 4 – North Brisbane,2015-10-31,female,Tina Eilola,93.15,43,44,46,59,62,-65,46,62,108
JME Qld Club Challenge Round 4 – North Brisbane,2015-10-31,male,Ashton Masters,80.30,-77,80,-81,100,-104,104,80,104,184
JME Qld Club Challenge Round 4 – North Brisbane,2015-10-31,male,Rohan Cuffe,95.10,-100,105,110,125,130,135,110,135,245
JME Qld Club Challenge Round 4 – North Brisbane,2015-10-31,male,Adam Meek,98.40,93,-97,97,120,-125,-127,97,120,217
JME Qld Club Challenge Round 4 – North Brisbane,2015-10-31,male,Mitchell Levy,101.15,-55,55,57,70,75,80,57,80,137
