event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SA Club Challenge Round 6,2017-12-02,female,Linda Kyritsis,52.92,40,45,-48,50,55,60,45,60,105
SA Club Challenge Round 6,2017-12-02,female,Sharon Mccauley,57.62,55,-58,58,70,73,76,58,76,134
SA Club Challenge Round 6,2017-12-02,female,Candy Huynh,58.00,47,51,-55,58,-63,-65,51,58,109
SA Club Challenge Round 6,2017-12-02,female,Joanne Flesfadar,66.56,63,-66,66,-72,72,-76,66,72,138
SA Club Challenge Round 6,2017-12-02,female,Evelyn Gooley,67.78,45,-48,48,55,59,-63,48,59,107
SA Club Challenge Round 6,2017-12-02,female,Sophie-Min Thomson,82.96,30,35,-40,42,47,52,35,52,87
SA Club Challenge Round 6,2017-12-02,female,Carly Allen,94.16,60,65,-70,81,86,90,65,90,155
SA Club Challenge Round 6,2017-12-02,female,Jennifer Zeven,104.46,43,-45,45,63,66,70,45,70,115
SA Club Challenge Round 6,2017-12-02,male,Jackson Howie,80.12,90,96,102,118,125,129,102,129,231
SA Club Challenge Round 6,2017-12-02,male,Luke Gray,80.66,42,46,50,54,58,63,50,63,113
SA Club Challenge Round 6,2017-12-02,male,John Humphrys,83.16,30,31,32,40,-41,41,32,41,73
SA Club Challenge Round 6,2017-12-02,male,Nicky Nguyen,83.18,80,85,-90,-110,-110,-110,85,0,0
SA Club Challenge Round 6,2017-12-02,male,Ashley Dean Pascoe,120.10,50,55,-60,-70,75,80,55,80,135
