event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Ruth Clun,49.30,48,50,-52,55,58,60,50,60,110
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Dani O’neil,58.70,-50,50,-53,65,68,70,50,70,120
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Halle Mifsud,58.95,80,85,-88,-105,-110,-110,85,0,0
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Ika Ryan,63.60,61,-64,-64,77,80,-82,61,80,141
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Shinhwa Kim,60.80,35,40,45,60,65,-70,45,65,110
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Jacklenn Figg,68.00,63,67,73,80,86,90,73,90,163
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Ellie Rohan,69.40,60,65,70,80,86,91,70,91,161
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Chloe Rohan,69.55,51,55,61,70,75,-81,61,75,136
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Eleisha Robinson,70.95,35,40,45,60,65,70,45,70,115
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Amelia Simkin,69.70,50,53,-56,60,-64,-65,53,60,113
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Emily De Rooy,76.00,77,80,83,98,103,-107,83,103,186
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Tandia Wood,73.75,55,57,60,75,80,85,60,85,145
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Barbara Mckellar,77.35,52,55,-58,69,71,74,55,74,129
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,female,Belinda Webber,96.15,51,53,-55,71,73,-75,53,73,126
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Callum Andersen,49.60,25,28,30,35,38,40,30,40,70
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,David Gilpatrick,72.60,91,95,-100,115,120,125,95,125,220
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Brian Heilbronn,72.95,-65,65,75,75,80,-85,75,80,155
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Aiden Simkin,80.10,102,104,110,125,-130,-131,110,125,235
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Lachlan Watt,79.50,100,104,108,120,124,127,108,127,235
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Farren Leatham O?Brien,80.30,100,102,-104,120,125,-130,102,125,227
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Alex Dietrich,80.15,65,71,73,95,100,-103,73,100,173
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Tyler Andersen,80.30,55,58,-63,70,-75,76,58,76,134
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Matt Scipione,88.70,90,96,100,120,126,-131,100,126,226
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Mark Henry,92.55,94,98,104,130,136,-142,104,136,240
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Jackson Pearson,94.60,85,90,-95,110,-115,-120,90,110,200
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Daniel Grace,92.00,60,-65,-65,60,65,70,60,70,130
TBC Physique Science QWA Club Challenge - Round 1,2023-03-11,male,Chris Morganson,103.50,-90,90,-100,100,108,111,90,111,201
