event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Cougars Club Challenge Round 1,2024-02-03,female,Isabella Lowe King,49.00,56,58,59,68,71,72,59,72,131
Cougars Club Challenge Round 1,2024-02-03,female,Dani O’neil,58.94,-50,50,53,70,73,75,53,75,128
Cougars Club Challenge Round 1,2024-02-03,female,Paulina Eaborn,58.86,40,43,45,55,57,-60,45,57,102
Cougars Club Challenge Round 1,2024-02-03,female,Ciera Stafford,63.00,41,45,48,59,63,67,48,67,115
Cougars Club Challenge Round 1,2024-02-03,female,Baylee Davies,62.10,38,42,45,56,60,63,45,63,108
Cougars Club Challenge Round 1,2024-02-03,female,Lydia Olsen,70.54,68,72,75,90,95,100,75,100,175
Cougars Club Challenge Round 1,2024-02-03,female,Eden Gorrel,67.98,-63,63,67,83,87,90,67,90,157
Cougars Club Challenge Round 1,2024-02-03,female,Poppy Priestley,70.52,55,58,61,76,80,84,61,84,145
Cougars Club Challenge Round 1,2024-02-03,female,Meg Emerton,66.76,31,33,35,41,43,45,35,45,80
Cougars Club Challenge Round 1,2024-02-03,female,Sadie Hayman,65.94,15,18,21,25,28,31,21,31,52
Cougars Club Challenge Round 1,2024-02-03,female,Jessica Watzek,76.00,76,80,84,96,101,105,84,105,189
Cougars Club Challenge Round 1,2024-02-03,female,Tiffany Loughlin,72.73,40,-42,-42,-58,58,-60,40,58,98
Cougars Club Challenge Round 1,2024-02-03,female,Lou Thao,79.20,25,28,30,32,35,38,30,38,68
Cougars Club Challenge Round 1,2024-02-03,male,Tyson Eaborn,54.66,42,45,48,58,62,65,48,65,113
Cougars Club Challenge Round 1,2024-02-03,male,Leon Neal,59.64,25,28,31,28,32,35,31,35,66
Cougars Club Challenge Round 1,2024-02-03,male,Charlie Garnier,65.92,-36,36,39,54,58,62,39,62,101
Cougars Club Challenge Round 1,2024-02-03,male,Jack Gibson,74.46,110,115,120,135,140,-145,120,140,260
Cougars Club Challenge Round 1,2024-02-03,male,Alex Davison,81.00,98,-102,-102,120,124,128,98,128,226
Cougars Club Challenge Round 1,2024-02-03,male,Jordan Loughlin,74.56,68,69,72,85,-88,-88,72,85,157
Cougars Club Challenge Round 1,2024-02-03,male,George Lobo,96.00,90,-95,95,-120,120,125,95,125,220
Cougars Club Challenge Round 1,2024-02-03,male,Matt Eaborn,89.82,76,78,-81,90,93,-96,78,93,171
Cougars Club Challenge Round 1,2024-02-03,male,Matthew Rowland,103.26,71,74,77,92,95,97,77,97,174
Cougars Club Challenge Round 1,2024-02-03,male,Nicholas Wright,118.36,75,79,83,103,108,113,83,113,196
Cougars Club Challenge Round 1,2024-02-03,male,Matt Cunningham,129.08,78,81,84,108,-111,111,84,111,195
Cougars Club Challenge Round 1,2024-02-03,male,Brock Howard,117.18,0,0,0,0,0,0,0,0,0
