event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
VWA School League 2,2019-07-26,female,Thicia Acquisto,43.65,25,27,29,33,36,39,29,39,68
VWA School League 2,2019-07-26,female,Reece Todd,32.50,16,17,-18,23,-25,25,17,25,42
VWA School League 2,2019-07-26,female,Phoenix Goodwin,46.20,45,-49,49,56,59,-63,49,59,108
VWA School League 2,2019-07-26,female,Serena Larsen,47.45,22,24,-26,28,31,33,24,33,57
VWA School League 2,2019-07-26,female,Lilly Bishop,54.65,28,30,32,33,36,-39,32,36,68
VWA School League 2,2019-07-26,female,Grace Whelan,52.10,20,22,-25,25,27,30,22,30,52
VWA School League 2,2019-07-26,female,Shanté Pisani,57.90,30,32,34,43,48,-50,34,48,82
VWA School League 2,2019-07-26,female,Ophelia Murray,55.65,18,20,-23,24,27,30,20,30,50
VWA School League 2,2019-07-26,female,Rose Byrne,55.75,16,17,18,21,24,26,18,26,44
VWA School League 2,2019-07-26,female,Emily O'Brien,63.50,32,36,-40,47,50,52,36,52,88
VWA School League 2,2019-07-26,female,Torey Burns,59.80,25,30,-35,30,35,37,30,37,67
VWA School League 2,2019-07-26,female,Wan-Qing O'Neill,60.25,19,22,26,25,30,35,26,35,61
VWA School League 2,2019-07-26,female,Mary Carajias,62.30,19,-22,22,25,29,33,22,33,55
VWA School League 2,2019-07-26,female,Marielle Laxamana,70.90,35,40,-45,55,57,-61,40,57,97
VWA School League 2,2019-07-26,female,Sarah Jones,66.70,35,-40,-40,45,50,-53,35,50,85
VWA School League 2,2019-07-26,female,Billie Hoban,68.65,19,22,26,27,32,-36,26,32,58
VWA School League 2,2019-07-26,female,Maya Ostrowski,68.20,19,22,-26,25,30,33,22,33,55
VWA School League 2,2019-07-26,female,Hayley Turnbull,72.10,30,35,40,40,45,-51,40,45,85
VWA School League 2,2019-07-26,female,Eirene Carajias,72.35,28,33,-37,40,45,-51,33,45,78
VWA School League 2,2019-07-26,female,Siena Chumbley-Coutin,71.80,28,32,35,35,-38,39,35,39,74
VWA School League 2,2019-07-26,female,Sage Fenton,80.35,19,21,-25,25,28,-32,21,28,49
VWA School League 2,2019-07-26,male,Joel Wood,48.10,46,48,50,58,61,63,50,63,113
VWA School League 2,2019-07-26,male,Isaac Byrne,42.85,20,22,25,20,25,30,25,30,55
VWA School League 2,2019-07-26,male,Raphael Green,42.25,20,21,-23,20,22,25,21,25,46
VWA School League 2,2019-07-26,male,Hugh Tran,59.90,40,45,50,60,-65,66,50,66,116
VWA School League 2,2019-07-26,male,Andre Mackie,59.20,28,31,-33,35,38,-41,31,38,69
VWA School League 2,2019-07-26,male,Christian Phillips,56.35,20,22,25,20,25,30,25,30,55
VWA School League 2,2019-07-26,male,Matthew Damches,66.90,96,-102,-102,115,120,-124,96,120,216
VWA School League 2,2019-07-26,male,Dexter Todd,64.00,68,71,-73,87,90,93,71,93,164
VWA School League 2,2019-07-26,male,Samuel Crough,66.55,41,44,46,48,52,55,46,55,101
VWA School League 2,2019-07-26,male,Max Kovacivic,64.45,-35,35,38,42,46,48,38,48,86
VWA School League 2,2019-07-26,male,Jackson Tinker,68.20,40,45,-50,45,-50,50,45,50,95
VWA School League 2,2019-07-26,male,Marcus Tan (AUS),78.50,70,75,-80,85,90,93,75,93,168
VWA School League 2,2019-07-26,male,Thomas Easton,81.60,63,67,70,77,-80,80,70,80,150
VWA School League 2,2019-07-26,male,Luke Phillips,87.40,50,55,60,60,65,70,60,70,130
VWA School League 2,2019-07-26,male,Noah Tarenidis,85.00,40,45,-52,45,50,55,45,55,100
VWA School League 2,2019-07-26,male,Christopher Zago,125.30,63,67,70,80,85,90,70,90,160
