event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Inter Club Tournament and Junior Championships,2012-09-01,female,Lara Sykes,45.20,8,10,12,10,12,15,12,15,27
Inter Club Tournament and Junior Championships,2012-09-01,female,Charlize Torres,24.50,3,4,5,4,5,6,5,6,11
Inter Club Tournament and Junior Championships,2012-09-01,female,Halle Torres,18.30,3,4,5,3,4,5,5,5,10
Inter Club Tournament and Junior Championships,2012-09-01,female,Elesha Curran,48.80,20,-22,22,30,34,38,22,38,60
Inter Club Tournament and Junior Championships,2012-09-01,female,Amelia Thomsett,59.50,40,45,-47,55,-60,-60,45,55,100
Inter Club Tournament and Junior Championships,2012-09-01,female,Kylie Thompson,68.90,-74,74,-77,88,91,-93,74,91,165
Inter Club Tournament and Junior Championships,2012-09-01,female,Chantale Ruttley,69.00,47,51,-55,60,66,-70,51,66,117
Inter Club Tournament and Junior Championships,2012-09-01,female,Brimlea-Jane Smyth,64.40,-48,48,-50,65,-67,67,48,67,115
Inter Club Tournament and Junior Championships,2012-09-01,female,Shae Grabham,64.10,15,16,18,17,18,20,18,20,38
Inter Club Tournament and Junior Championships,2012-09-01,female,Kristie Taylor,70.80,42,-45,45,60,-65,-65,45,60,105
Inter Club Tournament and Junior Championships,2012-09-01,female,Michaela Vodvarka,76.00,50,-55,55,60,-70,70,55,70,125
Inter Club Tournament and Junior Championships,2012-09-01,female,Daniela Dowling,78.60,50,55,-60,60,65,-70,55,65,120
Inter Club Tournament and Junior Championships,2012-09-01,female,Leanna Craig,87.60,50,-54,-55,55,61,-66,50,61,111
Inter Club Tournament and Junior Championships,2012-09-01,female,Elizabeth Arnot,55.60,32,35,38,43,47,51,38,51,89
Inter Club Tournament and Junior Championships,2012-09-01,female,Gail Batman,93.40,26,27,-28,30,32,34,27,34,61
Inter Club Tournament and Junior Championships,2012-09-01,male,Oscar Masterson,25.00,8,10,-12,10,12,15,10,15,25
Inter Club Tournament and Junior Championships,2012-09-01,male,Jackson Osbourne,16.30,3,4,-5,3,4,-5,4,4,8
Inter Club Tournament and Junior Championships,2012-09-01,male,Jamie Osborne,61.90,95,-100,100,110,112,0,100,112,212
Inter Club Tournament and Junior Championships,2012-09-01,male,Sean Teasdale,76.80,90,-94,-97,110,-115,117,90,117,207
Inter Club Tournament and Junior Championships,2012-09-01,male,Simon Masterson,71.50,57,62,65,75,-80,-80,65,75,140
Inter Club Tournament and Junior Championships,2012-09-01,male,Chris Pricsina,76.10,55,60,-68,70,75,80,60,80,140
Inter Club Tournament and Junior Championships,2012-09-01,male,Michal Dunski,81.90,75,78,80,105,110,-117,80,110,190
Inter Club Tournament and Junior Championships,2012-09-01,male,Andrew Dowling,81.00,-75,-75,-77,102,-106,-108,0,102,0
Inter Club Tournament and Junior Championships,2012-09-01,male,Mark Stubbs,93.00,85,-93,-93,101,-106,-107,85,101,186
Inter Club Tournament and Junior Championships,2012-09-01,male,Adam Manikis,103.10,-105,105,112,-125,125,-128,112,125,237
Inter Club Tournament and Junior Championships,2012-09-01,male,Alex Trevarthen,103.40,-94,94,-101,108,112,115,94,115,209
Inter Club Tournament and Junior Championships,2012-09-01,male,Adam Kabbas,99.90,40,45,48,48,52,60,48,60,108
Inter Club Tournament and Junior Championships,2012-09-01,male,Ross Chard,66.60,40,42,-45,50,60,65,42,65,107
Inter Club Tournament and Junior Championships,2012-09-01,male,Ben Winter-Giles,84.00,45,50,55,85,87,-90,55,87,142
Inter Club Tournament and Junior Championships,2012-09-01,male,Paul Wilkinson,96.10,60,65,-72,80,85,-90,65,85,150
Inter Club Tournament and Junior Championships,2012-09-01,male,John Reynolds,103.40,48,50,-52,65,-70,70,50,70,120
