event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
QWA State Junior & U23 Championships,2023-02-04,female,Sienna Lambert,38.30,35,39,42,-53,53,54,42,54,96
QWA State Junior & U23 Championships,2023-02-04,female,Zoe Christie,48.45,45,48,50,58,-60,60,50,60,110
QWA State Junior & U23 Championships,2023-02-04,female,Alexandra Timchur,49.65,36,38,-40,47,50,-53,38,50,88
QWA State Junior & U23 Championships,2023-02-04,female,Halle Mifsud,58.85,-78,78,-82,106,111,-113,78,111,189
QWA State Junior & U23 Championships,2023-02-04,female,Chloe Perkins,55.15,-64,64,-67,81,84,-87,64,84,148
QWA State Junior & U23 Championships,2023-02-04,female,Piper Mcsorley,58.75,55,-57,58,-68,-68,68,58,68,126
QWA State Junior & U23 Championships,2023-02-04,female,Holly Souter,58.30,45,-48,48,53,56,-60,48,56,104
QWA State Junior & U23 Championships,2023-02-04,female,Tori Gallegos,58.90,80,83,-85,-104,-106,-106,83,0,0
QWA State Junior & U23 Championships,2023-02-04,female,Nya Hayman,63.85,74,78,-82,91,96,-100,78,96,174
QWA State Junior & U23 Championships,2023-02-04,female,Sophie Daley,61.05,58,60,-63,73,76,79,60,79,139
QWA State Junior & U23 Championships,2023-02-04,female,Saige Groves,60.60,48,51,54,67,70,-72,54,70,124
QWA State Junior & U23 Championships,2023-02-04,female,Lauren Hastings,62.55,51,54,-56,66,69,-72,54,69,123
QWA State Junior & U23 Championships,2023-02-04,female,Maddison Power,70.20,81,-84,-84,105,108,-110,81,108,189
QWA State Junior & U23 Championships,2023-02-04,female,Ella Mcintyre,67.55,67,-69,69,87,90,92,69,92,161
QWA State Junior & U23 Championships,2023-02-04,female,Bronte Maund,70.45,65,68,-71,83,87,-91,68,87,155
QWA State Junior & U23 Championships,2023-02-04,female,Larochelle Nel,66.40,63,67,-70,75,78,-82,67,78,145
QWA State Junior & U23 Championships,2023-02-04,female,Aiesha Lewis-Zraika,66.05,55,58,60,-74,75,-80,60,75,135
QWA State Junior & U23 Championships,2023-02-04,female,Kaiya Ngahina Marsh,66.30,58,60,-63,72,74,-76,60,74,134
QWA State Junior & U23 Championships,2023-02-04,female,Alana Castle,75.60,59,-61,63,78,81,-83,63,81,144
QWA State Junior & U23 Championships,2023-02-04,female,Imogen Crowell,78.45,67,70,72,81,83,87,72,87,159
QWA State Junior & U23 Championships,2023-02-04,female,Kelsey Francis,81.00,65,-69,69,85,-91,-91,69,85,154
QWA State Junior & U23 Championships,2023-02-04,female,Charlotte Crosby,78.75,-51,56,-60,80,-83,83,56,83,139
QWA State Junior & U23 Championships,2023-02-04,female,Lilliana Kendall,78.60,46,49,52,56,59,62,52,62,114
QWA State Junior & U23 Championships,2023-02-04,female,Selina Richards,77.95,46,49,50,55,59,61,50,61,111
QWA State Junior & U23 Championships,2023-02-04,female,Macy Brockhurst,84.50,80,84,88,100,104,107,88,107,195
QWA State Junior & U23 Championships,2023-02-04,female,Ella Naidoo-Golledge,83.85,63,66,69,83,86,89,69,89,158
QWA State Junior & U23 Championships,2023-02-04,female,Manaia Ruka,86.65,61,63,-65,72,-75,75,63,75,138
QWA State Junior & U23 Championships,2023-02-04,female,Siobhaun Hahn,90.75,44,48,50,63,66,69,50,69,119
QWA State Junior & U23 Championships,2023-02-04,female,Taylah Blaik,118.30,33,36,38,44,47,50,38,50,88
QWA State Junior & U23 Championships,2023-02-04,male,Levi Deans,64.10,-76,76,82,100,104,108,82,108,190
QWA State Junior & U23 Championships,2023-02-04,male,Nelson Harris,72.75,105,-108,108,135,140,,108,140,248
QWA State Junior & U23 Championships,2023-02-04,male,Jack Gibson,69.90,95,100,105,120,125,130,105,130,235
QWA State Junior & U23 Championships,2023-02-04,male,Harper Manz,70.20,90,-96,-100,107,112,115,90,115,205
QWA State Junior & U23 Championships,2023-02-04,male,Luke Bidgood,71.15,70,74,-77,95,98,101,74,101,175
QWA State Junior & U23 Championships,2023-02-04,male,Aiden Simkin,80.50,-103,103,108,125,132,-135,108,132,240
QWA State Junior & U23 Championships,2023-02-04,male,Alex Davison,79.80,88,92,94,115,120,124,94,124,218
QWA State Junior & U23 Championships,2023-02-04,male,Joshua Swanepoel,77.95,-91,91,96,112,117,121,96,121,217
QWA State Junior & U23 Championships,2023-02-04,male,Tait Stuart,80.05,61,64,67,80,88,92,67,92,159
QWA State Junior & U23 Championships,2023-02-04,male,Taj Marsh,88.00,125,129,132,154,,,132,154,286
QWA State Junior & U23 Championships,2023-02-04,male,Delong Zheng,87.90,105,110,-113,135,141,-145,110,141,251
QWA State Junior & U23 Championships,2023-02-04,male,Kevin Tam,88.90,-91,91,95,115,118,-123,95,118,213
QWA State Junior & U23 Championships,2023-02-04,male,Jack Lafferty,84.60,85,87,90,113,118,-120,90,118,208
QWA State Junior & U23 Championships,2023-02-04,male,Kyle Breytenbach,92.95,-93,93,97,123,128,-132,97,128,225
QWA State Junior & U23 Championships,2023-02-04,male,Tashaun Solofa,102.75,100,105,110,132,-136,140,110,140,250
QWA State Junior & U23 Championships,2023-02-04,male,Angus Ward,116.00,110,115,119,145,151,156,119,156,275
QWA State Junior & U23 Championships,2023-02-04,male,Hilton Im,109.10,78,81,-84,98,104,108,81,108,189
