event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
NTWA Open and Masters Competition,2014-08-10,female,Kelly Cattell,47.08,40,-42,-42,53,55,57,40,57,97
NTWA Open and Masters Competition,2014-08-10,female,Amy Griggs,57.34,35,37,42,50,53,56,42,56,98
NTWA Open and Masters Competition,2014-08-10,female,Lulu Fogg,58.04,22,25,27,30,33,35,27,35,62
NTWA Open and Masters Competition,2014-08-10,female,Jessica Wilmot,61.05,35,40,43,55,60,64,43,64,107
NTWA Open and Masters Competition,2014-08-10,male,Jeremy Reeves,69.55,-65,65,70,85,90,-95,70,90,160
NTWA Open and Masters Competition,2014-08-10,male,Sayd Metcalfe,63.50,50,-55,55,60,65,-70,55,65,120
NTWA Open and Masters Competition,2014-08-10,male,Terrence Munro,66.65,40,-45,45,53,-58,61,45,61,106
NTWA Open and Masters Competition,2014-08-10,male,Jakob Butterworth,64.15,35,37,-40,40,45,-50,37,45,82
NTWA Open and Masters Competition,2014-08-10,male,Michael Tanna,74.25,80,85,-90,105,-109,109,85,109,194
NTWA Open and Masters Competition,2014-08-10,male,Adriel Mangohig,79.15,100,105,110,-130,-130,130,110,130,240
NTWA Open and Masters Competition,2014-08-10,male,Michael Jones,84.95,-85,90,95,105,110,-115,95,110,205
NTWA Open and Masters Competition,2014-08-10,male,Raymond Stoddard,92.05,100,-105,108,-120,125,128,108,128,236
NTWA Open and Masters Competition,2014-08-10,male,Henry Bui,87.25,95,100,105,120,-125,125,105,125,230
NTWA Open and Masters Competition,2014-08-10,male,Mathew Letts,92.40,60,65,-70,70,75,80,65,80,145
NTWA Open and Masters Competition,2014-08-10,male,Joshua Nisbet,102.20,-65,65,-70,97,102,-105,65,102,167
