event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Tempest Club Competition,2015-04-05,female,Alison Polak,58.00,52,-55,55,-75,-80,-80,55,0,0
Tempest Club Competition,2015-04-05,female,Elizabeth Duguid,66.20,53,56,-60,73,77,80,56,80,136
Tempest Club Competition,2015-04-05,female,Ella Tomuli-Ah-Kuoi,84.20,28,32,35,38,42,48,35,48,83
Tempest Club Competition,2015-04-05,female,Kathy Rice,74.90,42,-45,-45,50,53,55,42,55,97
Tempest Club Competition,2015-04-05,female,Christy Craven,86.00,30,33,35,-40,-40,40,35,40,75
Tempest Club Competition,2015-04-05,female,Tauvale Fala,121.20,55,-60,-60,75,80,-85,55,80,135
Tempest Club Competition,2015-04-05,male,Ben Shadbolt,46.50,25,27,29,35,38,40,29,40,69
Tempest Club Competition,2015-04-05,male,Brett Shadbolt,35.30,21,24,-26,-26,-28,-32,24,0,0
Tempest Club Competition,2015-04-05,male,Giancarlo Roccella,60.20,60,63,-67,80,85,90,63,90,153
Tempest Club Competition,2015-04-05,male,Matt Summerfield,76.50,55,60,66,75,80,85,66,85,151
Tempest Club Competition,2015-04-05,male,William Forward,73.80,-58,58,61,75,-80,-80,61,75,136
Tempest Club Competition,2015-04-05,male,Joel Gregson,83.00,97,102,105,-123,-123,123,105,123,228
Tempest Club Competition,2015-04-05,male,Dave Barrett,83.80,72,-77,77,81,86,92,77,92,169
Tempest Club Competition,2015-04-05,male,Malachi Faamausili-Fala,80.10,40,45,50,55,60,65,50,65,115
Tempest Club Competition,2015-04-05,male,Marcus Fernihough,103.80,-115,119,125,135,145,-150,125,145,270
Tempest Club Competition,2015-04-05,male,Harris Tuhakaraina,109.30,47,50,54,64,68,-72,54,68,122
Tempest Club Competition,2015-04-05,male,Matthew Galiano,76.30,68,71,-75,87,-91,-95,71,87,158
