event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Victorian Senior & Junior Championships,2018-07-14,female,Nancy Nguyen,48.00,42,44,-46,52,55,-58,44,55,99
Victorian Senior & Junior Championships,2018-07-14,female,Michaela Warwick,52.35,-60,60,-64,71,74,0,60,74,134
Victorian Senior & Junior Championships,2018-07-14,female,Monika Endres,52.50,55,-57,58,-70,-70,-70,58,0,0
Victorian Senior & Junior Championships,2018-07-14,female,Natalia Chorobczyk,55.00,-63,63,68,78,83,0,68,83,151
Victorian Senior & Junior Championships,2018-07-14,female,Jenna Lenich,56.75,60,-63,63,75,78,80,63,80,143
Victorian Senior & Junior Championships,2018-07-14,female,Jennifer Francis,57.85,-60,60,62,73,76,-78,62,76,138
Victorian Senior & Junior Championships,2018-07-14,female,Ashleigh Ricca,56.00,-58,-58,58,75,78,-81,58,78,136
Victorian Senior & Junior Championships,2018-07-14,female,Emily Shaw,57.25,55,58,-60,-77,77,-80,58,77,135
Victorian Senior & Junior Championships,2018-07-14,female,Amelia Thomsett,57.80,55,-58,58,75,-80,-80,58,75,133
Victorian Senior & Junior Championships,2018-07-14,female,Quyen Nguyen,56.00,55,58,-60,-72,72,-81,58,72,130
Victorian Senior & Junior Championships,2018-07-14,female,Seen Lee,62.60,75,79,-82,95,100,-105,79,100,179
Victorian Senior & Junior Championships,2018-07-14,female,Kate Mcrae Stewart,61.45,64,-67,-70,84,87,-90,64,87,151
Victorian Senior & Junior Championships,2018-07-14,female,Claire Coate,61.30,-62,64,-66,80,-84,84,64,84,148
Victorian Senior & Junior Championships,2018-07-14,female,Toni Lane,59.50,57,-60,61,74,77,80,61,80,141
Victorian Senior & Junior Championships,2018-07-14,female,Lydia Mccloskey,62.40,58,61,63,75,-78,-79,63,75,138
Victorian Senior & Junior Championships,2018-07-14,female,Sarah Caruana,62.90,59,-62,62,75,-82,-82,62,75,137
Victorian Senior & Junior Championships,2018-07-14,female,Samantha Mcconnell,62.85,58,-61,61,64,68,72,61,72,133
Victorian Senior & Junior Championships,2018-07-14,female,Sarah Florence,60.90,55,58,-61,64,-68,68,58,68,126
Victorian Senior & Junior Championships,2018-07-14,female,Sabrina Wheldon,58.70,50,55,-58,57,58,65,55,65,120
Victorian Senior & Junior Championships,2018-07-14,female,Ong Ling,60.90,46,-48,-48,58,60,-62,46,60,106
Victorian Senior & Junior Championships,2018-07-14,female,Bianca Zanghi,61.25,33,35,-37,48,51,53,35,53,88
Victorian Senior & Junior Championships,2018-07-14,female,Annabelle Harwood,62.65,-63,-63,-63,0,0,0,0,0,0
Victorian Senior & Junior Championships,2018-07-14,female,Nicky Cummins,67.50,70,73,74,90,93,-95,74,93,167
Victorian Senior & Junior Championships,2018-07-14,female,Lynda Edwards,64.35,-72,72,-74,88,90,-92,72,90,162
Victorian Senior & Junior Championships,2018-07-14,female,Jessica Berry,67.15,65,69,-72,88,92,-95,69,92,161
Victorian Senior & Junior Championships,2018-07-14,female,Prue Delalande,68.80,-70,70,73,80,82,-85,73,82,155
Victorian Senior & Junior Championships,2018-07-14,female,Jessica Dudgeon,67.30,48,-52,52,70,-74,74,52,74,126
Victorian Senior & Junior Championships,2018-07-14,female,Melissa Coia,68.05,43,-45,-45,57,60,-62,43,60,103
Victorian Senior & Junior Championships,2018-07-14,female,Kate Legge-Wilkinson,68.95,68,70,-72,-85,-85,-85,70,0,0
Victorian Senior & Junior Championships,2018-07-14,female,Caity Haniver,72.40,76,80,83,95,-100,-100,83,95,178
Victorian Senior & Junior Championships,2018-07-14,female,Teagan Newman,70.20,72,76,-78,88,92,-95,76,92,168
Victorian Senior & Junior Championships,2018-07-14,female,Rochelle Fenech,71.25,-65,65,68,75,78,81,68,81,149
Victorian Senior & Junior Championships,2018-07-14,female,Sarah Hart,71.75,55,60,-63,70,75,-80,60,75,135
Victorian Senior & Junior Championships,2018-07-14,female,Alana Lewis,72.75,51,54,57,70,73,75,57,75,132
Victorian Senior & Junior Championships,2018-07-14,female,Sofia Kranjec,83.90,80,84,-87,100,105,110,84,110,194
Victorian Senior & Junior Championships,2018-07-14,female,Leora Yates,81.50,-70,70,75,90,95,-100,75,95,170
Victorian Senior & Junior Championships,2018-07-14,female,Tanesha Hosking-Mani,81.60,50,55,58,67,72,-75,58,72,130
Victorian Senior & Junior Championships,2018-07-14,female,Amanda Crouch,83.70,50,53,-56,62,64,-66,53,64,117
Victorian Senior & Junior Championships,2018-07-14,female,Alisha Lane,78.80,-46,46,-51,60,63,66,46,66,112
Victorian Senior & Junior Championships,2018-07-14,male,Kenan Resit,55.05,45,50,56,70,75,-78,56,75,131
Victorian Senior & Junior Championships,2018-07-14,male,Joel Wood,41.90,33,-37,-37,46,49,-51,33,49,82
Victorian Senior & Junior Championships,2018-07-14,male,Tony Sok,60.70,73,-80,-80,92,98,-104,73,98,171
Victorian Senior & Junior Championships,2018-07-14,male,Nam Huynh,61.58,62,67,-72,75,80,85,67,85,152
Victorian Senior & Junior Championships,2018-07-14,male,James Delaney,68.40,100,105,110,120,130,140,110,140,250
Victorian Senior & Junior Championships,2018-07-14,male,Matthew Damches,68.30,95,100,0,117,-122,-122,100,117,217
Victorian Senior & Junior Championships,2018-07-14,male,Calum Trevillion,63.50,80,84,-87,-95,95,100,84,100,184
Victorian Senior & Junior Championships,2018-07-14,male,Benjamin Silva,66.50,75,-79,82,95,98,101,82,101,183
Victorian Senior & Junior Championships,2018-07-14,male,John Lau,65.35,72,76,79,92,96,98,79,98,177
Victorian Senior & Junior Championships,2018-07-14,male,William Heang,68.50,-79,79,-84,93,98,-108,79,98,177
Victorian Senior & Junior Championships,2018-07-14,male,Patrick Cahoon,65.15,60,65,-70,77,85,-90,65,85,150
Victorian Senior & Junior Championships,2018-07-14,male,Paulo Magistrado,76.45,107,-112,-112,131,140,-150,107,140,247
Victorian Senior & Junior Championships,2018-07-14,male,Samuel Steel,75.05,105,-110,-110,128,131,0,105,131,236
Victorian Senior & Junior Championships,2018-07-14,male,Reece Jones,76.55,100,-105,-105,120,126,132,100,132,232
Victorian Senior & Junior Championships,2018-07-14,male,Chris Ackland,74.55,90,-96,96,-120,120,-127,96,120,216
Victorian Senior & Junior Championships,2018-07-14,male,Michael Vincent,75.90,70,75,80,95,100,103,80,103,183
Victorian Senior & Junior Championships,2018-07-14,male,Alexander Mifsud,76.20,-65,65,70,78,-82,82,70,82,152
Victorian Senior & Junior Championships,2018-07-14,male,Marcus Tan,75.40,-37,-37,37,55,-60,60,37,60,97
Victorian Senior & Junior Championships,2018-07-14,male,Prince Prince,82.15,120,127,-133,150,-155,-157,127,150,277
Victorian Senior & Junior Championships,2018-07-14,male,Shane Zunckel,81.55,109,114,-118,141,146,-150,114,146,260
Victorian Senior & Junior Championships,2018-07-14,male,Cameron Kuszla,82.10,105,110,-114,122,128,133,110,133,243
Victorian Senior & Junior Championships,2018-07-14,male,Sam Storer,79.55,96,-101,101,123,128,133,101,133,234
Victorian Senior & Junior Championships,2018-07-14,male,Andrew Vaiano,84.00,-82,-82,83,105,110,115,83,115,198
Victorian Senior & Junior Championships,2018-07-14,male,Matthew Bellett,81.55,-83,83,86,101,105,-108,86,105,191
Victorian Senior & Junior Championships,2018-07-14,male,Scott Pavlovic,84.95,72,77,-80,105,110,-115,77,110,187
Victorian Senior & Junior Championships,2018-07-14,male,George Stylianou,84.40,83,-90,-90,96,-103,-105,83,96,179
Victorian Senior & Junior Championships,2018-07-14,male,Bach Nguyen,81.05,70,-75,-75,90,95,-100,70,95,165
Victorian Senior & Junior Championships,2018-07-14,male,Nicodemus Scheelings,93.90,124,-129,-129,-150,150,-162,124,150,274
Victorian Senior & Junior Championships,2018-07-14,male,Sam Le Cerf,92.25,100,-104,104,131,136,141,104,141,245
Victorian Senior & Junior Championships,2018-07-14,male,Luke Gazzola,92.25,96,101,106,-128,128,133,106,133,239
Victorian Senior & Junior Championships,2018-07-14,male,Alan Xue,92.05,87,92,94,110,117,120,94,120,214
Victorian Senior & Junior Championships,2018-07-14,male,David Tran-Cong,87.15,88,93,95,110,115,118,95,118,213
Victorian Senior & Junior Championships,2018-07-14,male,Nicholas Ackland,88.40,90,-95,96,110,-116,-120,96,110,206
Victorian Senior & Junior Championships,2018-07-14,male,Rosson Cacencu,90.75,-85,85,0,115,-134,0,85,115,200
Victorian Senior & Junior Championships,2018-07-14,male,Karol Strus,90.10,75,80,-85,105,110,115,80,115,195
Victorian Senior & Junior Championships,2018-07-14,male,Tristan Prazeus,93.15,70,75,78,95,100,105,78,105,183
Victorian Senior & Junior Championships,2018-07-14,male,Kieran Pringle,89.95,78,81,83,86,91,-95,83,91,174
Victorian Senior & Junior Championships,2018-07-14,male,Zoran Jankovski,103.95,110,115,-120,150,-160,-160,115,150,265
Victorian Senior & Junior Championships,2018-07-14,male,Warren Hellisen,99.30,100,-110,-110,125,135,150,100,150,250
Victorian Senior & Junior Championships,2018-07-14,male,Alexander Marcou,100.15,94,-98,98,112,-120,-120,98,112,210
Victorian Senior & Junior Championships,2018-07-14,male,Joshua Quinn,120.15,120,-128,132,150,155,160,132,160,292
Victorian Senior & Junior Championships,2018-07-14,male,Brandon Accardi,106.70,123,128,-131,153,156,-160,128,156,284
