event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,female,Shaziye Parish,57.60,47,50,53,67,-71,72,53,72,125
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,female,Tegan Kirkpatrick,57.05,48,51,53,63,66,-68,53,66,119
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,female,Hannah Pickrell,58.40,45,47,50,59,62,-65,50,62,112
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,female,Madeline Bennett,63.00,55,58,60,76,-79,-79,60,76,136
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,female,Genevieve Smith,61.90,32,-37,-37,35,40,42,32,42,74
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,female,Bridget Kelly,100.25,55,60,65,78,82,-86,65,82,147
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,female,Sophie Kline,96.45,60,-63,63,72,77,-82,63,77,140
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,female,Jacinta Keating,89.85,50,-53,-53,60,63,-66,50,63,113
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,female,Amanda Woods,92.75,36,38,-40,41,43,45,38,45,83
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Phoenix Calvert,55.20,39,42,44,50,53,56,44,56,100
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Michael Pickrell,66.50,68,71,74,96,99,101,74,101,175
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Hunter Howe,69.00,48,50,52,63,65,69,52,69,121
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Jeremiah Walter,77.70,77,80,-83,93,-97,-97,80,93,173
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Jeremiah Dwyer,79.00,-75,75,-78,84,88,95,75,95,170
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Roman Kisselev,87.90,80,85,93,105,110,115,93,115,208
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Joshua Fletcher,88.10,80,85,-90,100,-108,-110,85,100,185
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Matthew White,87.80,71,75,78,95,100,106,78,106,184
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Tom Doi,88.50,50,53,56,69,74,78,56,78,134
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Jeff Towns,87.40,43,45,-47,60,63,65,45,65,110
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Andrew Lonergan,89.85,100,-107,-107,125,-130,-135,100,125,225
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Seth Fox,91.70,85,87,90,115,120,125,90,125,215
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Sindri Chapman,100.60,60,63,66,83,87,90,66,90,156
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Tim Boys,104.20,91,96,101,122,126,-130,101,126,227
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Ky Wittich,104.20,86,89,91,107,111,114,91,114,205
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Damian Liddell,109.40,60,66,-72,85,92,-95,66,92,158
"WTI U20/23Champs, WTI Masters Champs, Presidents Cup Rd1",2023-02-25,male,Alex Panton,143.90,26,30,34,35,40,45,34,45,79
