event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
SAWLA / SAWC Christmas State Championships,2014-12-20,female,Stephanie Combs,68.82,50,55,-57,65,-67,-70,55,65,120
SAWLA / SAWC Christmas State Championships,2014-12-20,female,Kirsty Cathcart,85.80,55,60,-65,65,70,-74,60,70,130
SAWLA / SAWC Christmas State Championships,2014-12-20,female,Autumn Lee,87.76,-43,43,46,63,-66,67,46,67,113
SAWLA / SAWC Christmas State Championships,2014-12-20,male,Manthan Tokhi,72.20,-65,65,70,80,85,-87,70,85,155
SAWLA / SAWC Christmas State Championships,2014-12-20,male,Kieran Eldridge,83.82,95,-100,-102,129,135,-140,95,135,230
SAWLA / SAWC Christmas State Championships,2014-12-20,male,Mitchell Gustafsson,83.42,100,-105,-105,123,-127,-127,100,123,223
SAWLA / SAWC Christmas State Championships,2014-12-20,male,Adam Ciancio,77.16,95,100,-105,-125,-125,-125,100,0,0
SAWLA / SAWC Christmas State Championships,2014-12-20,male,Anthony Formichella,118.06,65,70,75,83,-90,-92,75,83,158
SAWLA / SAWC Christmas State Championships,2014-12-20,male,John Humphrys,86.56,40,-43,-43,50,-53,53,40,53,93
SAWLA / SAWC Christmas State Championships,2014-12-20,male,Ben Mulder,99.14,110,115,120,140,156,0,120,156,276
SAWLA / SAWC Christmas State Championships,2014-12-20,male,Trent Reinboth,98.84,90,-95,-100,116,120,-130,90,120,210
SAWLA / SAWC Christmas State Championships,2014-12-20,male,Luke Rowett,98.46,-65,67,-73,100,105,-110,67,105,172
