event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
WWA Open,2019-12-15,female,Ciara Quinsee,40.10,31,33,35,41,43,45,35,45,80
WWA Open,2019-12-15,female,Paula Robinson,44.30,30,-33,-33,40,-42,-42,30,40,70
WWA Open,2019-12-15,female,Amelie Reid,37.60,-15,15,-16,18,19,20,15,20,35
WWA Open,2019-12-15,female,Anja Steidl,47.50,42,44,46,-58,58,60,46,60,106
WWA Open,2019-12-15,female,Manaia Kainuku,47.40,36,38,40,45,48,51,40,51,91
WWA Open,2019-12-15,female,Gabrielle Mclean,46.75,-34,-34,34,-48,-48,48,34,48,82
WWA Open,2019-12-15,female,Junko Matsuzaki,53.75,25,27,29,35,38,42,29,42,71
WWA Open,2019-12-15,female,Ruby Wilson,54.60,16,18,21,27,-30,30,21,30,51
WWA Open,2019-12-15,female,Skye Baxter,57.90,44,-48,48,60,-65,-65,48,60,108
WWA Open,2019-12-15,female,Lisa Menchetti,62.70,55,60,63,70,73,76,63,76,139
WWA Open,2019-12-15,female,Diana Vieweg,62.25,55,60,-63,72,76,-80,60,76,136
WWA Open,2019-12-15,female,Hannah Brown,59.95,57,-61,-62,-77,79,-80,57,79,136
WWA Open,2019-12-15,female,Mahoney Tidy,62.60,45,48,50,62,65,-68,50,65,115
WWA Open,2019-12-15,female,Sharni Quinsee,61.80,43,44,45,59,-62,62,45,62,107
WWA Open,2019-12-15,female,Claire Davis,61.15,37,41,43,58,61,63,43,63,106
WWA Open,2019-12-15,female,Jacqueline Taylor,59.35,-35,37,42,50,-52,-52,42,50,92
WWA Open,2019-12-15,female,Cheryl Falconer,60.55,-33,33,-36,40,45,48,33,48,81
WWA Open,2019-12-15,female,Racheal Hin,60.90,22,26,-30,27,-33,33,26,33,59
WWA Open,2019-12-15,female,Alicia Jokic,67.30,-68,68,-72,80,83,-86,68,83,151
WWA Open,2019-12-15,female,Natasha Bernard,66.70,55,57,59,71,74,77,59,77,136
WWA Open,2019-12-15,female,Tanaya Quinsee,64.95,-54,54,57,70,73,75,57,75,132
WWA Open,2019-12-15,female,Indi Waller,66.80,58,-60,60,70,-72,0,60,70,130
WWA Open,2019-12-15,female,Joanna Harmer,64.10,55,-57,-57,65,70,72,55,72,127
WWA Open,2019-12-15,female,Amy Rolston,69.85,47,-49,50,62,-64,65,50,65,115
WWA Open,2019-12-15,female,Marie Dawson,67.30,35,40,45,50,55,-60,45,55,100
WWA Open,2019-12-15,female,Monica Cook,68.80,30,-35,-38,40,45,49,30,49,79
WWA Open,2019-12-15,female,Ruby Carwardine,69.05,71,-75,-75,0,0,0,71,0,0
WWA Open,2019-12-15,female,Mia Southam,74.75,43,46,48,55,59,-62,48,59,107
WWA Open,2019-12-15,female,Jocelyn Logan,71.70,-45,-45,45,55,58,62,45,62,107
WWA Open,2019-12-15,female,Ashton Hoover,71.55,35,38,40,45,48,50,40,50,90
WWA Open,2019-12-15,female,Jasmine Stimson,84.05,70,74,78,95,-100,-101,78,95,173
WWA Open,2019-12-15,female,Stephanie Meredith,82.60,45,-48,48,60,63,-65,48,63,111
WWA Open,2019-12-15,female,Claire Mclaren,85.30,27,32,-37,34,40,45,32,45,77
WWA Open,2019-12-15,female,Jasmin Holmes,88.45,45,48,52,60,63,65,52,65,117
WWA Open,2019-12-15,female,Danielle Waller,92.20,40,45,50,55,59,-63,50,59,109
WWA Open,2019-12-15,female,Antoinette Jago,88.00,35,37,40,52,56,60,40,60,100
WWA Open,2019-12-15,female,Joan Porter,90.90,37,40,42,54,56,-58,42,56,98
WWA Open,2019-12-15,female,Carla Torien,100.60,35,-38,38,-45,45,-49,38,45,83
WWA Open,2019-12-15,male,Jacob Stanesby,31.45,27,29,-31,32,34,35,29,35,64
WWA Open,2019-12-15,male,Jed Stanley,37.80,19,21,-23,24,27,-30,21,27,48
WWA Open,2019-12-15,male,Emidio Pileggi,28.25,-19,-20,20,24,26,28,20,28,48
WWA Open,2019-12-15,male,Tadhg Harmer,19.55,6,7,8,7,8,9,8,9,17
WWA Open,2019-12-15,male,Chris Tingley,60.65,34,36,38,42,44,46,38,46,84
WWA Open,2019-12-15,male,Noah Russell,63.10,-68,-68,68,90,-95,-100,68,90,158
WWA Open,2019-12-15,male,Benjamin La Cunza-Watson,63.95,58,61,-64,78,-82,-82,61,78,139
WWA Open,2019-12-15,male,Jason Ager,72.80,100,105,110,125,-132,-132,110,125,235
WWA Open,2019-12-15,male,Nick Difabio,80.00,120,-123,-126,155,-163,-163,120,155,275
WWA Open,2019-12-15,male,Oliver Saxton,79.70,100,105,110,120,-125,125,110,125,235
WWA Open,2019-12-15,male,Daniel Kural,80.35,90,94,97,116,121,123,97,123,220
WWA Open,2019-12-15,male,Alfern Afonso,80.15,-70,70,-75,90,95,100,70,100,170
WWA Open,2019-12-15,male,William Forward,74.05,65,70,74,83,88,-92,74,88,162
WWA Open,2019-12-15,male,Brendan Yang,78.10,65,-68,-70,80,85,88,65,88,153
WWA Open,2019-12-15,male,Jett Hoover,77.65,40,43,47,55,60,65,47,65,112
WWA Open,2019-12-15,male,Russell Mathwin,83.00,83,88,91,104,109,-113,91,109,200
WWA Open,2019-12-15,male,Brendan Kennedy,88.30,80,83,86,106,-112,-112,86,106,192
WWA Open,2019-12-15,male,Louis Cassell,83.00,-78,79,-83,103,107,110,79,110,189
