event,date,gender,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
QWA State Junior & U23 Championships,2024-04-13,female,Charlotte Goodwin,54.40,50,52,55,62,66,-70,55,66,121
QWA State Junior & U23 Championships,2024-04-13,female,Olivia Coker,53.25,-47,47,-50,65,70,-73,47,70,117
QWA State Junior & U23 Championships,2024-04-13,female,Caitlin Van Waveren,54.80,38,41,-43,54,57,59,41,59,100
QWA State Junior & U23 Championships,2024-04-13,female,Georgia Sadler,58.95,53,56,-60,73,77,80,56,80,136
QWA State Junior & U23 Championships,2024-04-13,female,Lily Strange,58.60,-75,-78,-80,0,0,0,0,0,0
QWA State Junior & U23 Championships,2024-04-13,female,Yasmin Aziz,63.05,67,70,73,80,83,87,73,87,160
QWA State Junior & U23 Championships,2024-04-13,female,Lauryn Bromhead,63.65,58,61,65,80,84,-87,65,84,149
QWA State Junior & U23 Championships,2024-04-13,female,Kate Edwards,63.20,51,53,57,73,77,80,57,80,137
QWA State Junior & U23 Championships,2024-04-13,female,Finity Lealofi,60.55,43,46,-52,-60,62,-65,46,62,108
QWA State Junior & U23 Championships,2024-04-13,female,Nya Hayman,71.00,82,85,88,103,-108,-108,88,103,191
QWA State Junior & U23 Championships,2024-04-13,female,Ruby Carwardine,70.70,76,-79,-80,104,107,-110,76,107,183
QWA State Junior & U23 Championships,2024-04-13,female,Ella Mcintyre,70.90,75,-78,78,97,100,102,78,102,180
QWA State Junior & U23 Championships,2024-04-13,female,Poppy Priestley,70.65,57,60,63,86,-90,90,63,90,153
QWA State Junior & U23 Championships,2024-04-13,female,Molly Boyd,69.65,50,53,-55,-64,64,67,53,67,120
QWA State Junior & U23 Championships,2024-04-13,female,Ella Naidoo-Golledge,80.95,66,68,-70,86,-90,-91,68,86,154
QWA State Junior & U23 Championships,2024-04-13,female,Alana Castle,80.25,58,61,63,77,0,0,63,77,140
QWA State Junior & U23 Championships,2024-04-13,female,Lilliana Kendall,80.20,50,53,-55,62,-66,66,53,66,119
QWA State Junior & U23 Championships,2024-04-13,female,Kelsey Francis,87.00,62,66,70,81,85,-90,70,85,155
QWA State Junior & U23 Championships,2024-04-13,female,Hayley Dingle,113.05,64,67,-70,84,-87,0,67,84,151
QWA State Junior & U23 Championships,2024-04-13,female,Kylie Salisbury,89.55,51,54,58,70,73,-77,58,73,131
QWA State Junior & U23 Championships,2024-04-13,male,Levi Deans,66.20,-77,77,82,100,105,-108,82,105,187
QWA State Junior & U23 Championships,2024-04-13,male,Ethan Van Waveren,71.50,83,88,-91,112,117,-121,88,117,205
QWA State Junior & U23 Championships,2024-04-13,male,Jack Gibson,75.10,113,117,120,140,-145,145,120,145,265
QWA State Junior & U23 Championships,2024-04-13,male,Joshua Swanepoel,80.30,100,0,0,130,133,0,100,133,233
QWA State Junior & U23 Championships,2024-04-13,male,Alex Davison,81.00,97,102,-107,120,125,130,102,130,232
QWA State Junior & U23 Championships,2024-04-13,male,Ryven Ewing,88.50,132,137,-140,-168,173,-178,137,173,310
QWA State Junior & U23 Championships,2024-04-13,male,Michael Nides,88.35,115,-120,-120,150,157,-162,115,157,272
QWA State Junior & U23 Championships,2024-04-13,male,Jack Lafferty,87.95,102,107,-111,130,137,-141,107,137,244
QWA State Junior & U23 Championships,2024-04-13,male,Tait Stuart,86.25,76,80,83,106,110,-112,83,110,193
QWA State Junior & U23 Championships,2024-04-13,male,Jett Levi,93.80,96,-103,105,126,-132,-135,105,126,231
QWA State Junior & U23 Championships,2024-04-13,male,Charlie Hargreaves,101.55,115,120,125,145,150,-155,125,150,275
QWA State Junior & U23 Championships,2024-04-13,male,Angus Ward,123.10,100,105,-110,130,135,140,105,140,245
