event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,56 kg Men,PORTILLA Pablo,54.60,96,-100,101,117,122,126,101,126,227
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,56 kg Men,ZURITA VALLEJO Walter Freddy,55.35,100,-105,-105,-125,125,132,100,132,232
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,56 kg Men,DELGADO TUESTA Jhordan Neri,55.00,78,81,83,103,108,112,83,112,195
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,56 kg Men,ROJAS CONCHA Marcos Antonio,56.00,97,101,-104,126,131,136,0,0,0
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,62 kg Men,HERRERA CEPEDA Erik Elvis,61.75,112,116,117,141,145,148,117,148,265
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,62 kg Men,PRECIADO REYES Miguel Angel,62.00,105,109,111,133,138,-141,111,138,249
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,62 kg Men,FERNANDES Nicanor,59.00,72,80,85,105,110,-112,85,110,195
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,62 kg Men,BARDALEZ TUISIMA Luis David,61.60,110,114,116,138,142,146,0,0,0
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,69 kg Men,VASQUEZ VEGAS Edwar Jose,69.00,120,-125,128,150,155,-159,128,155,283
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,69 kg Men,SANCHEZ REYES Jordan Abel,68.45,118,122,-128,148,154,158,122,158,280
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,69 kg Men,GUANTEO Alejandro,68.00,116,119,-122,143,-146,146,119,146,265
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,69 kg Men,LAHUANAMPA CASTILLO Junior Chayanne,68.35,106,110,114,138,144,147,114,147,261
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,69 kg Men,GOMES DOS SANTOS Jonatan,68.30,105,-112,112,130,-135,135,112,135,247
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,69 kg Men,TERRONES MIRANDA Oscar Adrian,67.75,102,105,107,128,132,136,107,136,243
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,69 kg Men,ANDRADE DE SOUSA Matheus Delan,68.00,103,-107,-107,125,-130,130,103,130,233
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,77 kg Men,LOPEZ FARIAS Bastian Andres,76.75,123,127,-130,153,158,161,127,161,288
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,77 kg Men,BOLANOS RIVERA Erlen Cornelio,73.95,116,121,126,145,151,156,126,156,282
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,77 kg Men,DELGADO GAMBOA Martin Gabriel,69.30,120,-122,123,145,150,-153,123,150,273
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,77 kg Men,ADAMES SANGRONIS Edwin Jose,76.10,122,-127,-128,150,156,-161,122,156,278
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,77 kg Men,CHAVEZ Sebastian,76.45,110,115,-120,130,-140,140,115,140,255
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,85 kg Men,PIRELA GOTERA Darwin Jose,84.00,132,-140,-140,165,172,0,132,172,304
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,85 kg Men,MARTINS Romario Paulo,80.90,120,125,130,150,155,160,130,160,290
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,85 kg Men,ROSA Wanderson,84.05,125,130,-134,152,-161,-161,130,152,282
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,85 kg Men,ALBURQUEQUE NINO Edy Junior,83.65,111,116,119,151,157,-161,119,157,276
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,85 kg Men,SALINAS PAVEZ Christian,83.30,-110,110,118,150,-155,156,118,156,274
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,94 kg Men,VIERA ESPINOZA Hernan Moises,93.95,133,138,-141,175,181,185,138,185,323
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,94 kg Men,FERRIN ARROYO Paul Alexander,93.35,130,135,-138,-160,160,-165,135,160,295
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,94 kg Men,BRITO Michel,92.00,115,120,-125,-145,-145,145,120,145,265
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,94 kg Men,ASTETE Roberto,87.55,105,-110,110,135,140,145,110,145,255
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,105 kg Men,GREGORIO MACHADO Mateus Filipe,100.25,153,160,-166,185,-195,-195,160,185,345
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,105 kg Men,TENORIO HENRIQUEZ Jose Antonio,104.90,135,-144,-144,-175,175,-181,135,175,310
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,105 kg Men,LUCAS Mellado,94.30,94,97,100,120,125,130,100,130,230
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,105 kg Men,ROMANO DIAZ Federico Andres,97.25,95,-98,98,120,126,-130,98,126,224
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,+105 kg Men,BABARESCO GUTIERREZ Enger Daniel,105.50,128,133,138,165,172,0,138,172,310
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,+105 kg Men,CARABALI QUINTERO Milton Elias,130.20,130,-136,137,165,171,-177,137,171,308
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,+105 kg Men,PATINO Christian,106.20,128,134,-139,158,166,-173,134,166,300
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,+105 kg Men,SANCHEZ Gonzalo,105.30,105,110,115,135,140,145,115,145,260
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,48 kg Women,BEZERRA BARBOSA Byanka,46.60,60,63,-65,-70,70,-76,63,70,133
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,48 kg Women,BENAVIDES ZAMBRANO Maria Del Cisne,46.00,-57,-57,-57,66,70,-77,0,70,0
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,53 kg Women,RODRIGUEZ GOMEZ Genesis Lourdes,52.65,72,74,76,90,-95,96,76,96,172
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,53 kg Women,LAURINDO MORAES Leticia Cristina,52.65,68,-72,-72,80,85,89,68,89,157
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,53 kg Women,ORTIZ Eliana,52.40,58,-62,62,77,-80,-80,62,77,139
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,53 kg Women,CHIMARRO Wendy,52.35,57,-62,-62,80,85,-89,57,85,142
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,58 kg Women,HERNANDEZ CHAMORRO Jenifer Carolina,56.80,75,-80,80,99,105,108,80,108,188
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,58 kg Women,SANDI PIZANGO Tessy Karen,57.65,-70,70,73,90,94,98,73,98,171
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,58 kg Women,VALLE ULLOA Constanza Isabel,57.75,-68,68,71,83,-88,-88,71,83,154
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,58 kg Women,LIMAS ROSALES Ercila Beatriz,57.35,-67,67,70,86,89,91,70,91,161
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,63 kg Women,NAVARRO VENALES Franyoleth Delimar,62.15,-79,79,84,100,-105,-108,84,100,184
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,63 kg Women,VASQUEZ ANANGONO Tatiana Margarita,61.15,-78,78,83,98,-103,107,83,107,190
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,63 kg Women,VELA RAMIREZ Nadia Morelia,61.20,68,71,73,88,92,-95,73,92,165
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,63 kg Women,CAJAS QUIROZ Yomara Esther,60.00,-65,65,68,85,88,-91,68,88,156
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,69 kg Women,REBOLLEDO NAVARRETE Natalia Ivone,68.30,71,-73,73,-88,-88,88,73,88,161
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,69 kg Women,DIAZ Margaret,68.55,70,73,-76,92,99,102,73,102,175
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,69 kg Women,SALDARRIAGA DIOSES Silvana Katiuzca,63.30,-72,72,-76,93,-100,101,72,101,173
2013 SOUTH AMERICAN JUNIOR CHAMPIONSHIPS,2013-07-29,69 kg Women,RODRIGUEZ Jennifer,64.95,60,64,66,85,-88,-88,66,85,151
