event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,50 kg Men,GARCIA PEREZ Jairo Luis,49.80,85,89,-92,108,112,115,89,115,204
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,50 kg Men,SUAREZ MESA Miguel Angel,49.40,83,86,-88,110,-115,-115,86,110,196
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,50 kg Men,BALLENA VIDAURRE James Paul,49.30,82,85,-87,106,-111,-111,85,106,191
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,50 kg Men,ZAMBRANO Andy,50.00,77,81,-87,95,100,-107,81,100,181
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,50 kg Men,TAFUR ALVA Fredy,48.70,70,73,75,96,101,104,75,104,179
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,50 kg Men,CANAS CORDONERO Carlos Manuel,49.90,65,69,72,85,90,-93,72,90,162
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,50 kg Men,CORONADO QUEJ Ardavin Jose,49.70,60,65,-68,75,-80,80,65,80,145
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,50 kg Men,ESQUIVEL Elison,49.90,60,65,-68,-75,-75,75,65,75,140
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,56 kg Men,RIVERA BARROS Julian Javier,55.40,98,104,106,124,130,0,106,130,236
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,56 kg Men,ICAL SALAZAR Jose Fernando,54.55,85,90,93,110,115,-118,93,115,208
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,56 kg Men,VELA VALDEZ William Jhuniors,55.45,85,89,92,105,110,-112,92,110,202
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,56 kg Men,GALEANO LOPEZ Juan Jose,55.85,85,90,92,105,-110,-110,92,105,197
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,56 kg Men,ESQUIVEL MORALES Henry Eduardo,55.50,82,89,-92,110,115,120,89,120,209
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,62 kg Men,LAGAREJO MOSQUERA Edwin Andres,61.80,110,114,118,137,-143,-143,118,137,255
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,62 kg Men,GARCIA Hector Armando,61.60,107,113,117,135,-140,140,117,140,257
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,62 kg Men,LLERENA GRIJALVA Mathias Isaac,60.85,97,101,104,123,126,-129,104,126,230
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,62 kg Men,MENDEZ YE Henry Geovany,61.75,97,102,-105,-125,125,-130,102,125,227
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,62 kg Men,VILLEGAS FERNANDEZ Santiago Daniel,61.00,88,92,-95,118,122,125,92,125,217
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,62 kg Men,BARTRA PAREDES Jhosting Abel,59.00,83,-86,-86,105,-110,-110,83,105,188
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,62 kg Men,ALVES Yago G. G.,60.05,70,75,-80,90,95,-100,75,95,170
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,69 kg Men,SANDOVAL PARRAS Kevin David,66.75,110,113,114,130,136,140,114,140,254
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,69 kg Men,SHIGUANGO ALVARADO Jesus Luciano,68.40,105,109,114,131,137,-141,114,137,251
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,69 kg Men,SHORT III Stephen Jay,67.00,100,105,108,122,127,-131,108,127,235
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,69 kg Men,PFEIFFER Bret Lee,68.40,-103,103,-107,123,128,-133,103,128,231
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,69 kg Men,DONIS VASQUEZ Junior Esteban,68.25,85,90,94,115,120,125,94,125,219
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,69 kg Men,CASTILLO Jesus,64.50,75,80,-85,90,95,100,80,100,180
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,77 kg Men,LOPEZ LOPEZ Yeison,76.70,150,155,-160,180,188,-192,155,188,343
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,77 kg Men,PIASECKI Joshua Brian,76.45,115,-119,120,146,151,156,120,156,276
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,77 kg Men,RODRIGUEZ Melkin,75.35,111,115,119,140,-145,-148,119,140,259
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,77 kg Men,DE SENA FERNANDES Renan,75.70,115,119,-121,135,145,-148,119,145,264
2016 PAN-AMERICAN YOUTH CHAMPIONSHIPS,2016-09-20,77 kg Men,HAMBY Jacob Ryan,75.90,107,-112,112,127,135,-141,112,135,247
