event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,50 kg Men,TAREK Yetimi,49.65,66,71,73,86,91,-94,73,91,164
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,50 kg Men,SARIAK Nafaa,49.10,65,70,-72,90,-93,93,70,93,163
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,50 kg Men,CLARKE Shelton,49.90,-60,60,63,80,85,-87,63,85,148
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,50 kg Men,ABDARAHIM Osama,49.10,50,-51,55,55,-65,65,55,65,120
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,50 kg Men,SARIAK Badreddine,43.30,47,-52,52,65,68,-70,52,68,120
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,56 kg Men,IBRAHIM Mostafa Atef Ahmed,55.20,94,98,102,121,129,-131,102,129,231
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,56 kg Men,BEN HNIA Karem,54.90,85,88,-92,106,111,-117,88,111,199
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,56 kg Men,RAMELA Phehello John,54.60,80,85,-90,90,100,-105,85,100,185
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,56 kg Men,GADMOR Hatem,54.15,75,81,84,90,95,99,84,99,183
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,56 kg Men,DAVIS Wesley Valentino,54.45,75,80,83,95,100,-105,83,100,183
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,56 kg Men,BENLOUNES M Hamed,55.50,75,81,-82,95,-103,-103,81,95,176
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,56 kg Men,MOGIRE Julius K.,55.35,65,70,-72,80,-85,-85,70,80,150
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,56 kg Men,KALU King,53.60,-100,0,0,0,0,0,0,0,0
AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS,2010-03-21,62 kg Men,MBALLA NKE Cestin Olivier,61.10,-100,100,-105,120,-127,127,100,127,227
