event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
"49th ""Challenge 210""",2019-10-24,61 kg Men,LI Fabin,60.66,120,125,130,146,153,160,130,160,290
"49th ""Challenge 210""",2019-10-24,67 kg Men,HAN Myeongmok,66.70,128,134,139,150,-160,160,139,160,299
"49th ""Challenge 210""",2019-10-24,67 kg Men,CASTRO MARINO Victor,66.85,-127,127,133,-150,150,155,133,155,288
"49th ""Challenge 210""",2019-10-24,67 kg Men,QIN Fulin,64.96,110,120,-130,140,155,165,120,165,285
"49th ""Challenge 210""",2019-10-24,73 kg Men,FENG Lyudong,70.77,135,140,150,150,160,165,150,165,315
"49th ""Challenge 210""",2019-10-24,73 kg Men,CHEN Lijun,70.55,110,115,120,140,145,150,120,150,270
"49th ""Challenge 210""",2019-10-24,73 kg Men,LEE Alex,69.13,0,0,0,0,0,0,0,0,0
"49th ""Challenge 210""",2019-10-24,81 kg Men,SHI Zhiyong,77.39,130,140,150,160,170,180,150,180,330
"49th ""Challenge 210""",2019-10-24,81 kg Men,LYU Xiaojun,79.87,0,0,0,0,0,0,0,0,0
"49th ""Challenge 210""",2019-10-24,89 kg Men,LI Dayin,85.77,150,160,170,172,0,0,170,172,342
"49th ""Challenge 210""",2019-10-24,89 kg Men,TERMIGNONE Dany,82.51,115,-120,-120,140,-145,-145,115,140,255
"49th ""Challenge 210""",2019-10-24,89 kg Men,KIM Woo Jae,82.71,90,100,0,100,0,0,100,100,200
"49th ""Challenge 210""",2019-10-24,96 kg Men,YU Dongju,90.24,120,135,139,170,0,0,139,170,309
"49th ""Challenge 210""",2019-10-24,96 kg Men,TSCHAN Yannick,94.32,-134,134,138,167,-171,-173,138,167,305
"49th ""Challenge 210""",2019-10-24,102 kg Men,TIAN Tao,99.08,130,140,150,150,160,170,150,170,320
"49th ""Challenge 210""",2019-10-24,102 kg Men,MORADI Sohrab,97.43,80,0,0,110,120,0,80,120,200
"49th ""Challenge 210""",2019-10-24,+109 kg Men,WITTE Keiser Andrew,143.51,180,185,-190,-211,-211,211,185,211,396
"49th ""Challenge 210""",2019-10-24,+109 kg Men,ASAAD Man,147.26,170,180,-190,210,220,233,180,233,413
"49th ""Challenge 210""",2019-10-24,+109 kg Men,YANG Zhe,111.45,150,160,170,170,180,0,170,180,350
"49th ""Challenge 210""",2019-10-24,49 kg Women,OLIVEIRA MADEIRA Luana,48.96,77,80,-82,92,-95,96,80,96,176
"49th ""Challenge 210""",2019-10-24,55 kg Women,ZHANG Wanqiong,54.89,88,93,96,110,118,121,96,121,217
"49th ""Challenge 210""",2019-10-24,59 kg Women,DARSIGNY Tali,58.99,88,91,93,106,110,-113,93,110,203
"49th ""Challenge 210""",2019-10-24,59 kg Women,TURNER Taylor Nicole,58.71,88,91,-93,111,-116,-118,91,111,202
"49th ""Challenge 210""",2019-10-24,59 kg Women,MEISTER Scheila,58.57,70,74,76,90,93,-95,76,93,169
"49th ""Challenge 210""",2019-10-24,59 kg Women,STESL Nastasja,58.33,71,74,76,89,92,-94,76,92,168
"49th ""Challenge 210""",2019-10-24,64 kg Women,HORNA Ivana,63.41,79,83,85,-98,-98,98,85,98,183
"49th ""Challenge 210""",2019-10-24,64 kg Women,BARBIER Clarisse Nathalie Julie,61.94,63,67,-70,80,84,-87,67,84,151
"49th ""Challenge 210""",2019-10-24,71 kg Women,SEAMON Jillian Marie,70.72,90,93,-96,110,114,-117,93,114,207
"49th ""Challenge 210""",2019-10-24,71 kg Women,DESTRIBATS Manon,67.27,77,80,-83,97,-100,-100,80,97,177
"49th ""Challenge 210""",2019-10-24,76 kg Women,JAEGGI Nora,75.52,-90,90,94,115,-119,119,94,119,213
"49th ""Challenge 210""",2019-10-24,81 kg Women,MESHITKHANOVA Raushan,79.69,-90,90,95,105,-110,110,95,110,205
"49th ""Challenge 210""",2019-10-24,87 kg Women,KANG Yue,86.12,-110,110,120,140,-150,-150,120,140,260
"49th ""Challenge 210""",2019-10-24,87 kg Women,SZUROMI Timea Reka,81.81,90,93,-96,110,115,119,93,119,212
"49th ""Challenge 210""",2019-10-24,+87 kg Women,LI Wenwen,149.64,110,120,130,150,160,165,130,165,295
"49th ""Challenge 210""",2019-10-24,+87 kg Women,SON Younghee,113.41,100,105,111,130,135,141,111,141,252
