event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
South American Junior Championships,2019-12-01,55 kg Men,VIVEROS SANCHEZ Hector Andres,54.80,100,110,-115,126,132,-137,110,132,242
South American Junior Championships,2019-12-01,55 kg Men,ZURITA VALLEJO Benjamin Jose,54.80,-92,92,95,116,121,125,95,125,220
South American Junior Championships,2019-12-01,55 kg Men,FLORES MENDEZ Bruce Angel,53.50,-65,65,68,90,96,-100,68,96,164
South American Junior Championships,2019-12-01,61 kg Men,REYES VIDAL Jair,60.90,113,117,119,140,145,148,119,148,267
South American Junior Championships,2019-12-01,61 kg Men,VILLAR MANJARRES Estiven Jose,60.60,-115,115,118,-138,140,147,118,147,265
South American Junior Championships,2019-12-01,61 kg Men,FELIX DA SILVA Thiago,60.50,-106,107,-110,130,139,-141,107,139,246
South American Junior Championships,2019-12-01,61 kg Men,LEYES Jonatan Martin,60.40,101,-105,-106,-125,-125,130,101,130,231
South American Junior Championships,2019-12-01,61 kg Men,CHAVEZ RODRIGUEZ Andy Rafael,59.10,95,100,-106,120,125,-130,100,125,225
South American Junior Championships,2019-12-01,61 kg Men,MAZZA Fernando David,60.20,93,97,100,118,123,-128,100,123,223
South American Junior Championships,2019-12-01,61 kg Men,VALENCIA SOLIS Matias Ignacio Jesus,59.40,80,85,90,100,105,108,90,108,198
South American Junior Championships,2019-12-01,61 kg Men,VALENZUELA REBOLLEDO Jeremias J,60.30,-78,78,81,-100,100,106,81,106,187
South American Junior Championships,2019-12-01,61 kg Men,ELIZALDE CASTRO Franchesco Joel,60.40,75,80,-85,95,100,-105,80,100,180
South American Junior Championships,2019-12-01,67 kg Men,RAMIREZ GALINDO Misael Jose,66.70,120,125,-128,140,-145,-145,125,140,265
South American Junior Championships,2019-12-01,67 kg Men,ISTEPHANIAN Raffi Ariel,66.20,103,108,110,-132,132,-138,110,132,242
South American Junior Championships,2019-12-01,67 kg Men,CARES VALDES Sergio Andres,66.00,102,106,110,120,127,133,110,133,243
South American Junior Championships,2019-12-01,67 kg Men,VITULLO Valentin,66.50,100,105,-108,124,129,134,105,134,239
South American Junior Championships,2019-12-01,67 kg Men,RENTERIA CAAMANO Mateo,64.70,88,92,-95,112,118,-122,92,118,210
South American Junior Championships,2019-12-01,67 kg Men,SILVA ANGULO Hidver,62.70,75,80,-83,93,98,100,80,100,180
South American Junior Championships,2019-12-01,73 kg Men,SANDOVAL PARRAS Kevin David,72.40,135,140,-145,160,168,0,140,168,308
South American Junior Championships,2019-12-01,73 kg Men,SANTIESTEBAN RIVAS Andres Felipe,72.70,120,-127,127,-146,146,-150,127,146,273
South American Junior Championships,2019-12-01,73 kg Men,VILLEGAS FERNANDEZ Santiago Daniel,71.20,115,120,125,150,156,-161,125,156,281
South American Junior Championships,2019-12-01,73 kg Men,SALINAS DELGADO Lucas Octavio,71.30,113,-116,-116,-138,138,-141,113,138,251
South American Junior Championships,2019-12-01,73 kg Men,RUIZ Leandro,71.70,100,105,108,126,131,-135,108,131,239
South American Junior Championships,2019-12-01,73 kg Men,RIVERO Nicolas David,71.30,100,104,107,116,121,126,107,126,233
South American Junior Championships,2019-12-01,73 kg Men,MARMANILLO LAZO Frank Jose,71.30,93,98,-102,114,120,125,98,125,223
South American Junior Championships,2019-12-01,73 kg Men,AROS SEGUEL Benjamin,72.50,72,-77,-80,90,95,-102,72,95,167
South American Junior Championships,2019-12-01,81 kg Men,SOLIS ARBOLEDA Juan Felipe,80.00,-143,143,150,180,-187,-190,150,180,330
South American Junior Championships,2019-12-01,81 kg Men,HURTADO OSPINO Harrinson Camilo,80.30,140,-144,144,173,179,-185,144,179,323
South American Junior Championships,2019-12-01,81 kg Men,GREFA VARGAS Neiser Javier,80.90,130,135,-137,172,178,-182,135,178,313
