event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2011 PAN AMERICAN GAMES,2011-10-23,56 kg Men,CAN ROSADO Roger Alexander,54.89,95,-100,100,120,128,-130,100,128,228
2011 PAN AMERICAN GAMES,2011-10-23,56 kg Men,RADA RODRIGUEZ Sergio Armando,55.60,115,118,120,146,-150,-150,120,146,266
2011 PAN AMERICAN GAMES,2011-10-23,56 kg Men,SALAMANCA PINEDA Julio Cesar,55.38,-110,110,-113,136,140,-145,110,140,250
2011 PAN AMERICAN GAMES,2011-10-23,56 kg Men,ALVAREZ BOULET Sergio,55.91,115,-119,119,148,-152,0,119,148,267
2011 PAN AMERICAN GAMES,2011-10-23,56 kg Men,MONTES GONGORA Jose Lino,55.33,109,112,-115,147,150,-154,112,150,262
2011 PAN AMERICAN GAMES,2011-10-23,56 kg Men,MOSQUERA VALENCIA Francisco Antonio,55.58,113,115,117,145,-150,-150,117,145,262
2011 PAN AMERICAN GAMES,2011-10-23,56 kg Men,LOPEZ AQUINO Marvin,55.43,108,-111,-111,-135,135,-140,108,135,243
2011 PAN AMERICAN GAMES,2011-10-23,62 kg Men,FIGUEROA MOSQUERA Oscar Albeiro,61.85,132,135,137,165,171,175,137,175,312
2011 PAN AMERICAN GAMES,2011-10-23,62 kg Men,ARAUJO RODRIGUEZ Ivis Abel,61.50,-113,-113,113,-140,0,0,113,0,0
2011 PAN AMERICAN GAMES,2011-10-23,62 kg Men,HERNANDEZ CARDENAS Alex Francisco,61.62,-108,-108,108,130,-136,136,108,136,244
2011 PAN AMERICAN GAMES,2011-10-23,62 kg Men,CANTUN CAAMAL Miguel Angel,61.47,105,110,-113,135,140,-145,110,140,250
2011 PAN AMERICAN GAMES,2011-10-23,62 kg Men,PEC Tunche Wellinton,61.48,-105,105,-108,145,-150,150,105,150,255
2011 PAN AMERICAN GAMES,2011-10-23,62 kg Men,PEGUERO Jose Alberto,61.85,120,-124,124,140,-145,-145,124,140,264
2011 PAN AMERICAN GAMES,2011-10-23,62 kg Men,SALAZAR QUINTERO Diego Fernando,61.60,128,-132,132,160,-165,-165,132,160,292
2011 PAN AMERICAN GAMES,2011-10-23,62 kg Men,LOPEZ SANCHEZ Jesus Antonio,61.83,-125,125,130,-160,160,166,130,166,296
2011 PAN AMERICAN GAMES,2011-10-23,62 kg Men,ACOSTA Mauro Raul,61.17,80,86,-90,110,117,124,86,124,210
2011 PAN AMERICAN GAMES,2011-10-23,69 kg Men,CATALAN Hugo Ivan,67.85,-125,125,130,156,-162,0,130,156,286
2011 PAN AMERICAN GAMES,2011-10-23,69 kg Men,RUBIO RIVERO Israel Jose,67.97,138,142,145,165,170,173,145,173,318
2011 PAN AMERICAN GAMES,2011-10-23,69 kg Men,VALDIZON CORONADO Oscar Fernando,68.41,130,-136,-136,-165,-165,-165,130,0,0
2011 PAN AMERICAN GAMES,2011-10-23,69 kg Men,PENA HURTADO Eddi Fernando,68.73,105,110,-115,130,140,-147,110,140,250
2011 PAN AMERICAN GAMES,2011-10-23,69 kg Men,PENA MEJIA Juan Jesus,68.75,130,-135,-135,163,-168,-168,130,163,293
