event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
28th MEN's and 8th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2002-05-30,56 kg Men,FIGUEROA MOSQUERA Oscar Albeiro,55.92,115,120,122.5,-137.5,137.5,-145,122.5,137.5,260
28th MEN's and 8th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2002-05-30,56 kg Men,STOYANOV Yasen,55.77,110,115,117.5,140,147.5,-150,117.5,147.5,265
28th MEN's and 8th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2002-05-30,56 kg Men,SETIADI Jadi,53.58,110,115,-120,140,145,-150,115,145,260
28th MEN's and 8th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2002-05-30,56 kg Men,GULCAN Ahmet,55.84,-100,100,105,120,127.5,-132.5,105,127.5,232.5
28th MEN's and 8th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2002-05-30,56 kg Men,ISBARA Ertan,56.00,105,-110,-112.5,125,-130,-132.5,105,125,230
28th MEN's and 8th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2002-05-30,56 kg Men,FILEV Ivaylo Todorov,55.26,95,100,102.5,120,125,127.5,102.5,127.5,230
28th MEN's and 8th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2002-05-30,56 kg Men,YANG Chul-Woong,55.45,102.5,-110,-110,127.5,-135,-135,102.5,127.5,230
28th MEN's and 8th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2002-05-30,56 kg Men,TAMAM Mohamed,55.34,95,100,-102.5,115,120,-122.5,100,120,220
28th MEN's and 8th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2002-05-30,56 kg Men,ADAM Robert,55.51,-100,100,-102.5,120,125,-130,100,125,225
28th MEN's and 8th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2002-05-30,56 kg Men,SLABY Petr,55.40,92.5,97.5,-100,122.5,127.5,-132.5,97.5,127.5,225
28th MEN's and 8th WOMEN's JUNIOR WORLD CHAMPIONSHIPS,2002-05-30,56 kg Men,CANTO Jose Leonel,54.10,95,-100,-100,-115,115,120,95,120,215
