event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,56 kg Men,AKPAN Emmanuel,55.98,95,100,106,125,130,-136,106,130,236
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,56 kg Men,BENAMI Nafaa,55.16,-95,-95,97,110,-120,-121,97,110,207
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,56 kg Men,LARIKI Elhabib,55.54,90,95,97,115,121,-125,97,121,218
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,56 kg Men,PHILLIPS Luwellyne Andrew,55.59,92,-96,96,115,-120,-120,96,115,211
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,56 kg Men,MATAM David,55.67,90,95,-97,115,121,-123,95,121,216
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,56 kg Men,LAFRIK El Mehdi,55.30,-80,80,-90,90,-100,100,80,100,180
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,62 kg Men,ABDELBAKI Mohamed Abdeltawwab I.,61.92,123,-130,130,150,156,-157,130,156,286
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,62 kg Men,NGAMBA Simon,61.72,110,-116,117,130,135,-140,117,135,252
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,62 kg Men,OLUPONA Gbenga,61.70,110,115,-117,145,150,156,115,156,271
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,62 kg Men,MEHREZ Selmi,61.83,107,111,-118,140,-147,147,111,147,258
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,62 kg Men,BELINGA Joseph Ekani,61.93,110,-115,-117,130,-135,-142,110,130,240
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,62 kg Men,BELGHSEN Rodwan,61.09,102,106,-110,118,130,-142,106,130,236
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,62 kg Men,KIVUMBI Mubarak Musoke,61.43,100,105,-107,-140,-140,-140,105,0,0
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,62 kg Men,ANDRIANTSIRY Charles,62.00,100,105,-110,135,-140,-140,105,135,240
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,62 kg Men,KATAMBA Ismail,60.63,97,-102,-102,135,-140,-140,97,135,232
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,62 kg Men,NABIL Renard,62.00,95,-100,-100,115,120,-125,95,120,215
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,62 kg Men,ZACHADI Abdelillah,61.73,0,0,0,0,0,0,0,0,0
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,SBAI Youssef,68.93,136,141,143,-165,167,171,143,171,314
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,ABDELAZIM Tarek Yehia Fouad,68.90,135,140,142,163,-170,-172,142,163,305
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,MATAM Kingue Bernadin,68.20,129,-135,135,158,165,-170,135,165,300
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,ISIAKA Aliyu,68.53,125,130,-134,160,-165,-170,130,160,290
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,AYENUWA Yinka,68.07,125,128,-130,160,165,170,128,170,298
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,SHUSHU Otsile Greg,66.26,112,120,125,145,155,160,125,160,285
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,JOMNI Hamza,68.33,121,-126,-126,150,160,-162,121,160,281
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,CHERABA Abdelfettah,68.85,115,121,-127,150,155,-161,121,155,276
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,AATAR Abdellatif,68.58,110,115,-121,140,-150,-150,115,140,255
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,DU PLOOY Lyle William Henry,67.44,-107,107,112,135,-140,-140,112,135,247
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,SIMEON Romeo Teofilo,68.71,105,-110,-110,0,0,0,105,0,0
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,ETTALEB Mustapha,67.99,-100,-100,100,-130,130,-135,100,130,230
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,SSEBAALE Mike,68.49,90,-100,100,125,-132,135,100,135,235
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,MONIEN Magarajen,68.87,95,-100,100,115,-122,-122,100,115,215
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,69 kg Men,SHABALALA Makhosemhlaba,67.97,92,96,-98,127,131,-132,96,131,227
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,77 kg Men,EKPO Felix,76.15,140,145,150,175,180,185,150,185,335
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,77 kg Men,FISAL El Haddad Mahmoud,76.65,142,146,-151,185,190,-195,146,190,336
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,77 kg Men,ANTHONY Darryn,76.70,-138,138,143,167,172,-176,143,172,315
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,77 kg Men,SARHAN Nizar,75.74,-138,138,-143,160,168,172,138,172,310
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,77 kg Men,ELKEKLI Ali Moftah Said,76.59,132,-138,-139,160,-168,-173,132,160,292
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,77 kg Men,BELHOUT Amir,75.79,123,-127,128,-155,-155,155,128,155,283
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,77 kg Men,MINKOUMBA Petit David,76.49,120,-126,126,155,160,-165,126,160,286
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,77 kg Men,FAHIM Mohamed,76.46,116,122,-126,142,147,-150,122,147,269
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,77 kg Men,CUPIDO Stephen,74.17,115,120,-123,140,145,150,120,150,270
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,77 kg Men,BATUUSA Kalidi,73.76,100,105,108,120,125,130,108,130,238
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,77 kg Men,SIMEON Charles Albert,76.38,-105,-105,-105,140,145,-150,0,145,0
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,85 kg Men,ESHTIWI Mohamed,84.57,151,155,-160,180,185,-190,155,185,340
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,85 kg Men,ULOKO Benedict,84.66,140,145,150,181,186,191,150,191,341
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,85 kg Men,BATCHAYA KETCHANKE Brice Vivien,82.67,140,145,-150,165,-175,175,145,175,320
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,85 kg Men,TARIQ Mabchour,79.85,-110,-110,110,141,-146,-146,110,141,251
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,85 kg Men,DIXIE Terence Nigel,82.14,110,-120,-120,130,137,-142,110,137,247
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,85 kg Men,BALIGEYA Godfrey,83.65,100,106,-111,135,140,-146,106,140,246
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,85 kg Men,MATSEBULA Linda,82.77,100,105,-110,140,145,-150,105,145,250
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,85 kg Men,SDIRI Ali,84.66,-137,-137,-137,-160,-160,-160,0,0,0
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,94 kg Men,EL NAGAR Mohamed,93.94,153,156,-162,190,-200,-205,156,190,346
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,94 kg Men,ABUKHALIA Hamza,93.95,140,146,152,180,185,190,152,190,342
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,94 kg Men,OKOLI Chukwuka,93.96,142,147,-152,180,-185,185,147,185,332
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,94 kg Men,DOGHMANE Hamdi,85.93,-145,145,-151,175,-182,-185,145,175,320
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,94 kg Men,UNUSOTAME Paul Oghenekevwe,88.72,130,135,140,162,-170,-170,140,162,302
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,94 kg Men,BHOLLAH Ravi,93.53,-125,125,132,150,-157,-157,132,150,282
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,94 kg Men,BOUDANI Maamar,87.21,-125,-125,125,160,170,-177,125,170,295
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,94 kg Men,CHOUYA Rabeh,90.11,-135,-135,-135,-160,-170,173,0,173,0
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,94 kg Men,SHTEWI Abdelrahman,92.58,145,150,155,-170,170,182,0,0,0
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,105 kg Men,MOEZ Hannachi,100.42,150,160,173,185,0,0,173,185,358
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,105 kg Men,MIMOUNE Abdelhamid,97.59,135,138,142,170,-175,-175,142,170,312
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,105 kg Men,EL KADRI Sami,94.26,133,137,141,-165,165,-176,141,165,306
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,105 kg Men,BOOYSEN Henk,104.74,125,-135,135,155,161,165,135,165,300
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,105 kg Men,SOUFIANE Kourim,98.06,100,107,112,135,140,-150,112,140,252
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,105 kg Men,FERLEY Dominic,104.28,105,110,-115,-120,120,130,110,130,240
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,105 kg Men,KALYANGO Deo,99.92,90,-100,-105,130,-140,140,90,140,230
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,105 kg Men,ELADHEM Salaheddin,104.47,120,125,130,171,177,183,0,0,0
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,105 kg Men,KHALIFA Abdalla,94.94,125,133,137,170,176,180,0,0,0
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,+105 kg Men,MASSOUD Mohamed Ehsan Attia,149.42,182,-190,-191,230,-240,-240,182,230,412
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,+105 kg Men,KEMADJOU Danny,120.24,140,150,-155,170,180,-189,150,180,330
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,+105 kg Men,FOKEJOU TEFOT Frederic,119.88,130,140,-145,165,175,-185,140,175,315
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,+105 kg Men,KEROUI Tewfik,105.37,-135,135,-145,160,165,170,135,170,305
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,+105 kg Men,PRETORIUS Jan,123.11,130,-135,135,150,160,166,135,166,301
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,+105 kg Men,AINSLIE William,125.00,-135,135,-143,160,170,-180,135,170,305
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,+105 kg Men,HSHAD Mustafa,137.57,141,148,155,171,181,-188,0,0,0
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,48 kg Women,AZIKE Onyeka,47.44,65,68,-70,90,-92,-92,68,90,158
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,48 kg Women,SAYED Enja,47.98,64,67,-69,80,84,-86,67,84,151
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,48 kg Women,FEDELIS Chineye Silver,47.93,63,66,-69,87,91,95,66,95,161
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,48 kg Women,FILALI Kenza,47.22,60,-65,65,81,-87,-87,65,81,146
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,48 kg Women,EHSSEINIA Henda,47.99,-64,64,-68,75,81,-85,64,81,145
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,48 kg Women,VRIES Portia Charmaine,47.67,63,-66,-67,83,87,90,63,90,153
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,48 kg Women,THELEMAQUE Katsia,46.00,55,60,-63,65,70,-75,60,70,130
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,48 kg Women,ACHERIA Dalila,47.13,60,-64,-66,85,-90,-90,60,85,145
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,48 kg Women,DIK Soumia,42.79,45,-50,-50,55,60,-65,45,60,105
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,53 kg Women,LAWAL Patience,52.28,75,80,83,105,-110,-110,83,105,188
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,53 kg Women,SOUMAYA Fatnassi,52.93,78,-83,-84,96,-106,-108,78,96,174
19th MEN and 8th WOMEN AFRICAN CHAMPIONSHIPS,2008-05-10,53 kg Women,HAMED Aaya,52.69,67,75,-80,85,-95,-96,75,85,160
