event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,JIA Xionghui,49.45,85,89,93,102,107,-110,93,107,200
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,EKANAYAKE E.M.S.S.,48.43,84,87,-89,0,0,0,87,0,0
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,YULDASHEV Mashkhurbek,49.82,83,86,-88,105,-110,110,86,110,196
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,PAK Jong Ju,49.93,-83,83,86,-110,111,-115,86,111,197
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,DERU Jimjang,49.20,81,85,-88,105,110,-112,85,110,195
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,MINASYAN Marzpet,49.96,80,85,-89,90,95,100,85,100,185
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,LAI Yung-En,49.66,80,-84,84,100,-105,-105,84,100,184
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,SAN A Cam,49.34,78,82,-84,98,105,-108,82,105,187
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,GAMAL ELSAYED Mohamed,49.96,75,80,82,95,-100,-100,82,95,177
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,GARRIDO BUENAIRE Victor Jesus,49.49,-80,80,-86,-98,98,-102,80,98,178
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,DEEPAK Lather,49.63,76,80,-83,90,-94,94,80,94,174
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,ANGELOV Petar Sevdalin,50.00,75,-80,80,-95,95,-100,80,95,175
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,RAMIREZ VIRGILIO Julian Rodolfo,49.42,73,76,78,93,-97,97,78,97,175
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,SON Igor,48.34,73,77,-81,90,-95,95,77,95,172
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,RZAZADE Ruslan,49.53,70,74,77,88,93,-96,77,93,170
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,ARCARA Fabio,49.30,73,-76,76,-93,93,-97,76,93,169
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,CINI Oguzhan,49.54,73,76,-77,86,90,92,76,92,168
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,BLIDARI Silviu Constantin,49.50,71,-75,75,90,-95,95,75,95,170
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,MAMMADLI Mahammad,49.54,-75,-75,75,88,94,96,75,96,171
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,SALAMATOV Iskender,49.94,68,72,75,84,88,-91,75,88,163
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,MASHYARY Hassan Mohammed A,50.00,67,-75,75,88,91,96,75,96,171
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,FERRUZOLA ALAVA Rafael Patricio,49.15,-74,74,-78,-95,95,-98,74,95,169
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,SOTIROV Georgi Stefanov,49.79,-73,73,-78,93,96,99,73,99,172
2013 IWF YOUTH WORLD CHAMPIONSHIPS,2013-04-07,50 kg Men,VASQUEZ MENDOZA Julio Victor,49.61,68,71,-73,88,-91,91,71,91,162
