event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,50 kg Men,POSADA Wilder,48.98,75,78,80,93,96,-98,80,96,176
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,50 kg Men,ZURITA VALLEJO Walter Freddy,49.06,73,76,-79,93,-97,97,76,97,173
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,50 kg Men,FUENTES BOLIVAR Jordys Manuel,49.50,69,71,-74,90,-95,-95,71,90,161
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,50 kg Men,MONTES GONGORA Jesus,49.70,65,70,-72,90,95,-98,70,95,165
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,50 kg Men,GIRALDO Armando,48.72,-64,64,67,84,-87,-87,67,84,151
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,50 kg Men,GONZALEZ SOTOMAYOR Alejandro,46.08,63,66,-70,78,82,-86,66,82,148
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,50 kg Men,ALMADA Juan Ramon,49.48,63,-67,-67,80,-85,-85,63,80,143
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,50 kg Men,ROJAS CONCHA Marcos Antonio,49.40,59,62,-64,80,84,-86,62,84,146
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,56 kg Men,PRADO GUILLEN Juan Manuel,55.72,92,96,98,117,-122,-123,98,117,215
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,56 kg Men,BARNES Darren Lamar,54.26,90,-95,95,115,120,-124,95,120,215
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,56 kg Men,SERNA MENDOZA Jhon Jairo,55.10,91,94,-97,113,118,122,94,122,216
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,56 kg Men,VASQUEZ VEGAS Edwar Jose,55.96,88,93,-97,114,118,-121,93,118,211
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,56 kg Men,HIDALGO Daniel,55.48,85,90,-92,105,110,-115,90,110,200
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,56 kg Men,MUNOZ Wilson,55.70,87,90,-92,110,115,-118,90,115,205
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,56 kg Men,PRECIADO REYES Miguel Angel,54.60,-83,-83,83,102,-107,108,83,108,191
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,MENA MORENO Jose Gavino,62.00,105,110,113,130,135,140,113,140,253
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,DELGADO GAMBOA Martin Gabriel,61.48,-103,103,-107,-125,-125,125,103,125,228
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,KASTREJON PEREZ Jorge Ezequiel,60.56,97,-102,102,127,132,-136,102,132,234
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,BARNES Darrel Lamont,60.88,-96,96,101,-126,126,-131,101,126,227
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,PEREZ MAREN Alejandro,60.98,92,97,101,112,118,-123,101,118,219
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,PIZANGO Rene,61.24,92,95,97,127,-132,132,97,132,229
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,ARROYAVE Cristian,60.18,88,91,93,108,112,-115,93,112,205
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,VAZQUEZ MENDEZ Antonio,61.60,93,-97,-98,132,135,-140,93,135,228
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,PU PONCIO Mario Israel,61.60,87,92,-95,122,-126,-126,92,122,214
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,AQUINO GOMEZ Robinson,59.98,81,-85,85,106,110,-112,85,110,195
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,APPLEWHAITE Altmark Sir Henry,58.46,72,75,80,95,100,-107,80,100,180
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,BEST Brien Anderson,60.40,75,80,-85,-95,95,99,80,99,179
IWF YOUTH OLYMPIC QUALIFICATION EVENT FOR PAN AMERICA,2010-04-20,62 kg Men,MUNOZ RODRIGUEZ Giovani,60.54,-75,75,80,105,109,-111,80,109,189
